global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
0,0,0,120,100.0117416381836,100.0117416381836,0.001,4.8659937381744385
1,0,1,13,99.99555206298828,100.00503452845982,0.001,6.495227575302124
2,0,2,146,99.9937744140625,100.00253228081597,0.001,4.2071213722229
3,0,3,26,99.99246978759766,100.0000800765863,0.001,4.445815086364746
4,0,4,261,99.98892974853516,99.99682789757138,0.001,7.840776681900024
5,0,5,243,99.9869384765625,99.99442236273138,0.001,5.426253795623779
6,0,6,151,99.9860610961914,99.99314583348864,0.001,6.65783166885376
7,0,7,248,99.972412109375,99.98965730212984,0.001,6.208813667297363
8,0,8,232,99.97956085205078,99.98813330966507,0.001,7.4475953578948975
9,0,9,256,99.98031616210938,99.98710810998564,0.001,6.7772862911224365
10,0,10,265,99.97509765625,99.9860331298789,0.001,6.777871131896973
11,0,11,38,99.97538757324219,99.98531351374362,0.001,6.440778493881226
12,0,12,113,99.970458984375,99.98434903254228,0.001,5.114291429519653
13,0,13,267,99.96521759033203,99.98311930863227,0.001,6.597754716873169
14,0,14,100,99.9521484375,99.98101056811585,0.001,5.846095561981201
15,0,15,156,99.96194458007812,99.9797951602118,0.001,5.639823913574219
16,0,16,1,99.95123291015625,99.97808350364858,0.001,5.894288539886475
17,0,17,245,99.95426177978516,99.97713696669983,0.001,5.0870280265808105
18,0,18,153,99.9543228149414,99.9758955410681,0.001,6.3365302085876465
19,0,19,96,99.95118713378906,99.97497111353381,0.001,5.283953428268433
20,0,20,284,99.95166015625,99.97383716413755,0.001,5.508682489395142
21,0,21,178,99.93793487548828,99.97300498499519,0.001,6.108942985534668
22,0,22,21,99.91069793701172,99.97091145143467,0.001,4.500844955444336
23,0,23,130,99.93598175048828,99.96934216498258,0.001,5.618629693984985
24,0,24,231,99.93836212158203,99.96801016741608,0.001,6.737178564071655
25,0,25,235,99.91497039794922,99.96705050932653,0.001,4.713557481765747
26,0,26,16,99.93001556396484,99.96507690991628,0.001,7.088580131530762
