global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
0,0,0,25,90.54190826416016,90.54190826416016,0.001,6.134600877761841
1,0,1,241,91.3482666015625,90.75693715413412,0.001,2.6586215496063232
2,0,2,113,91.32427215576172,90.93745283647017,0.001,3.3733627796173096
3,0,3,73,86.43428802490234,89.473233603261,0.001,4.961583375930786
4,0,4,187,86.1396713256836,88.7902598683427,0.001,5.641327857971191
5,0,5,88,90.58486938476562,89.077103192689,0.001,3.58113431930542
6,0,6,89,85.96141815185547,88.84872217754244,0.001,3.290592908859253
7,0,7,157,89.94971466064453,88.97463453686122,0.001,5.564889430999756
8,0,8,229,86.48225402832031,88.66611705569788,0.001,4.493837118148804
9,0,9,228,87.20769500732422,88.5476424782508,0.001,3.236457109451294
10,0,10,54,83.68643951416016,88.32111682057212,0.001,3.1264727115631104
11,0,11,82,86.69573974609375,88.12224888804276,0.001,5.325712203979492
12,0,12,223,91.07378387451172,88.23790716551406,0.001,2.5411760807037354
13,0,13,63,89.53071594238281,88.286656632328,0.001,2.7950568199157715
14,0,14,138,86.01225280761719,88.20400947608536,0.001,2.3852052688598633
15,0,15,234,90.5711669921875,88.38087750754904,0.001,5.435426235198975
16,0,16,70,90.74476623535156,88.50234959598046,0.001,3.016263246536255
17,0,17,186,83.43999481201172,88.3290851214714,0.001,2.3489763736724854
18,0,18,181,88.96477508544922,88.34507215272129,0.001,2.526676654815674
19,0,19,209,90.41924285888672,88.4778605338007,0.001,3.121774196624756
20,0,20,118,87.97632598876953,88.44699347750688,0.001,4.689228773117065
21,0,21,214,84.49896240234375,88.33458201506852,0.001,2.4892594814300537
22,0,22,97,89.7215805053711,88.40398586825336,0.001,3.292628526687622
23,0,23,178,85.22356414794922,88.3202271897715,0.001,2.6167991161346436
24,0,24,46,85.61817169189453,88.22075713989405,0.001,4.0219879150390625
25,0,25,27,90.63578033447266,88.3701785285764,0.001,4.776163578033447
26,0,26,108,84.24916076660156,88.27907452313394,0.001,2.602954149246216
27,0,27,144,87.22754669189453,88.23008215648903,0.001,3.388651132583618
28,0,28,238,87.68927001953125,88.21322627818093,0.001,4.206781625747681
29,0,29,104,91.2918472290039,88.3618591313276,0.001,4.558456182479858
30,0,30,191,91.19640350341797,88.49451464720566,0.001,3.5963592529296875
31,0,31,237,91.18971252441406,88.57110815482301,0.001,3.2806479930877686
