global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
98,1,48,350,99.7709732055664,99.86689404847407,0.001,3.7816569805145264
99,1,49,122,99.60565185546875,99.86415691594307,0.001,4.4093780517578125
100,2,0,389,99.77433776855469,99.77433776855469,0.001,5.373718738555908
101,2,1,38,99.76311492919922,99.77005039172226,0.001,4.137953758239746
102,2,2,305,99.7137222290039,99.75971494902164,0.001,2.79868221282959
103,2,3,127,99.70366668701172,99.74114681314106,0.001,3.5287015438079834
104,2,4,273,99.71050262451172,99.73779772148758,0.001,4.60585880279541
105,2,5,93,99.69155883789062,99.73344851956509,0.001,2.821117639541626
106,2,6,66,99.7060546875,99.72960172612616,0.001,3.3137130737304688
107,2,7,170,99.72260284423828,99.7285842507067,0.001,3.3859097957611084
108,2,8,31,99.64547729492188,99.72294940329354,0.001,3.675391912460327
109,2,9,282,99.66390228271484,99.71920008219956,0.001,3.547602415084839
110,2,10,372,99.61417388916016,99.71382182997675,0.001,2.3625454902648926
111,2,11,87,99.6639404296875,99.70968772676885,0.001,2.8418309688568115
112,2,12,48,99.65472412109375,99.70522339430714,0.001,3.011871814727783
113,2,13,3,99.66997528076172,99.70227221787215,0.001,5.04463267326355
114,2,14,99,99.49465942382812,99.69304446992864,0.001,2.7226829528808594
115,2,15,406,99.64653778076172,99.6892478117998,0.001,2.7517342567443848
116,2,16,267,99.6073989868164,99.6835082585747,0.001,3.297295331954956
117,2,17,73,99.55500030517578,99.67176377173564,0.001,4.319769859313965
118,2,18,288,99.61849975585938,99.66761393387272,0.001,4.6713786125183105
119,2,19,354,99.6038589477539,99.6624868742733,0.001,3.4387853145599365
120,2,20,43,99.35706329345703,99.64090583516952,0.001,3.4767954349517822
121,2,21,201,99.47106170654297,99.63685079744657,0.001,3.9847099781036377
122,2,22,103,99.28417205810547,99.62335414638909,0.001,3.423147201538086
123,2,23,153,99.5468978881836,99.61946618701671,0.001,3.2944250106811523
124,2,24,154,99.54524993896484,99.61661478999636,0.001,3.0874781608581543
125,2,25,407,99.22599029541016,99.59840436318767,0.001,4.294738292694092
126,2,26,34,99.52411651611328,99.59405698023062,0.001,4.6024322509765625
127,2,27,370,99.35295867919922,99.5807277556012,0.001,3.8306713104248047
128,2,28,357,99.48097229003906,99.57675616562693,0.001,3.3633692264556885
129,2,29,320,99.46955871582031,99.57145340168272,0.001,4.85081148147583
130,2,30,39,99.37042236328125,99.5663341778216,0.001,3.982698917388916
131,2,31,365,99.32940673828125,99.56144413972561,0.001,2.9746253490448
132,2,32,135,99.3399658203125,99.55622741516632,0.001,3.168208599090576
133,2,33,401,99.33434295654297,99.55148212546653,0.001,3.482775926589966
134,2,34,29,99.28881072998047,99.54001989450254,0.001,4.322553634643555
135,2,35,316,99.02751159667969,99.52901378521142,0.001,3.3058817386627197
136,2,36,287,99.00503540039062,99.52107682327222,0.001,2.5283050537109375
137,2,37,366,99.22980499267578,99.51715939289099,0.001,2.562480926513672
138,2,38,441,99.2332534790039,99.51154511107683,0.001,5.025665760040283
139,2,39,197,99.34440612792969,99.50667242767011,0.001,2.8533687591552734
140,2,40,413,99.33905029296875,99.50081203669843,0.001,3.4786806106567383
141,2,41,12,99.17781066894531,99.49218313486838,0.001,4.633437395095825
142,2,42,24,99.25393676757812,99.48483877624761,0.001,4.887097597122192
143,2,43,192,99.2647705078125,99.4796949465331,0.001,3.572106122970581
144,2,44,49,99.2627182006836,99.47485059311222,0.001,3.346087694168091
145,2,45,397,99.24239349365234,99.46828883958023,0.001,4.357213735580444
146,2,46,253,99.09165954589844,99.46426077862672,0.001,3.2179627418518066
147,2,47,33,99.24553680419922,99.45893540251568,0.001,3.1670868396759033
148,2,48,167,99.01502990722656,99.44839658021917,0.001,3.5584306716918945
149,2,49,435,99.16764068603516,99.43992139577365,0.001,4.730425119400024
150,3,0,418,99.11412048339844,99.11412048339844,0.001,3.2940914630889893
151,3,1,112,99.11296844482422,99.11346812420581,0.001,5.9230852127075195
152,3,2,14,98.56407928466797,99.01113098742915,0.001,2.852879285812378
153,3,3,41,98.80900573730469,98.94040647352327,0.001,3.826606035232544
154,3,4,432,99.09785461425781,98.9736378284313,0.001,4.459026575088501
155,3,5,243,99.06082916259766,98.99225703572732,0.001,4.639280080795288
156,3,6,349,99.08195495605469,99.00828102474236,0.001,3.87414813041687
157,3,7,387,98.83989715576172,98.99898018963181,0.001,2.433361530303955
158,3,8,214,98.599853515625,98.97590094574272,0.001,3.050856351852417
159,3,9,415,97.43022918701172,98.80853204115567,0.001,5.277728319168091
160,3,10,388,98.93222045898438,98.82389272527779,0.001,3.843651533126831
161,3,11,8,96.5608901977539,98.72611243783413,0.001,2.604717254638672
162,3,12,433,98.7008056640625,98.72462039932968,0.001,4.304291725158691
163,3,13,442,98.85858154296875,98.73443243787696,0.001,4.137088775634766
164,3,14,106,98.85894012451172,98.74473904496209,0.001,3.6748194694519043
165,3,15,355,98.71198272705078,98.74364470543443,0.001,2.7244577407836914
166,3,16,222,98.69739532470703,98.74068023328589,0.001,4.158274173736572
167,3,17,471,98.35819244384766,98.71039616444675,0.001,5.3232738971710205
168,3,18,65,97.92501068115234,98.6905590232143,0.001,2.5597329139709473
169,3,19,335,98.75234985351562,98.69384293102279,0.001,3.048719882965088
170,3,20,223,98.41487121582031,98.68733585354572,0.001,2.723564386367798
171,3,21,257,97.65951538085938,98.63430358067959,0.001,4.904055833816528
172,3,22,400,98.1702651977539,98.6231561809336,0.001,2.6571545600891113
173,3,23,472,98.61949920654297,98.62298853555441,0.001,3.137234926223755
174,3,24,451,98.43831634521484,98.61824568437044,0.001,2.9925637245178223
175,3,25,151,98.57649230957031,98.61646049384935,0.001,4.55440092086792
176,3,26,347,98.30419158935547,98.61024488525327,0.001,2.9117488861083984
177,3,27,4,98.15491485595703,98.60135857170324,0.001,2.499396800994873
178,3,28,319,98.27556610107422,98.58788480500891,0.001,3.3622891902923584
179,3,29,108,97.9836196899414,98.57678719040713,0.001,2.238090991973877
180,3,30,86,97.638671875,98.55899542490701,0.001,3.9566092491149902
181,3,31,328,98.36143493652344,98.55247378208293,0.001,3.7037737369537354
182,3,32,448,97.89898681640625,98.53661422188522,0.001,3.1313161849975586
183,3,33,462,98.3521728515625,98.5300877186093,0.001,3.20837140083313
184,3,34,330,97.96873474121094,98.5159201881052,0.001,4.205776214599609
185,3,35,134,97.90049743652344,98.48823129414608,0.001,3.922205924987793
186,3,36,374,98.32508087158203,98.48132705020737,0.001,3.6303887367248535
187,3,37,272,98.29627227783203,98.47373847321069,0.001,3.588350296020508
188,3,38,500,98.07254028320312,98.46504982805622,0.001,4.726611375808716
189,3,39,390,98.09829711914062,98.45104434359841,0.001,3.910550594329834
190,3,40,74,98.02245330810547,98.44287097462596,0.001,2.907233715057373
191,3,41,146,97.72388458251953,98.43320880238197,0.001,3.0920703411102295
192,3,42,445,97.76619720458984,98.42002892559371,0.001,4.279759168624878
193,3,43,109,97.96356201171875,98.41118409600143,0.001,3.811201810836792
194,3,44,368,97.87451171875,98.40031650158787,0.001,3.1384048461914062
195,3,45,138,97.23574829101562,98.3872007638808,0.001,2.861713409423828
196,3,46,497,96.4796142578125,98.37298493523754,0.001,2.3252949714660645
197,3,47,488,97.71409606933594,98.35662493917276,0.001,4.611527681350708
198,3,48,509,97.56887817382812,98.34719790233991,0.001,3.3644635677337646
199,3,49,342,97.48713684082031,98.33153516601617,0.001,2.839528799057007
200,4,0,304,97.48441314697266,97.48441314697266,0.001,3.048647165298462
201,4,1,324,97.26683044433594,97.3756217956543,0.001,4.163254499435425
202,4,2,379,97.2159652709961,97.34617059207658,0.001,4.102881669998169
203,4,3,503,97.34220886230469,97.34552640837383,0.001,2.8553380966186523
204,4,4,430,97.10900115966797,97.31244595400936,0.001,2.577497959136963
205,4,5,439,94.63797760009766,96.98429032776254,0.001,2.2611000537872314
206,4,6,344,97.25819396972656,97.03496250152588,0.001,4.548536062240601
207,4,7,296,97.38823699951172,97.08104178387185,0.001,3.9787464141845703
208,4,8,437,97.35263061523438,97.11237895672139,0.001,2.812896251678467
209,4,9,203,97.58087158203125,97.1904610609397,0.001,3.6205153465270996
210,4,10,491,97.3017578125,97.2011068371759,0.001,4.930273771286011
211,4,11,506,97.43038177490234,97.22439257303874,0.001,3.9231350421905518
212,4,12,516,96.8111343383789,97.18807296571708,0.001,3.69696044921875
213,4,13,219,97.41536712646484,97.20824409253669,0.001,3.523613691329956
214,4,14,530,97.19132232666016,97.20709287653148,0.001,5.280995845794678
215,4,15,384,97.1071548461914,97.19928703288596,0.001,3.0848169326782227
216,4,16,531,96.41146087646484,97.17103561304927,0.001,2.3988454341888428
217,4,17,242,97.03388214111328,97.16271943133266,0.001,3.309352159500122
218,4,18,348,97.13687133789062,97.16147618662824,0.001,4.517902851104736
219,4,19,431,97.054931640625,97.15284242475093,0.001,3.9407594203948975
220,4,20,230,97.05484771728516,97.14676197926437,0.001,3.475126028060913
221,4,21,490,96.8954086303711,97.13676421303151,0.001,3.1478805541992188
222,4,22,315,96.8573989868164,97.12538477408182,0.001,4.079961061477661
223,4,23,235,96.15025329589844,97.10354260558094,0.001,3.5073835849761963
224,4,24,15,96.59513854980469,97.07829074850596,0.001,3.3772969245910645
225,4,25,457,96.83113098144531,97.06766142398321,0.001,3.593068838119507
226,4,26,245,96.49459838867188,97.04945100537262,0.001,4.107229709625244
227,4,27,256,96.92365264892578,97.04217792261294,0.001,4.43749475479126
228,4,28,386,94.19898986816406,96.92401653503443,0.001,3.7752771377563477
229,4,29,486,94.62431335449219,96.87938810149004,0.001,2.484853982925415
230,4,30,142,96.60216522216797,96.86853283304744,0.001,5.385793209075928
231,4,31,45,96.36275482177734,96.84991133658366,0.001,3.3345508575439453
232,4,32,438,94.30394744873047,96.75950381934653,0.001,3.061152935028076
233,4,33,322,95.52931213378906,96.71930821299873,0.001,2.9766814708709717
234,4,34,202,96.46681213378906,96.70935142249392,0.001,4.305198907852173
235,4,35,113,96.34117126464844,96.69928610712807,0.001,4.640417575836182
236,4,36,16,96.46715545654297,96.68953802109087,0.001,3.8799195289611816
237,4,37,303,96.4391860961914,96.67997698722914,0.001,3.6181225776672363
238,4,38,97,96.14102172851562,96.66596806921345,0.001,4.9108946323394775
239,4,39,436,95.94833374023438,96.65019019702235,0.001,3.3584229946136475
240,4,40,557,95.2582015991211,96.5995045697299,0.001,3.7964985370635986
241,4,41,453,96.1117172241211,96.58541568809079,0.001,3.7239229679107666
242,4,42,78,94.14605712890625,96.55597729084452,0.001,4.475081443786621
243,4,43,189,95.9088363647461,96.5337496829805,0.001,3.9160640239715576
244,4,44,178,95.34656524658203,96.519363056267,0.001,2.8119313716888428
245,4,45,551,95.9801025390625,96.50629123339519,0.001,3.5040810108184814
246,4,46,505,96.01276397705078,96.49433314826396,0.001,4.864901065826416
247,4,47,377,94.84064483642578,96.45521243794673,0.001,3.2848150730133057
248,4,48,18,91.74986267089844,96.34647209998259,0.001,3.2312190532684326
249,4,49,569,94.61692810058594,96.32951024317255,0.001,2.474945306777954
