global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr
0,0,0,172,99.99629974365234,99.99629974365234,0.0010000000474974513
1,0,1,192,99.9951171875,99.99574279785156,0.0010000000474974513
2,0,2,29,99.99207305908203,99.99422454833984,0.0010000000474974513
3,0,3,167,99.98219299316406,99.99136352539062,0.0010000000474974513
4,0,4,2,99.99060821533203,99.99118041992188,0.0010000000474974513
5,0,5,225,99.99159240722656,99.99124908447266,0.0010000000474974513
6,0,6,100,99.98526000976562,99.99046325683594,0.0010000000474974513
7,0,7,256,99.9894790649414,99.99031066894531,0.0010000000474974513
8,0,8,130,99.98753356933594,99.99002838134766,0.0010000000474974513
9,0,9,75,99.98607635498047,99.9897689819336,0.0010000000474974513
10,0,10,7,99.9859390258789,99.9893569946289,0.0010000000474974513
11,0,11,122,99.97179412841797,99.98868560791016,0.0010000000474974513
12,0,12,170,99.98428344726562,99.98837280273438,0.0010000000474974513
13,0,13,178,99.978759765625,99.98804473876953,0.0010000000474974513
14,0,14,213,99.97795867919922,99.98736572265625,0.0010000000474974513
15,0,15,154,99.98001861572266,99.98699188232422,0.0010000000474974513
16,0,16,19,99.98015594482422,99.98664855957031,0.0010000000474974513
17,0,17,11,99.97412109375,99.98594665527344,0.0010000000474974513
18,0,18,235,99.96806335449219,99.98551177978516,0.0010000000474974513
19,0,19,153,99.97349548339844,99.98487854003906,0.0010000000474974513
20,0,20,42,99.9730224609375,99.98429870605469,0.0010000000474974513
21,0,21,52,99.9594497680664,99.9827880859375,0.0010000000474974513
22,0,22,70,99.96575164794922,99.98224639892578,0.0010000000474974513
23,0,23,84,99.96713256835938,99.98155975341797,0.0010000000474974513
24,0,24,208,99.9647216796875,99.98089599609375,0.0010000000474974513
25,0,25,193,99.8958511352539,99.97645568847656,0.0010000000474974513
26,0,26,245,99.95743560791016,99.97594451904297,0.0010000000474974513
27,0,27,200,99.95543670654297,99.9749755859375,0.0010000000474974513
28,0,28,254,99.91613006591797,99.9728775024414,0.0010000000474974513
29,0,29,94,99.95052337646484,99.97239685058594,0.0010000000474974513
30,0,30,237,99.95244598388672,99.97190856933594,0.0010000000474974513
31,0,31,25,99.95541381835938,99.97120666503906,0.0010000000474974513
32,0,32,27,99.95204162597656,99.97046661376953,0.0010000000474974513
33,0,33,205,99.89171600341797,99.96931457519531,0.0010000000474974513
34,0,34,186,99.93230438232422,99.96878051757812,0.0010000000474974513
35,0,35,276,99.94295501708984,99.9678955078125,0.0010000000474974513
36,0,36,248,99.87249755859375,99.96448516845703,0.0010000000474974513
37,0,37,82,99.80183410644531,99.95877075195312,0.0010000000474974513
38,0,38,296,99.93003845214844,99.95822143554688,0.0010000000474974513
39,0,39,165,99.93608856201172,99.9576416015625,0.0010000000474974513
40,0,40,118,99.93185424804688,99.95698547363281,0.0010000000474974513
41,0,41,77,99.92601776123047,99.95597076416016,0.0010000000474974513
42,0,42,26,99.91706848144531,99.95532989501953,0.0010000000474974513
43,0,43,116,99.91759490966797,99.95443725585938,0.0010000000474974513
44,0,44,233,99.90316009521484,99.95327758789062,0.0010000000474974513
45,0,45,38,99.91761016845703,99.95262145996094,0.0010000000474974513
46,0,46,282,99.90042877197266,99.95207214355469,0.0010000000474974513
47,0,47,157,99.90245056152344,99.95118713378906,0.0010000000474974513
48,0,48,86,99.84964752197266,99.95013427734375,0.0010000000474974513
49,0,49,197,99.9068374633789,99.94922637939453,0.0010000000474974513
