global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr
42,0,42,1128,107.80831909179688,110.83880615234375,0.0010000000474974513
43,0,43,1502,112.0107192993164,110.87673950195312,0.0010000000474974513
44,0,44,1844,114.13510131835938,110.90941619873047,0.0010000000474974513
45,0,45,1181,120.59651947021484,111.12845611572266,0.0010000000474974513
46,0,46,2071,112.82324981689453,111.15583038330078,0.0010000000474974513
47,0,47,1615,117.40457153320312,111.29216003417969,0.0010000000474974513
48,0,48,1394,102.52003479003906,111.10095977783203,0.0010000000474974513
49,0,49,1751,118.09709167480469,111.20845794677734,0.0010000000474974513
50,1,0,1393,112.4802017211914,112.4802017211914,0.0010000000474974513
51,1,1,1111,109.82830810546875,111.16017150878906,0.0010000000474974513
52,1,2,2075,112.38369750976562,111.47779083251953,0.0010000000474974513
53,1,3,1126,115.18167114257812,112.70320892333984,0.0010000000474974513
54,1,4,1580,104.63272094726562,111.49343872070312,0.0010000000474974513
55,1,5,1693,99.34915161132812,108.84107208251953,0.0010000000474974513
56,1,6,1848,102.75968170166016,107.74457550048828,0.0010000000474974513
57,1,7,1361,102.95069885253906,107.45574951171875,0.0010000000474974513
58,1,8,1540,107.08403015136719,107.43446350097656,0.0010000000474974513
59,1,9,2113,115.4140396118164,108.29552459716797,0.0010000000474974513
60,1,10,1099,110.19367218017578,108.53205871582031,0.0010000000474974513
61,1,11,1577,116.92156219482422,109.24427795410156,0.0010000000474974513
62,1,12,1173,114.84651947021484,109.46415710449219,0.0010000000474974513
63,1,13,2098,112.70458984375,109.62957763671875,0.0010000000474974513
64,1,14,1823,106.3749008178711,109.31751251220703,0.0010000000474974513
65,1,15,1541,123.10435485839844,109.7252426147461,0.0010000000474974513
66,1,16,1682,108.72373962402344,109.66142272949219,0.0010000000474974513
67,1,17,1311,107.3917465209961,109.48368835449219,0.0010000000474974513
68,1,18,1083,121.1077880859375,110.31037902832031,0.0010000000474974513
69,1,19,1109,101.37982177734375,109.72312927246094,0.0010000000474974513
70,1,20,1514,114.56024932861328,109.83716583251953,0.0010000000474974513
71,1,21,1434,113.81134033203125,110.01979064941406,0.0010000000474974513
72,1,22,1093,104.56504821777344,109.69992065429688,0.0010000000474974513
73,1,23,2328,111.4478759765625,109.75477600097656,0.0010000000474974513
74,1,24,2196,122.07347869873047,109.97993469238281,0.0010000000474974513
75,1,25,1617,109.57293701171875,109.95877075195312,0.0010000000474974513
76,1,26,1839,123.27210998535156,110.205078125,0.0010000000474974513
77,1,27,1343,114.03266143798828,110.27149963378906,0.0010000000474974513
78,1,28,2205,112.15728759765625,110.34336853027344,0.0010000000474974513
79,1,29,1344,99.20320892333984,109.9444580078125,0.0010000000474974513
80,1,30,1324,105.1142807006836,109.7242431640625,0.0010000000474974513
81,1,31,1333,103.99088287353516,109.53270721435547,0.0010000000474974513
82,1,32,1737,106.56791687011719,109.40985107421875,0.0010000000474974513
83,1,33,2066,107.20184326171875,109.32010650634766,0.0010000000474974513
84,1,34,1306,97.1072006225586,108.84195709228516,0.0010000000474974513
85,1,35,2099,113.563232421875,108.93966674804688,0.0010000000474974513
86,1,36,1896,106.30406188964844,108.86627960205078,0.0010000000474974513
87,1,37,1699,121.60708618164062,109.11028289794922,0.0010000000474974513
88,1,38,1602,100.69824981689453,109.03807830810547,0.0010000000474974513
89,1,39,1482,121.12808990478516,109.19114685058594,0.0010000000474974513
90,1,40,2163,110.78794860839844,109.23406982421875,0.0010000000474974513
91,1,41,1161,117.68336486816406,109.3321304321289,0.0010000000474974513
92,1,42,2184,120.16100311279297,109.53057098388672,0.0010000000474974513
93,1,43,2073,118.53497314453125,109.63400268554688,0.0010000000474974513
94,1,44,1838,119.36054992675781,109.86837768554688,0.0010000000474974513
95,1,45,2050,106.90682220458984,109.81832885742188,0.0010000000474974513
96,1,46,1263,110.9967041015625,109.84602355957031,0.0010000000474974513
97,1,47,1484,119.46092987060547,110.06926727294922,0.0010000000474974513
98,1,48,1463,104.88795471191406,110.02033233642578,0.0010000000474974513
99,1,49,2191,109.44448852539062,110.01090240478516,0.0010000000474974513
100,2,0,2007,110.99988555908203,110.99988555908203,0.0010000000474974513
101,2,1,1903,111.27782440185547,111.1149673461914,0.0010000000474974513
102,2,2,2460,110.89183807373047,111.06613159179688,0.0010000000474974513
103,2,3,2166,113.47828674316406,111.66058349609375,0.0010000000474974513
104,2,4,1440,101.46568298339844,109.0774154663086,0.0010000000474974513
105,2,5,2455,114.3016586303711,109.66217803955078,0.0010000000474974513
106,2,6,1473,107.20034790039062,109.35394287109375,0.0010000000474974513
107,2,7,2172,95.19844818115234,106.95026397705078,0.0010000000474974513
108,2,8,2008,137.9504852294922,109.00885772705078,0.0010000000474974513
109,2,9,1569,105.91899871826172,108.58976745605469,0.0010000000474974513
110,2,10,2482,115.25656127929688,109.61329650878906,0.0010000000474974513
111,2,11,1717,125.23434448242188,110.40912628173828,0.0010000000474974513
112,2,12,1527,103.03678894042969,109.69290924072266,0.0010000000474974513
113,2,13,2293,112.0919418334961,109.91114044189453,0.0010000000474974513
114,2,14,1090,111.68356323242188,110.01555633544922,0.0010000000474974513
115,2,15,1735,113.10597229003906,110.13495635986328,0.0010000000474974513
116,2,16,2499,117.89120483398438,110.55705261230469,0.0010000000474974513
117,2,17,1636,102.8523941040039,109.84629821777344,0.0010000000474974513
118,2,18,1495,120.61656188964844,110.54460144042969,0.0010000000474974513
119,2,19,2282,101.30062103271484,110.26966857910156,0.0010000000474974513
120,2,20,1819,95.9906997680664,109.85301971435547,0.0010000000474974513
121,2,21,2422,97.89476776123047,109.51628112792969,0.0010000000474974513
122,2,22,2064,108.92387390136719,109.48287963867188,0.0010000000474974513
123,2,23,2325,114.5210189819336,109.74951934814453,0.0010000000474974513
124,2,24,1777,114.9933853149414,110.00884246826172,0.0010000000474974513
125,2,25,1470,113.45948028564453,110.16964721679688,0.0010000000474974513
126,2,26,1649,97.63306427001953,109.59587097167969,0.0010000000474974513
127,2,27,1460,108.36920166015625,109.5569839477539,0.0010000000474974513
128,2,28,2202,108.77566528320312,109.51321411132812,0.0010000000474974513
129,2,29,1097,115.99195098876953,109.63602447509766,0.0010000000474974513
130,2,30,2505,110.7397232055664,109.65758514404297,0.0010000000474974513
131,2,31,2101,113.35302734375,109.84686279296875,0.0010000000474974513
132,2,32,2095,109.47264862060547,109.82910919189453,0.0010000000474974513
133,2,33,2272,112.37667083740234,109.9181900024414,0.0010000000474974513
134,2,34,2398,103.65389251708984,109.64131927490234,0.0010000000474974513
135,2,35,1310,106.658935546875,109.51329040527344,0.0010000000474974513
136,2,36,2538,114.64482879638672,109.59053802490234,0.0010000000474974513
137,2,37,1120,95.75492095947266,109.29995727539062,0.0010000000474974513
138,2,38,1862,105.37857055664062,109.24307250976562,0.0010000000474974513
139,2,39,2462,111.34803771972656,109.32621765136719,0.0010000000474974513
140,2,40,2181,132.13427734375,109.64037322998047,0.0010000000474974513
141,2,41,1088,102.68846130371094,109.44955444335938,0.0010000000474974513
142,2,42,274,106.95149993896484,109.38249969482422,0.0010000000474974513
143,2,43,2494,110.00899505615234,109.39900970458984,0.0010000000474974513
144,2,44,2040,122.4144515991211,109.84968566894531,0.0010000000474974513
145,2,45,1397,95.03732299804688,109.35444641113281,0.0010000000474974513
146,2,46,2452,112.0068588256836,109.41858673095703,0.0010000000474974513
147,2,47,2179,98.4153060913086,109.22921752929688,0.0010000000474974513
148,2,48,2583,108.56108093261719,109.21358489990234,0.0010000000474974513
149,2,49,1250,102.46823120117188,109.14070129394531,0.0010000000474974513
150,3,0,2343,116.66866302490234,116.66866302490234,0.0010000000474974513
151,3,1,2450,120.8487777709961,119.10077667236328,0.0010000000474974513
152,3,2,266,119.29328918457031,119.18585205078125,0.0010000000474974513
153,3,3,1264,116.65665435791016,118.83586120605469,0.0010000000474974513
154,3,4,2590,128.5382843017578,120.4355239868164,0.0010000000474974513
155,3,5,1532,109.70124816894531,117.86094665527344,0.0010000000474974513
156,3,6,2601,115.50552368164062,117.40940856933594,0.0010000000474974513
157,3,7,2498,127.08252716064453,118.32289123535156,0.0010000000474974513
158,3,8,2251,120.48747253417969,118.51399993896484,0.0010000000474974513
159,3,9,1089,111.92339324951172,117.60086059570312,0.0010000000474974513
160,3,10,1806,104.37083435058594,115.98615264892578,0.0010000000474974513
161,3,11,2399,106.60030364990234,115.63399505615234,0.0010000000474974513
162,3,12,2513,101.00809478759766,115.04927062988281,0.0010000000474974513
163,3,13,2476,119.6485824584961,115.22767639160156,0.0010000000474974513
164,3,14,1585,105.33805847167969,114.27291107177734,0.0010000000474974513
165,3,15,1262,114.53388977050781,114.2815933227539,0.0010000000474974513
166,3,16,2229,103.33866119384766,113.82271575927734,0.0010000000474974513
167,3,17,190,111.07205200195312,113.58932495117188,0.0010000000474974513
168,3,18,2529,111.64151000976562,113.472900390625,0.0010000000474974513
169,3,19,2511,128.47628784179688,114.08102416992188,0.0010000000474974513
170,3,20,2432,112.58683013916016,114.0417709350586,0.0010000000474974513
171,3,21,2533,107.86369323730469,113.80579376220703,0.0010000000474974513
172,3,22,1832,112.14820861816406,113.69725036621094,0.0010000000474974513
173,3,23,2406,110.5157699584961,113.50018310546875,0.0010000000474974513
174,3,24,2603,104.25336456298828,112.97822570800781,0.0010000000474974513
175,3,25,2543,103.10630798339844,112.56489562988281,0.0010000000474974513
176,3,26,2596,119.33382415771484,112.76006317138672,0.0010000000474974513
177,3,27,2668,121.62488555908203,113.10810852050781,0.0010000000474974513
178,3,28,1317,115.5772705078125,113.15283203125,0.0010000000474974513
179,3,29,1812,105.08961486816406,112.75857543945312,0.0010000000474974513
180,3,30,1791,110.06124877929688,112.69149017333984,0.0010000000474974513
181,3,31,1756,102.98895263671875,112.3655014038086,0.0010000000474974513
182,3,32,1568,115.42804718017578,112.46598052978516,0.0010000000474974513
183,3,33,1814,117.30814361572266,112.61871337890625,0.0010000000474974513
184,3,34,1925,138.3849334716797,113.00157165527344,0.0010000000474974513
185,3,35,272,117.76019287109375,113.10698699951172,0.0010000000474974513
186,3,36,1878,114.56704711914062,113.1380615234375,0.0010000000474974513
187,3,37,2401,111.23666381835938,113.08163452148438,0.0010000000474974513
188,3,38,1620,115.08954620361328,113.10017395019531,0.0010000000474974513
189,3,39,2672,113.17766571044922,113.10308074951172,0.0010000000474974513
190,3,40,2834,115.86885833740234,113.20270538330078,0.0010000000474974513
191,3,41,2449,105.49087524414062,113.00044250488281,0.0010000000474974513
192,3,42,2427,98.0902099609375,112.62747192382812,0.0010000000474974513
193,3,43,2547,101.20503997802734,112.3420639038086,0.0010000000474974513
194,3,44,1453,109.50975799560547,112.31111145019531,0.0010000000474974513
195,3,45,1616,125.12127685546875,112.62602233886719,0.0010000000474974513
196,3,46,2188,103.14308166503906,112.40522003173828,0.0010000000474974513
197,3,47,2794,103.33917236328125,112.30379486083984,0.0010000000474974513
198,3,48,2436,100.22637939453125,112.17070770263672,0.0010000000474974513
199,3,49,1802,124.81067657470703,112.45318603515625,0.0010000000474974513
200,4,0,2219,119.75845336914062,119.75845336914062,0.0010000000474974513
201,4,1,2392,113.37838745117188,115.81656646728516,0.0010000000474974513
202,4,2,1530,104.8172607421875,109.96050262451172,0.0010000000474974513
203,4,3,2378,114.91827392578125,111.38741302490234,0.0010000000474974513
204,4,4,2034,108.28654479980469,110.54360961914062,0.0010000000474974513
205,4,5,29,113.04475402832031,110.9705810546875,0.0010000000474974513
206,4,6,2523,106.96346282958984,110.22274017333984,0.0010000000474974513
207,4,7,2335,124.1005859375,111.10945129394531,0.0010000000474974513
208,4,8,1626,114.79281616210938,111.31874084472656,0.0010000000474974513
209,4,9,1845,118.06694793701172,111.67301940917969,0.0010000000474974513
210,4,10,2548,102.63211822509766,110.74044036865234,0.0010000000474974513
211,4,11,2874,111.86579895019531,110.84528350830078,0.0010000000474974513
212,4,12,1441,112.97219848632812,110.93940734863281,0.0010000000474974513
213,4,13,2174,101.88321685791016,109.98497009277344,0.0010000000474974513
214,4,14,38,109.73477172851562,109.97113800048828,0.0010000000474974513
215,4,15,1821,115.48284149169922,110.16503143310547,0.0010000000474974513
216,4,16,2347,121.14250183105469,110.92115783691406,0.0010000000474974513
217,4,17,363,104.59257507324219,110.72077941894531,0.0010000000474974513
218,4,18,1360,127.50127410888672,111.22370910644531,0.0010000000474974513
219,4,19,1576,123.3181381225586,111.5801773071289,0.0010000000474974513
220,4,20,250,97.67717742919922,111.17476654052734,0.0010000000474974513
221,4,21,1807,97.99156188964844,110.19419860839844,0.0010000000474974513
222,4,22,2443,98.23016357421875,109.55887603759766,0.0010000000474974513
223,4,23,2000,103.84793090820312,109.4185791015625,0.0010000000474974513
224,4,24,1182,105.68638610839844,109.23193359375,0.0010000000474974513
225,4,25,1113,119.04132843017578,109.83995819091797,0.0010000000474974513
226,4,26,1149,91.96290588378906,109.03807067871094,0.0010000000474974513
227,4,27,1443,106.67549896240234,108.90664672851562,0.0010000000474974513
228,4,28,1914,93.0265884399414,108.59575653076172,0.0010000000474974513
229,4,29,1334,130.3589324951172,109.00690460205078,0.0010000000474974513
230,4,30,2479,116.2568359375,109.2791976928711,0.0010000000474974513
231,4,31,2534,125.07975006103516,109.56978607177734,0.0010000000474974513
232,4,32,2349,118.83163452148438,110.01547241210938,0.0010000000474974513
233,4,33,2782,109.65005493164062,109.9984359741211,0.0010000000474974513
234,4,34,1339,140.74073791503906,110.50453186035156,0.0010000000474974513
235,4,35,2781,103.69359588623047,110.36249542236328,0.0010000000474974513
236,4,36,1480,119.6138687133789,110.50483703613281,0.0010000000474974513
237,4,37,2464,97.70426177978516,110.30371856689453,0.0010000000474974513
238,4,38,344,115.37751770019531,110.38078308105469,0.0010000000474974513
239,4,39,2225,114.60499572753906,110.55233001708984,0.0010000000474974513
240,4,40,2197,109.00096893310547,110.50666809082031,0.0010000000474974513
241,4,41,1764,111.461669921875,110.54362487792969,0.0010000000474974513
242,4,42,1909,110.85401916503906,110.55481719970703,0.0010000000474974513
243,4,43,2546,91.98060607910156,110.06256103515625,0.0010000000474974513
244,4,44,2929,112.42813873291016,110.1241683959961,0.0010000000474974513
245,4,45,1706,113.41284942626953,110.20726013183594,0.0010000000474974513
246,4,46,2669,109.78474426269531,110.2021484375,0.0010000000474974513
247,4,47,2149,106.0729751586914,110.0997543334961,0.0010000000474974513
248,4,48,175,121.82901763916016,110.30512237548828,0.0010000000474974513
249,4,49,1551,112.60797882080078,110.3599853515625,0.0010000000474974513
