global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
56,1,6,236,86.73782348632812,88.82245697997571,0.001,4.989530801773071
57,1,7,74,87.62498474121094,88.68620086828044,0.001,4.553940057754517
58,1,8,127,86.52371215820312,88.29705018813657,0.001,8.03002381324768
59,1,9,293,88.61949920654297,88.34545292969442,0.001,5.9302451610565186
60,1,10,12,87.81488037109375,88.29137002167987,0.001,7.2001097202301025
61,1,11,149,89.19757843017578,88.35561733883661,0.001,5.202458381652832
62,1,12,34,88.62458038330078,88.38705202628311,0.001,6.331268787384033
63,1,13,290,89.79861450195312,88.53002187282945,0.001,6.938258647918701
64,1,14,228,87.20018005371094,88.45917883887127,0.001,4.892362833023071
65,1,15,128,90.16185760498047,88.57735203258619,0.001,7.198540687561035
66,1,16,177,84.55731201171875,88.46123116220889,0.001,4.6355695724487305
67,1,17,51,88.08100128173828,88.44713007724977,0.001,5.1892828941345215
68,1,18,1,86.24983978271484,88.31321700698862,0.001,5.874614238739014
69,1,19,14,84.4479751586914,88.2095107369644,0.001,3.6543073654174805
70,1,20,119,88.88294982910156,88.24721578511446,0.001,4.939075231552124
71,1,21,93,88.45819854736328,88.25242760658327,0.001,5.106236934661865
72,1,22,8,84.88558197021484,88.16709919914821,0.001,4.445693254470825
73,1,23,354,89.29368591308594,88.24050116475453,0.001,5.310387849807739
74,1,24,318,85.57683563232422,88.11712062266602,0.001,6.894075155258179
75,1,25,159,87.28510284423828,88.079430123077,0.001,4.8771257400512695
76,1,26,232,89.04232788085938,88.13427655997454,0.001,7.522135019302368
77,1,27,67,86.58174133300781,88.08979350748031,0.001,5.355635404586792
78,1,28,325,87.09060668945312,88.0527214569613,0.001,6.19296932220459
79,1,29,68,90.29981231689453,88.16251913730912,0.001,7.1872782707214355
80,1,30,54,83.6678466796875,88.09028904662173,0.001,3.299112558364868
81,1,31,62,90.36981964111328,88.17809839155592,0.001,6.359189748764038
82,1,32,190,86.60658264160156,88.12355892576673,0.001,7.123494863510132
83,1,33,278,84.4103012084961,88.06319056749538,0.001,3.609654664993286
84,1,34,49,92.46755981445312,88.19179036400534,0.001,6.631716012954712
85,1,35,291,90.88102722167969,88.25802772503181,0.001,4.847278833389282
86,1,36,243,89.11193084716797,88.29211822452258,0.001,5.357653617858887
87,1,37,182,87.20178985595703,88.24953407762057,0.001,6.739943742752075
88,1,38,156,88.5911636352539,88.25942801919555,0.001,4.590656995773315
89,1,39,109,88.43570709228516,88.26300070050596,0.001,6.10688042640686
90,1,40,305,87.78468322753906,88.2566240906912,0.001,5.066725730895996
91,1,41,33,89.18970489501953,88.28203503512654,0.001,4.512971878051758
92,1,42,313,82.50139617919922,88.21168506105963,0.001,4.093037366867065
93,1,43,283,86.58372497558594,88.17002651528459,0.001,5.6990275382995605
94,1,44,231,90.0268325805664,88.2174566752334,0.001,4.656636714935303
95,1,45,273,89.01077270507812,88.22699043454894,0.001,4.238402366638184
96,1,46,44,88.23664855957031,88.22715585002864,0.001,5.481985330581665
97,1,47,110,87.80570983886719,88.21719215647236,0.001,5.430518388748169
98,1,48,103,84.69631958007812,88.15732100778564,0.001,5.544692754745483
99,1,49,315,90.57445526123047,88.20038259311612,0.001,5.806450128555298
100,2,0,266,86.78611755371094,86.78611755371094,0.001,7.416230201721191
101,2,1,250,82.44093322753906,85.33772277832031,0.001,5.261505365371704
102,2,2,395,90.61797332763672,87.57533195468129,0.001,6.622196435928345
103,2,3,306,87.32365417480469,87.50299343112394,0.001,6.447874307632446
104,2,4,95,88.0553970336914,87.59182215113479,0.001,4.779292345046997
105,2,5,393,87.156494140625,87.49171355391418,0.001,7.2037413120269775
106,2,6,105,87.85407257080078,87.54847468662929,0.001,5.276884078979492
107,2,7,307,88.24662017822266,87.66550955367171,0.001,6.387207508087158
108,2,8,267,88.79125213623047,87.78149277832796,0.001,6.716844797134399
109,2,9,138,85.96199798583984,87.69464914222644,0.001,4.333471298217773
110,2,10,401,85.86346435546875,87.57643859013574,0.001,5.639764785766602
111,2,11,187,86.08885192871094,87.43608446280822,0.001,5.4629716873168945
112,2,12,123,90.8366470336914,87.79177037990753,0.001,5.86332106590271
113,2,13,347,87.87841033935547,87.79495968384924,0.001,5.309399843215942
114,2,14,5,87.24191284179688,87.7542616303194,0.001,4.885586500167847
115,2,15,189,87.30530548095703,87.71325772529732,0.001,5.994590759277344
116,2,16,409,85.16326904296875,87.54978443725977,0.001,5.958328723907471
117,2,17,166,89.90263366699219,87.72894802522501,0.001,5.590411186218262
118,2,18,115,88.15667724609375,87.7523258803948,0.001,6.661393165588379
119,2,19,345,86.86389923095703,87.71816219458678,0.001,5.336047649383545
120,2,20,226,88.5572738647461,87.73708596839228,0.001,3.9780070781707764
121,2,21,379,88.47692108154297,87.75428827782123,0.001,5.59229040145874
122,2,22,277,90.2744140625,87.91321382750573,0.001,6.454328298568726
123,2,23,351,84.46780395507812,87.79864053462447,0.001,5.577255487442017
124,2,24,207,91.69698333740234,87.98385451986968,0.001,6.528600692749023
125,2,25,104,91.24557495117188,88.13868250232804,0.001,5.745971918106079
126,2,26,171,81.30548095703125,88.0105620805975,0.001,6.115478515625
127,2,27,102,87.69034576416016,87.99810268580737,0.001,5.592609643936157
128,2,28,320,89.49128723144531,88.07206702518745,0.001,5.547956943511963
129,2,29,9,90.69786071777344,88.15237880657867,0.001,6.211533784866333
130,2,30,428,89.52853393554688,88.19449291902221,0.001,4.55865216255188
131,2,31,292,87.49223327636719,88.17092040655845,0.001,5.543190956115723
132,2,32,288,88.35303497314453,88.17794438527679,0.001,7.012858629226685
133,2,33,341,85.80105590820312,88.10188105635982,0.001,5.31267523765564
134,2,34,372,88.98095703125,88.11312201432975,0.001,6.098058223724365
135,2,35,50,87.52119445800781,88.09001739324378,0.001,5.451292037963867
136,2,36,440,88.05402374267578,88.08866523690396,0.001,6.057098388671875
137,2,37,20,91.0164794921875,88.15825911033595,0.001,6.3360984325408936
138,2,38,238,87.60823822021484,88.1476356424792,0.001,4.681005001068115
139,2,39,396,90.7457046508789,88.20847045616576,0.001,6.358100652694702
140,2,40,311,90.26081848144531,88.26692740770805,0.001,5.99368953704834
141,2,41,3,90.29885864257812,88.31212258507962,0.001,6.258177042007446
142,2,42,425,89.12417602539062,88.32834865706174,0.001,6.554149627685547
143,2,43,406,90.5998764038086,88.38206415631234,0.001,4.486540794372559
144,2,44,272,91.07268524169922,88.46828597332879,0.001,7.796560525894165
145,2,45,88,90.50043487548828,88.51264796500773,0.001,5.463568449020386
146,2,46,391,88.9755630493164,88.52647364189887,0.001,6.392950773239136
147,2,47,310,88.91490936279297,88.53493348416214,0.001,5.839426279067993
148,2,48,455,86.59674835205078,88.50453097754742,0.001,4.786876678466797
149,2,49,41,85.91963195800781,88.43227296503186,0.001,8.045173645019531
150,3,0,363,84.47444152832031,84.47444152832031,0.001,5.214514493942261
151,3,1,390,87.12555694580078,86.44486514942066,0.001,6.296924352645874
152,3,2,421,87.48982238769531,86.7738331688775,0.001,5.333451986312866
153,3,3,45,90.06825256347656,87.68035125732422,0.001,6.217615127563477
154,3,4,459,87.10797119140625,87.61261397141676,0.001,4.108572483062744
155,3,5,125,86.47921752929688,87.4979331188103,0.001,4.969674587249756
156,3,6,463,90.79924011230469,87.81532833510587,0.001,5.144854307174683
157,3,7,407,85.97992706298828,87.50701175304833,0.001,4.688290596008301
158,3,8,339,87.3308334350586,87.48219151067197,0.001,5.117931842803955
159,3,9,4,90.28065490722656,87.65369640393715,0.001,5.099463224411011
160,3,10,218,90.64240264892578,87.97235393888299,0.001,5.414128541946411
161,3,11,374,90.74465942382812,88.35162587886677,0.001,7.3042378425598145
162,3,12,431,89.13175201416016,88.4455090087637,0.001,6.211929798126221
163,3,13,399,89.69035339355469,88.51737260914335,0.001,5.70109748840332
164,3,14,151,89.84239196777344,88.61832165794142,0.001,5.37168025970459
165,3,15,43,85.92586517333984,88.37568444603677,0.001,5.904131650924683
166,3,16,331,91.69050598144531,88.6204287028945,0.001,7.539608955383301
167,3,17,194,87.91385650634766,88.58900261693177,0.001,4.900820016860962
168,3,18,435,88.36534118652344,88.57160382810187,0.001,6.466419696807861
169,3,19,430,87.76483154296875,88.5494100304984,0.001,5.129548788070679
170,3,20,383,85.0721206665039,88.35971298076392,0.001,4.975562572479248
171,3,21,436,91.0423583984375,88.4668881776996,0.001,6.1778178215026855
172,3,22,230,89.96492767333984,88.5465734843621,0.001,6.543723106384277
173,3,23,377,85.75503540039062,88.41453756046019,0.001,5.929514169692993
174,3,24,464,88.3145751953125,88.41190689979126,0.001,6.538001298904419
175,3,25,441,90.44606018066406,88.47039848751571,0.001,4.761965990066528
176,3,26,462,90.39654541015625,88.55098424105867,0.001,6.795208692550659
177,3,27,480,89.41106414794922,88.59590245955727,0.001,5.977411508560181
178,3,28,53,91.10724639892578,88.68266426609489,0.001,4.456639051437378
179,3,29,223,90.92076110839844,88.71965845160096,0.001,5.3584206104278564
180,3,30,209,90.24775695800781,88.77510396036237,0.001,5.566239595413208
181,3,31,199,89.63311004638672,88.81215665867288,0.001,6.60814356803894
182,3,32,137,90.43740844726562,88.88447919624248,0.001,6.8804848194122314
183,3,33,224,89.72346496582031,88.90176450697291,0.001,4.780599355697632
184,3,34,257,87.25463104248047,88.84874220767303,0.001,7.30056095123291
185,3,35,423,87.72723388671875,88.82847322186566,0.001,4.453544855117798
186,3,36,240,87.94497680664062,88.80895490936759,0.001,5.053919076919556
187,3,37,375,83.73543548583984,88.73531625160021,0.001,5.4211742877960205
188,3,38,160,86.98196411132812,88.68705715038239,0.001,4.225641965866089
189,3,39,482,89.0921859741211,88.69573078796373,0.001,4.396557092666626
190,3,40,509,88.58164978027344,88.69417649786268,0.001,5.787938833236694
191,3,41,389,89.21826934814453,88.71310365027446,0.001,5.727094888687134
192,3,42,382,88.8489761352539,88.71486485426654,0.001,3.9400877952575684
193,3,43,444,89.51061248779297,88.73595157662884,0.001,6.250186204910278
194,3,44,99,83.05769348144531,88.66519226206846,0.001,3.825298547744751
195,3,45,158,83.28968811035156,88.60549111920754,0.001,3.7506916522979736
196,3,46,314,90.90092468261719,88.67276260628545,0.001,7.429229974746704
197,3,47,506,90.50067901611328,88.71442817123133,0.001,5.278736591339111
198,3,48,386,85.75396728515625,88.6434976917806,0.001,7.015730857849121
199,3,49,216,87.47151947021484,88.62507217193678,0.001,5.261424541473389
200,4,0,327,90.19737243652344,90.19737243652344,0.001,6.053364515304565
201,4,1,370,86.9465560913086,88.54241138805043,0.001,6.170507192611694
202,4,2,124,85.8392105102539,87.8218882669308,0.001,6.552326440811157
203,4,3,368,90.4170150756836,88.27823698450239,0.001,4.507726669311523
204,4,4,269,84.46988677978516,87.56581945123219,0.001,6.402210235595703
205,4,5,411,90.01447296142578,87.76665221811294,0.001,5.412469387054443
206,4,6,433,88.6103286743164,87.85632279619577,0.001,4.828064441680908
207,4,7,355,87.78854370117188,87.85169386704953,0.001,5.552844285964966
208,4,8,161,90.54736328125,88.25817439347674,0.001,5.589258670806885
209,4,9,234,90.304443359375,88.47085662976602,0.001,5.973207712173462
210,4,10,445,84.81966400146484,88.20681955889935,0.001,6.035105228424072
211,4,11,514,85.45773315429688,87.954085337616,0.001,4.829209089279175
212,4,12,96,88.19446563720703,87.96889772128188,0.001,5.320363759994507
213,4,13,309,90.47937774658203,88.10150381600347,0.001,6.408198833465576
214,4,14,415,85.72898864746094,87.92228504427904,0.001,5.437768220901489
215,4,15,227,90.02095031738281,88.06968293971441,0.001,6.511341333389282
216,4,16,365,87.55369567871094,88.0497734634056,0.001,4.622694492340088
217,4,17,534,88.80802917480469,88.08466252988102,0.001,4.368060827255249
218,4,18,73,85.97357940673828,87.92595699012702,0.001,7.442810773849487
219,4,19,147,88.95924377441406,87.9918238767748,0.001,5.361630916595459
220,4,20,416,88.63264465332031,88.00678467311438,0.001,3.7322118282318115
221,4,21,219,90.177734375,88.11640159155935,0.001,7.245845317840576
222,4,22,387,88.92518615722656,88.13394149780274,0.001,3.9778690338134766
223,4,23,265,87.9205093383789,88.1236615084727,0.001,6.120676040649414
224,4,24,39,87.40001678466797,88.1003699468852,0.001,5.86329984664917
225,4,25,16,87.84652709960938,88.08551602896728,0.001,5.682755947113037
226,4,26,28,90.51907348632812,88.21549832639307,0.001,7.678091049194336
227,4,27,98,85.72051239013672,88.16709898718345,0.001,4.001941442489624
228,4,28,252,89.82012939453125,88.2493696249685,0.001,6.318768262863159
229,4,29,63,89.16580200195312,88.26432500374068,0.001,5.071040153503418
230,4,30,400,83.62945556640625,88.18178057921114,0.001,3.967519998550415
231,4,31,437,85.55108642578125,88.11333233584348,0.001,5.454895496368408
232,4,32,366,89.21712493896484,88.13029925886329,0.001,5.4264631271362305
233,4,33,501,86.43318176269531,88.05416429777908,0.001,5.5965895652771
234,4,34,65,82.81034088134766,87.97828903934197,0.001,4.83387303352356
235,4,35,500,90.77696990966797,88.04419204256786,0.001,5.108287811279297
236,4,36,106,90.92460632324219,88.14877591962713,0.001,5.387670278549194
237,4,37,397,89.37155151367188,88.19075579758191,0.001,7.781487226486206
238,4,38,531,82.02507019042969,88.10197702714056,0.001,4.2408905029296875
239,4,39,330,85.68321990966797,88.05084051302909,0.001,4.8151397705078125
240,4,40,319,85.98497772216797,87.9914522603144,0.001,6.273480653762817
241,4,41,201,85.419921875,87.96015574446879,0.001,3.9120726585388184
242,4,42,251,86.81991577148438,87.9464266313858,0.001,4.859125137329102
243,4,43,442,90.5652847290039,88.01291999302192,0.001,6.3456220626831055
244,4,44,522,85.12983703613281,87.9758629668573,0.001,3.4349281787872314
245,4,45,184,90.4871597290039,88.02662258972384,0.001,4.677402496337891
246,4,46,481,90.5504379272461,88.0871150522964,0.001,6.739990472793579
247,4,47,301,88.25328826904297,88.0912964497971,0.001,4.959410905838013
248,4,48,191,90.77732849121094,88.16638098818997,0.001,6.643323659896851
249,4,49,132,90.84165954589844,88.2302546182184,0.001,5.745542287826538
