global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr
0,0,0,1675,101.82328796386719,101.82328796386719,0.0010000000474974513
1,0,1,177,110.02552032470703,106.60205841064453,0.0010000000474974513
2,0,2,1151,111.09068298339844,107.89933013916016,0.0010000000474974513
3,0,3,1642,120.26808166503906,111.52145385742188,0.0010000000474974513
4,0,4,1087,107.58514404296875,110.41901397705078,0.0010000000474974513
5,0,5,1817,104.40785217285156,109.88005828857422,0.0010000000474974513
6,0,6,1457,110.68619537353516,110.04491424560547,0.0010000000474974513
7,0,7,1923,116.30148315429688,110.900146484375,0.0010000000474974513
8,0,8,1548,108.34321594238281,110.60902404785156,0.0010000000474974513
9,0,9,1363,98.48885345458984,109.3276596069336,0.0010000000474974513
10,0,10,1092,99.32815551757812,108.08785247802734,0.0010000000474974513
11,0,11,1523,133.05007934570312,109.14675903320312,0.0010000000474974513
12,0,12,1648,116.24002075195312,109.56924438476562,0.0010000000474974513
13,0,13,1686,125.9900894165039,111.2129898071289,0.0010000000474974513
14,0,14,1794,99.2829360961914,110.39159393310547,0.0010000000474974513
15,0,15,1596,110.48833465576172,110.39610290527344,0.0010000000474974513
16,0,16,1118,110.43029022216797,110.39823150634766,0.0010000000474974513
17,0,17,1098,122.38356018066406,110.916259765625,0.0010000000474974513
18,0,18,1846,108.7552261352539,110.79510498046875,0.0010000000474974513
19,0,19,1586,104.19001007080078,110.32869720458984,0.0010000000474974513
20,0,20,1259,111.39148712158203,110.36637878417969,0.0010000000474974513
21,0,21,1313,95.84696197509766,109.48351287841797,0.0010000000474974513
22,0,22,1355,107.41602325439453,109.38909912109375,0.0010000000474974513
23,0,23,1383,112.85819244384766,109.4997787475586,0.0010000000474974513
24,0,24,1779,127.14826965332031,110.47512817382812,0.0010000000474974513
25,0,25,178,119.05230712890625,110.8094482421875,0.0010000000474974513
26,0,26,1900,136.854736328125,111.30747985839844,0.0010000000474974513
27,0,27,1762,113.7440185546875,111.39910125732422,0.0010000000474974513
28,0,28,1918,104.5423583984375,111.0701675415039,0.0010000000474974513
29,0,29,1439,112.3311767578125,111.12703704833984,0.0010000000474974513
30,0,30,1858,118.31108856201172,111.36257934570312,0.0010000000474974513
31,0,31,1127,112.58667755126953,111.3914566040039,0.0010000000474974513
32,0,32,1132,111.85000610351562,111.40604400634766,0.0010000000474974513
33,0,33,1769,110.8677749633789,111.3842544555664,0.0010000000474974513
34,0,34,1714,110.2723159790039,111.35257720947266,0.0010000000474974513
35,0,35,2060,107.98751831054688,111.25654602050781,0.0010000000474974513
36,0,36,1902,99.4281997680664,110.92961883544922,0.0010000000474974513
37,0,37,1373,98.00968170166016,110.65547180175781,0.0010000000474974513
38,0,38,2144,110.65702056884766,110.6554946899414,0.0010000000474974513
39,0,39,1627,114.14680480957031,110.74691772460938,0.0010000000474974513
40,0,40,1506,108.75870513916016,110.7238540649414,0.0010000000474974513
41,0,41,1365,126.48927307128906,110.91476440429688,0.0010000000474974513
42,0,42,1128,107.80525970458984,110.83777618408203,0.0010000000474974513
43,0,43,1502,112.00801086425781,110.87564849853516,0.0010000000474974513
44,0,44,1844,114.13356018066406,110.9083251953125,0.0010000000474974513
45,0,45,1181,120.59400939941406,111.12733459472656,0.0010000000474974513
46,0,46,2071,112.82139587402344,111.1546859741211,0.0010000000474974513
47,0,47,1615,117.40204620361328,111.29097747802734,0.0010000000474974513
48,0,48,1394,102.51750946044922,111.09973907470703,0.0010000000474974513
49,0,49,1751,118.09430694580078,111.20720672607422,0.0010000000474974513
50,1,0,1393,112.47772979736328,112.47772979736328,0.0010000000474974513
51,1,1,1111,109.8255844116211,111.15757751464844,0.0010000000474974513
52,1,2,2075,112.3801040649414,111.47493743896484,0.0010000000474974513
53,1,3,1126,115.17865753173828,112.70030975341797,0.0010000000474974513
54,1,4,1580,104.6303939819336,111.4906234741211,0.0010000000474974513
55,1,5,1693,99.346923828125,108.83838653564453,0.0010000000474974513
56,1,6,1848,102.75707244873047,107.74190521240234,0.0010000000474974513
57,1,7,1361,102.9476318359375,107.45305633544922,0.0010000000474974513
58,1,8,1540,107.08097839355469,107.43174743652344,0.0010000000474974513
59,1,9,2113,115.41133117675781,108.29280853271484,0.0010000000474974513
60,1,10,1099,110.19036865234375,108.52926635742188,0.0010000000474974513
61,1,11,1577,116.91783142089844,109.24140930175781,0.0010000000474974513
62,1,12,1173,114.8442153930664,109.46131134033203,0.0010000000474974513
63,1,13,2098,112.70085144042969,109.62669372558594,0.0010000000474974513
64,1,14,1823,106.37068939208984,109.31449890136719,0.0010000000474974513
65,1,15,1541,123.09902954101562,109.72216796875,0.0010000000474974513
66,1,16,1682,108.71939086914062,109.65826416015625,0.0010000000474974513
67,1,17,1311,107.3866958618164,109.48038482666016,0.0010000000474974513
68,1,18,1083,121.1037368774414,110.3070297241211,0.0010000000474974513
69,1,19,1109,101.37556457519531,109.71971130371094,0.0010000000474974513
70,1,20,1514,114.55416870117188,109.83367919921875,0.0010000000474974513
71,1,21,1434,113.80619049072266,110.01622772216797,0.0010000000474974513
72,1,22,1093,104.5589370727539,109.69620513916016,0.0010000000474974513
73,1,23,2328,111.44044494628906,109.75094604492188,0.0010000000474974513
74,1,24,2196,122.06756591796875,109.97607421875,0.0010000000474974513
75,1,25,1617,109.5672378540039,109.95481872558594,0.0010000000474974513
76,1,26,1839,123.26316833496094,110.2010269165039,0.0010000000474974513
77,1,27,1343,114.02430725097656,110.26737976074219,0.0010000000474974513
78,1,28,2205,112.15215301513672,110.33920288085938,0.0010000000474974513
79,1,29,1344,99.19615173339844,109.94019317626953,0.0010000000474974513
