global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr
37,0,37,177,84.53335571289062,88.21129608154297,0.0010000000474974513
38,0,38,95,88.0660629272461,88.20844268798828,0.0010000000474974513
39,0,39,159,87.27021789550781,88.18157958984375,0.0010000000474974513
40,0,40,157,89.92950439453125,88.2211685180664,0.0010000000474974513
41,0,41,268,89.01150512695312,88.24812316894531,0.0010000000474974513
42,0,42,223,91.05579376220703,88.2802734375,0.0010000000474974513
43,0,43,241,91.33039855957031,88.31858825683594,0.0010000000474974513
44,0,44,281,91.0216293334961,88.36202239990234,0.0010000000474974513
45,0,45,27,90.61410522460938,88.43214416503906,0.0010000000474974513
46,0,46,65,83.45523071289062,88.37908172607422,0.0010000000474974513
47,0,47,305,87.77517700195312,88.37200927734375,0.0010000000474974513
48,0,48,11,87.16812896728516,88.34378051757812,0.0010000000474974513
49,0,49,106,91.255126953125,88.42154693603516,0.0010000000474974513
50,1,0,18,85.65803527832031,85.65803527832031,0.0010000000474974513
51,1,1,125,86.57298278808594,85.94327545166016,0.0010000000474974513
52,1,2,109,88.42041778564453,86.75968933105469,0.0010000000474974513
53,1,3,52,87.58395385742188,87.06660461425781,0.0010000000474974513
54,1,4,291,90.86735534667969,87.75365447998047,0.0010000000474974513
55,1,5,218,90.72510528564453,88.26734924316406,0.0010000000474974513
56,1,6,201,85.8983154296875,88.08356475830078,0.0010000000474974513
57,1,7,48,91.02069091796875,88.43954467773438,0.0010000000474974513
58,1,8,158,83.62747955322266,88.13202667236328,0.0010000000474974513
59,1,9,318,85.53323364257812,87.80220031738281,0.0010000000474974513
60,1,10,229,86.43415069580078,87.6447982788086,0.0010000000474974513
61,1,11,325,87.05142211914062,87.5875244140625,0.0010000000474974513
62,1,12,2,87.56538391113281,87.58487701416016,0.0010000000474974513
63,1,13,186,83.38687133789062,87.40961456298828,0.0010000000474974513
64,1,14,3,90.33841705322266,87.61432647705078,0.0010000000474974513
65,1,15,216,87.74500274658203,87.62106323242188,0.0010000000474974513
66,1,16,290,89.76397705078125,87.81488037109375,0.0010000000474974513
67,1,17,297,87.09590148925781,87.78047943115234,0.0010000000474974513
68,1,18,273,88.99048614501953,87.81788635253906,0.0010000000474974513
69,1,19,263,85.34341430664062,87.66706085205078,0.0010000000474974513
70,1,20,224,89.85599517822266,87.74665069580078,0.0010000000474974513
71,1,21,190,86.55357360839844,87.68046569824219,0.0010000000474974513
72,1,22,43,86.0645980834961,87.57659912109375,0.0010000000474974513
73,1,23,174,91.4529037475586,87.74612426757812,0.0010000000474974513
74,1,24,68,90.26368713378906,87.89716339111328,0.0010000000474974513
75,1,25,355,88.03307342529297,87.9001235961914,0.0010000000474974513
76,1,26,24,91.97187805175781,88.10201263427734,0.0010000000474974513
77,1,27,357,89.8636245727539,88.1752700805664,0.0010000000474974513
78,1,28,213,84.9487075805664,88.04645538330078,0.0010000000474974513
79,1,29,117,86.24177551269531,87.97718048095703,0.0010000000474974513
80,1,30,240,88.1050033569336,87.9805908203125,0.0010000000474974513
81,1,31,182,87.1455078125,87.94163513183594,0.0010000000474974513
82,1,32,69,90.78778076171875,88.07068634033203,0.0010000000474974513
83,1,33,251,87.3058090209961,88.05968475341797,0.0010000000474974513
84,1,34,53,91.20519256591797,88.14989471435547,0.0010000000474974513
85,1,35,282,88.56752014160156,88.1562728881836,0.0010000000474974513
86,1,36,134,86.75910949707031,88.0989990234375,0.0010000000474974513
87,1,37,115,88.1275634765625,88.09982299804688,0.0010000000474974513
88,1,38,19,91.40543365478516,88.1800537109375,0.0010000000474974513
89,1,39,8,84.76004028320312,88.13327026367188,0.0010000000474974513
90,1,40,351,84.42927551269531,88.05879211425781,0.0010000000474974513
91,1,41,362,85.97026824951172,88.0016098022461,0.0010000000474974513
92,1,42,205,83.88224792480469,87.94860076904297,0.0010000000474974513
93,1,43,15,87.70372772216797,87.9421615600586,0.0010000000474974513
94,1,44,372,88.97247314453125,87.9530258178711,0.0010000000474974513
95,1,45,98,86.09152221679688,87.93022155761719,0.0010000000474974513
96,1,46,202,91.60513305664062,88.03727722167969,0.0010000000474974513
97,1,47,128,90.08906555175781,88.0872573852539,0.0010000000474974513
98,1,48,89,85.8572769165039,88.06257629394531,0.0010000000474974513
99,1,49,389,89.35899353027344,88.10222625732422,0.0010000000474974513
100,2,0,110,87.7238540649414,87.7238540649414,0.0010000000474974513
101,2,1,138,85.8724365234375,87.15901947021484,0.0010000000474974513
102,2,2,259,86.0952377319336,86.7166519165039,0.0010000000474974513
103,2,3,331,91.72687530517578,88.28448486328125,0.0010000000474974513
104,2,4,172,87.36354064941406,88.07982635498047,0.0010000000474974513
105,2,5,82,86.50566864013672,87.73001861572266,0.0010000000474974513
106,2,6,365,87.79171752929688,87.73556518554688,0.0010000000474974513
107,2,7,22,82.74331665039062,87.3876724243164,0.0010000000474974513
108,2,8,287,83.444580078125,87.13079071044922,0.0010000000474974513
109,2,9,183,89.0733871459961,87.27706909179688,0.0010000000474974513
110,2,10,266,86.64849853515625,87.20948791503906,0.0010000000474974513
111,2,11,340,89.28694915771484,87.44690704345703,0.0010000000474974513
112,2,12,410,82.72972869873047,87.23248291015625,0.0010000000474974513
113,2,13,137,90.5043716430664,87.59603118896484,0.0010000000474974513
114,2,14,31,86.91926574707031,87.56974792480469,0.0010000000474974513
115,2,15,192,90.75425720214844,87.78319549560547,0.0010000000474974513
116,2,16,236,86.5561294555664,87.7199478149414,0.0010000000474974513
117,2,17,277,90.18938446044922,87.93316650390625,0.0010000000474974513
118,2,18,25,90.42191314697266,88.13097381591797,0.0010000000474974513
119,2,19,118,87.81839752197266,88.11309051513672,0.0010000000474974513
120,2,20,180,89.8268051147461,88.20584106445312,0.0010000000474974513
121,2,21,288,88.26976776123047,88.20963287353516,0.0010000000474974513
122,2,22,407,85.93179321289062,88.09929656982422,0.0010000000474974513
123,2,23,377,85.77438354492188,87.99187469482422,0.0010000000474974513
124,2,24,324,86.46505737304688,87.9244384765625,0.0010000000474974513
125,2,25,29,86.90817260742188,87.8682861328125,0.0010000000474974513
126,2,26,99,83.1766586303711,87.77688598632812,0.0010000000474974513
127,2,27,32,90.92173767089844,87.88056945800781,0.0010000000474974513
128,2,28,80,90.99107360839844,88.02581024169922,0.0010000000474974513
129,2,29,105,87.69947052001953,88.01394653320312,0.0010000000474974513
130,2,30,397,89.62782287597656,88.07701873779297,0.0010000000474974513
131,2,31,238,87.51341247558594,88.0637435913086,0.0010000000474974513
132,2,32,347,87.74156951904297,88.05885314941406,0.0010000000474974513
133,2,33,272,90.99842071533203,88.1848373413086,0.0010000000474974513
134,2,34,42,90.78852081298828,88.26409912109375,0.0010000000474974513
135,2,35,112,90.77458190917969,88.34870147705078,0.0010000000474974513
136,2,36,87,90.35287475585938,88.39089965820312,0.0010000000474974513
137,2,37,81,87.9772720336914,88.38630676269531,0.0010000000474974513
138,2,38,62,90.20238494873047,88.44132232666016,0.0010000000474974513
139,2,39,315,90.41690826416016,88.48297882080078,0.0010000000474974513
140,2,40,239,89.41075134277344,88.50213623046875,0.0010000000474974513
141,2,41,310,88.81034851074219,88.51008605957031,0.0010000000474974513
142,2,42,227,90.14202117919922,88.55206298828125,0.0010000000474974513
143,2,43,49,92.32917785644531,88.6357650756836,0.0010000000474974513
144,2,44,46,85.31861877441406,88.57908630371094,0.0010000000474974513
145,2,45,5,86.98308563232422,88.54147338867188,0.0010000000474974513
146,2,46,211,88.60608673095703,88.54264068603516,0.0010000000474974513
147,2,47,314,90.92680358886719,88.6068115234375,0.0010000000474974513
148,2,48,352,91.66509246826172,88.69331359863281,0.0010000000474974513
149,2,49,33,88.99767303466797,88.69998931884766,0.0010000000474974513
150,3,0,200,87.04383850097656,87.04383850097656,0.0010000000474974513
151,3,1,181,88.74940490722656,87.41606140136719,0.0010000000474974513
152,3,2,108,83.87891387939453,86.65301513671875,0.0010000000474974513
153,3,3,9,90.54981231689453,87.76118469238281,0.0010000000474974513
154,3,4,334,88.8743896484375,87.9032211303711,0.0010000000474974513
155,3,5,461,83.3967056274414,87.41857147216797,0.0010000000474974513
156,3,6,457,91.12786865234375,88.137451171875,0.0010000000474974513
157,3,7,41,85.67897033691406,87.5988998413086,0.0010000000474974513
158,3,8,166,89.69747161865234,87.97035217285156,0.0010000000474974513
159,3,9,54,83.28579711914062,87.70867156982422,0.0010000000474974513
160,3,10,435,88.24268341064453,87.78634643554688,0.0010000000474974513
161,3,11,167,87.30195617675781,87.73792266845703,0.0010000000474974513
162,3,12,400,83.81997680664062,87.55988311767578,0.0010000000474974513
163,3,13,337,88.8720703125,87.60868072509766,0.0010000000474974513
164,3,14,279,85.92545318603516,87.42798614501953,0.0010000000474974513
165,3,15,35,88.23279571533203,87.48764038085938,0.0010000000474974513
166,3,16,411,90.01346588134766,87.57579040527344,0.0010000000474974513
167,3,17,193,86.35538482666016,87.46896362304688,0.0010000000474974513
168,3,18,386,85.65383911132812,87.35519409179688,0.0010000000474974513
169,3,19,203,90.16471099853516,87.5575180053711,0.0010000000474974513
170,3,20,387,88.97769165039062,87.59205627441406,0.0010000000474974513
171,3,21,474,89.59229278564453,87.7091064453125,0.0010000000474974513
172,3,22,440,87.75697326660156,87.7121810913086,0.0010000000474974513
173,3,23,344,88.4161148071289,87.74187469482422,0.0010000000474974513
174,3,24,179,90.1613540649414,87.8846435546875,0.0010000000474974513
175,3,25,160,86.84476470947266,87.84288024902344,0.0010000000474974513
176,3,26,296,88.73314666748047,87.86956024169922,0.0010000000474974513
177,3,27,191,90.914794921875,88.00889587402344,0.0010000000474974513
178,3,28,363,84.11170959472656,87.93956756591797,0.0010000000474974513
179,3,29,492,89.47599792480469,87.98294067382812,0.0010000000474974513
180,3,30,303,89.41459655761719,88.0488052368164,0.0010000000474974513
181,3,31,490,90.0424575805664,88.09939575195312,0.0010000000474974513
182,3,32,375,83.45709228515625,88.02215576171875,0.0010000000474974513
183,3,33,123,90.56517791748047,88.12760162353516,0.0010000000474974513
184,3,34,348,88.70709228515625,88.1411361694336,0.0010000000474974513
185,3,35,255,88.89437866210938,88.1600112915039,0.0010000000474974513
186,3,36,483,90.9847412109375,88.22087097167969,0.0010000000474974513
187,3,37,335,88.73772430419922,88.23578643798828,0.0010000000474974513
188,3,38,252,89.81144714355469,88.29486846923828,0.0010000000474974513
189,3,39,448,89.01091766357422,88.30816650390625,0.0010000000474974513
190,3,40,509,88.39118194580078,88.30928039550781,0.0010000000474974513
191,3,41,135,86.08601379394531,88.26812744140625,0.0010000000474974513
192,3,42,94,87.29092407226562,88.25164794921875,0.0010000000474974513
193,3,43,116,87.5010757446289,88.23174285888672,0.0010000000474974513
194,3,44,12,87.21576690673828,88.2066650390625,0.0010000000474974513
195,3,45,399,89.39299011230469,88.22677612304688,0.0010000000474974513
196,3,46,219,90.1001968383789,88.27216339111328,0.0010000000474974513
197,3,47,257,86.83206939697266,88.23731231689453,0.0010000000474974513
198,3,48,368,90.23454284667969,88.27348327636719,0.0010000000474974513
199,3,49,262,90.0339584350586,88.31627655029297,0.0010000000474974513
200,4,0,418,91.00336456298828,91.00336456298828,0.0010000000474974513
201,4,1,319,85.95101928710938,88.28287506103516,0.0010000000474974513
202,4,2,127,85.82071685791016,87.27562713623047,0.0010000000474974513
203,4,3,294,86.3997573852539,87.01801300048828,0.0010000000474974513
204,4,4,431,88.76701354980469,87.41551208496094,0.0010000000474974513
205,4,5,339,86.71582794189453,87.31414794921875,0.0010000000474974513
206,4,6,485,86.90412139892578,87.2808609008789,0.0010000000474974513
207,4,7,420,91.73584747314453,87.92435455322266,0.0010000000474974513
208,4,8,393,86.46055603027344,87.73960876464844,0.0010000000474974513
209,4,9,50,86.9461898803711,87.64766693115234,0.0010000000474974513
210,4,10,437,85.38594055175781,87.51087188720703,0.0010000000474974513
211,4,11,514,85.0678482055664,87.32015228271484,0.0010000000474974513
212,4,12,293,87.97200775146484,87.37860870361328,0.0010000000474974513
213,4,13,415,85.26358032226562,87.23827362060547,0.0010000000474974513
214,4,14,102,87.06163024902344,87.22752380371094,0.0010000000474974513
215,4,15,309,90.2708511352539,87.34536743164062,0.0010000000474974513
216,4,16,499,87.896240234375,87.38475799560547,0.0010000000474974513
217,4,17,511,86.19498443603516,87.30399322509766,0.0010000000474974513
218,4,18,75,88.59461975097656,87.3501205444336,0.0010000000474974513
219,4,19,444,89.1407241821289,87.43536376953125,0.0010000000474974513
220,4,20,452,84.31220245361328,87.2934341430664,0.0010000000474974513
221,4,21,436,90.67305755615234,87.40653991699219,0.0010000000474974513
222,4,22,467,86.91646575927734,87.37942504882812,0.0010000000474974513
223,4,23,381,86.81473541259766,87.35692596435547,0.0010000000474974513
224,4,24,516,89.27075958251953,87.42182159423828,0.0010000000474974513
225,4,25,550,86.83622741699219,87.39324188232422,0.0010000000474974513
226,4,26,500,90.56615447998047,87.4740982055664,0.0010000000474974513
227,4,27,396,90.26377868652344,87.556884765625,0.0010000000474974513
228,4,28,538,84.75366973876953,87.43531036376953,0.0010000000474974513
229,4,29,131,86.5840835571289,87.40802764892578,0.0010000000474974513
230,4,30,189,86.49954986572266,87.37078857421875,0.0010000000474974513
231,4,31,471,86.07526397705078,87.3206558227539,0.0010000000474974513
232,4,32,84,90.78461456298828,87.42472839355469,0.0010000000474974513
233,4,33,197,90.48831939697266,87.50812530517578,0.0010000000474974513
234,4,34,421,86.84452056884766,87.49347686767578,0.0010000000474974513
235,4,35,429,89.96028900146484,87.5589599609375,0.0010000000474974513
236,4,36,510,85.30927276611328,87.51847076416016,0.0010000000474974513
237,4,37,464,87.66529846191406,87.52062225341797,0.0010000000474974513
238,4,38,423,87.1147232055664,87.5147476196289,0.0010000000474974513
239,4,39,341,84.83819580078125,87.44866943359375,0.0010000000474974513
240,4,40,93,87.69009399414062,87.45133972167969,0.0010000000474974513
241,4,41,45,89.4074478149414,87.49687194824219,0.0010000000474974513
242,4,42,121,88.41140747070312,87.51710510253906,0.0010000000474974513
243,4,43,567,90.21073150634766,87.57276916503906,0.0010000000474974513
244,4,44,487,86.8870620727539,87.55781555175781,0.0010000000474974513
245,4,45,473,84.11911010742188,87.5038070678711,0.0010000000474974513
246,4,46,40,87.11820983886719,87.49359130859375,0.0010000000474974513
247,4,47,406,89.92769622802734,87.54222869873047,0.0010000000474974513
248,4,48,269,83.39205169677734,87.45719909667969,0.0010000000474974513
249,4,49,194,87.11416625976562,87.45240020751953,0.0010000000474974513
