global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
0,0,0,1845,118.51985168457031,118.51985168457031,0.001,3.2011377811431885
1,0,1,1527,103.04662322998047,107.8621792422503,0.001,6.69281792640686
2,0,2,1737,106.5723648071289,107.25162941236245,0.001,5.350588798522949
3,0,3,1817,104.40775299072266,106.84242071822224,0.001,3.891878843307495
4,0,4,1397,95.08688354492188,103.35686788640871,0.001,7.060436964035034
5,0,5,1706,113.8175277709961,105.23588017329241,0.001,5.167648077011108
6,0,6,1443,107.2752685546875,105.62936060757596,0.001,7.891587972640991
7,0,7,1313,95.84793090820312,104.09622745791575,0.001,6.430969953536987
8,0,8,1317,115.74249267578125,104.7381327484208,0.001,5.606041193008423
9,0,9,1439,112.33287048339844,105.74364164743012,0.001,6.4116551876068115
10,0,10,1675,101.82316589355469,105.48350311625724,0.001,4.875060081481934
11,0,11,1326,127.36295318603516,106.40702742428729,0.001,5.518718004226685
12,0,12,178,119.05374145507812,107.42788423989312,0.001,4.844997882843018
13,0,13,1334,131.08831787109375,108.30964932799559,0.001,3.4041430950164795
14,0,14,1819,96.00590515136719,107.85667644792964,0.001,4.764783143997192
15,0,15,1127,112.58845520019531,108.10721679985679,0.001,4.830983877182007
16,0,16,1914,93.5147476196289,107.61971464545032,0.001,3.6869940757751465
17,0,17,1440,101.47412872314453,107.22467184827376,0.001,5.850290060043335
18,0,18,2060,107.98945617675781,107.27206230206218,0.001,5.495326519012451
19,0,19,2013,122.396240234375,107.69628660660092,0.001,3.5323994159698486
20,0,20,1373,98.01173400878906,107.261055348214,0.001,5.366046667098999
21,0,21,1844,114.13542175292969,107.4236056379179,0.001,4.425790071487427
22,0,22,1470,113.48186492919922,107.73616864961974,0.001,4.576439619064331
23,0,23,1543,129.2715301513672,108.27379994127298,0.001,3.843722343444824
24,0,24,1346,116.68256378173828,108.79741552049313,0.001,7.384059190750122
25,0,25,1363,98.4887924194336,108.32225045149679,0.001,5.083710432052612
26,0,26,1516,111.504150390625,108.46185426178991,0.001,6.1912009716033936
