epoch,loss,mape_avg_metric,mape_p50_metric,mape_p90_metric,mape_p95_metric,mape_p99_metric,r2_avg_metric,r2_p50_metric,r2_p90_metric,r2_p95_metric,r2_p99_metric,val_loss,val_mape_avg_metric,val_mape_p50_metric,val_mape_p90_metric,val_mape_p95_metric,val_mape_p99_metric,val_r2_avg_metric,val_r2_p50_metric,val_r2_p90_metric,val_r2_p95_metric,val_r2_p99_metric
14,12.056214332580566,12.294294357299805,12.22217845916748,12.050755500793457,12.099905967712402,12.337443351745605,0.01868894137442112,0.017689891159534454,0.025880714878439903,0.026106543838977814,0.021911190822720528,15.25662612915039,15.326313018798828,15.18526840209961,15.524371147155762,15.675301551818848,15.983267784118652,-0.5890089869499207,-0.5828196406364441,-0.6161448359489441,-0.6196326017379761,-0.602053701877594
15,10.977059364318848,11.233219146728516,11.196861267089844,10.992262840270996,11.061298370361328,11.343205451965332,0.15558111667633057,0.15334387123584747,0.16331082582473755,0.16288107633590698,0.15599365532398224,9.314176559448242,9.421670913696289,9.310084342956543,9.761805534362793,9.99967098236084,10.522870063781738,0.3670881390571594,0.367824524641037,0.3275415897369385,0.3117251992225647,0.28188356757164
16,10.993638038635254,11.176118850708008,11.114361763000488,10.989011764526367,11.078840255737305,11.394413948059082,0.15187427401542664,0.15105967223644257,0.15503014624118805,0.15328967571258545,0.14614589512348175,9.860810279846191,10.079093933105469,9.95155143737793,10.222237586975098,10.449149131774902,11.010785102844238,0.23856399953365326,0.2406587451696396,0.2169886827468872,0.20241288840770721,0.16589891910552979
17,10.242000579833984,10.422300338745117,10.386258125305176,10.264554977416992,10.38318157196045,10.755216598510742,0.25058528780937195,0.2484332174062729,0.254955530166626,0.25309979915618896,0.24367336928844452,9.725394248962402,9.757905960083008,9.632176399230957,10.167875289916992,10.445354461669922,11.003279685974121,0.3339419662952423,0.3346470594406128,0.2948075532913208,0.27925416827201843,0.25065627694129944
18,10.445721626281738,10.61396312713623,10.561359405517578,10.423955917358398,10.546468734741211,10.938966751098633,0.21716797351837158,0.2153141349554062,0.22033901512622833,0.21760454773902893,0.20687605440616608,9.62080192565918,10.055927276611328,9.992107391357422,9.849945068359375,10.00224494934082,10.453415870666504,0.19818781316280365,0.19733093678951263,0.18660424649715424,0.18160468339920044,0.17497068643569946
19,9.837398529052734,9.928628921508789,9.890591621398926,9.750125885009766,9.874950408935547,10.271717071533203,0.2671227753162384,0.2644316554069519,0.2744823694229126,0.27280479669570923,0.26260504126548767,10.192497253417969,10.817362785339355,10.71149730682373,10.502324104309082,10.645562171936035,11.118815422058105,0.20194600522518158,0.20481249690055847,0.1975611448287964,0.18484917283058167,0.1482676863670349
20,9.774473190307617,10.047621726989746,9.987771987915039,9.883554458618164,10.036874771118164,10.491599082946777,0.23789702355861664,0.23599015176296234,0.24136318266391754,0.23828575015068054,0.2263457030057907,8.9839448928833,9.256464004516602,9.149080276489258,9.231629371643066,9.430689811706543,10.001899719238281,0.14363856613636017,0.14510537683963776,0.14468997716903687,0.13876314461231232,0.11990030854940414
21,9.761384963989258,9.940279006958008,9.898670196533203,9.768470764160156,9.913776397705078,10.358489036560059,0.27134764194488525,0.26949799060821533,0.2747969627380371,0.27176663279533386,0.2591995894908905,8.329397201538086,8.442815780639648,8.329526901245117,8.70896053314209,9.002667427062988,9.650152206420898,0.43287748098373413,0.4337317645549774,0.39702898263931274,0.3810252845287323,0.3485741913318634
22,9.772810935974121,9.980369567871094,9.943556785583496,9.745593070983887,9.894567489624023,10.341903686523438,0.2769568860530853,0.2747824788093567,0.28278103470802307,0.27916350960731506,0.2658318877220154,9.525087356567383,9.611944198608398,9.548674583435059,9.703584671020508,9.98121452331543,10.606895446777344,0.2485153079032898,0.24909937381744385,0.22322028875350952,0.21221643686294556,0.1940821409225464
23,9.649362564086914,9.830011367797852,9.78515338897705,9.623331069946289,9.77219295501709,10.228082656860352,0.29182595014572144,0.2898499369621277,0.2957959771156311,0.2929304838180542,0.2813050448894501,7.7853522300720215,8.107258796691895,8.046907424926758,8.000486373901367,8.253091812133789,8.90208911895752,0.49487432837486267,0.49342596530914307,0.48047783970832825,0.46780121326446533,0.4358126223087311
24,9.333934783935547,9.532127380371094,9.495255470275879,9.357337951660156,9.534080505371094,10.04822826385498,0.32429540157318115,0.3217923939228058,0.3291155993938446,0.3257039487361908,0.31208163499832153,12.056985855102539,12.80221939086914,12.80165958404541,11.891130447387695,11.915656089782715,12.348247528076172,-0.2954692840576172,-0.29636600613594055,-0.23903436958789825,-0.23619778454303741,-0.25878870487213135
25,9.326088905334473,9.440718650817871,9.404799461364746,9.245453834533691,9.421039581298828,9.932967185974121,0.3338640332221985,0.33156833052635193,0.33744287490844727,0.3335091173648834,0.31931155920028687,9.962152481079102,10.634424209594727,10.606969833374023,9.735832214355469,9.73843765258789,10.056028366088867,0.35473397374153137,0.3521728515625,0.3684125542640686,0.3611990511417389,0.33056798577308655
26,9.416582107543945,9.574029922485352,9.539580345153809,9.368151664733887,9.526110649108887,10.001482963562012,0.30480295419692993,0.30176424980163574,0.3136098384857178,0.31161898374557495,0.3010393977165222,12.375537872314453,13.008021354675293,13.011796951293945,12.086952209472656,12.089272499084473,12.473761558532715,-0.30404478311538696,-0.3066357970237732,-0.25149568915367126,-0.24877387285232544,-0.2704407274723053
27,9.176261901855469,9.43094253540039,9.415704727172852,9.137771606445312,9.290016174316406,9.777173042297363,0.3347133696079254,0.3322351574897766,0.34215259552001953,0.3387089967727661,0.3237580955028534,9.813936233520508,9.716402053833008,9.635307312011719,10.10617733001709,10.44182300567627,11.137383460998535,0.1958616077899933,0.19495494663715363,0.1760546714067459,0.16730545461177826,0.15437738597393036
28,9.311624526977539,9.592123031616211,9.54382038116455,9.33997917175293,9.500986099243164,9.99649715423584,0.311896413564682,0.30914342403411865,0.3183802664279938,0.31643033027648926,0.30583277344703674,10.812315940856934,10.75558090209961,10.617363929748535,11.176665306091309,11.486125946044922,12.121228218078613,0.27872923016548157,0.281232088804245,0.2311239391565323,0.21038034558296204,0.17318667471408844
29,8.90961742401123,9.080244064331055,9.064215660095215,8.80239200592041,8.990449905395508,9.534505844116211,0.35123389959335327,0.34833377599716187,0.35875463485717773,0.35483333468437195,0.33916980028152466,7.066253662109375,7.1772942543029785,7.126489639282227,7.365271091461182,7.734243392944336,8.554911613464355,0.5323495268821716,0.5311712622642517,0.5066041946411133,0.4908306300640106,0.45403042435646057
30,8.469483375549316,8.75691032409668,8.73335075378418,8.526917457580566,8.7257719039917,9.309378623962402,0.38512834906578064,0.38224926590919495,0.39227667450904846,0.38902947306632996,0.37499603629112244,9.427933692932129,10.295783996582031,10.26682186126709,9.380664825439453,9.45283317565918,9.927831649780273,0.31832292675971985,0.31668829917907715,0.3341718018054962,0.3256756067276001,0.2904885411262512
31,9.014904975891113,9.237709999084473,9.23095703125,8.942058563232422,9.109822273254395,9.623780250549316,0.33053481578826904,0.32762670516967773,0.33565935492515564,0.3320368230342865,0.31755200028419495,8.355238914489746,8.404135704040527,8.338848114013672,8.7726411819458,9.109654426574707,9.808088302612305,0.43042951822280884,0.4274498522281647,0.4103822112083435,0.3990635573863983,0.3747539818286896
32,9.269569396972656,9.514013290405273,9.50204086303711,9.172260284423828,9.311988830566406,9.782668113708496,0.28234243392944336,0.2797410488128662,0.2945200204849243,0.29360052943229675,0.28598836064338684,9.564178466796875,10.518375396728516,10.527934074401855,9.629535675048828,9.717009544372559,10.267834663391113,0.07910031080245972,0.07639285922050476,0.12129417061805725,0.1214241087436676,0.09877485036849976
33,8.717825889587402,8.899842262268066,8.88676929473877,8.628551483154297,8.818458557128906,9.375893592834473,0.3628075420856476,0.3598717153072357,0.37071630358695984,0.36745747923851013,0.3529003858566284,8.135887145996094,8.220930099487305,8.135212898254395,8.474976539611816,8.837124824523926,9.579952239990234,0.41918322443962097,0.4182535707950592,0.4053269028663635,0.3927890360355377,0.36264240741729736
34,8.507529258728027,8.828726768493652,8.818453788757324,8.51793384552002,8.698280334472656,9.244662284851074,0.3701489567756653,0.36716970801353455,0.37938687205314636,0.3766922652721405,0.36455437541007996,7.540571212768555,7.801985740661621,7.748077392578125,7.952250957489014,8.262003898620605,8.986372947692871,0.4956853687763214,0.4921922981739044,0.4883469343185425,0.4777891933917999,0.4472919702529907
35,9.145483016967773,9.509149551391602,9.482929229736328,9.186358451843262,9.347983360290527,9.842535018920898,0.2741282880306244,0.27167871594429016,0.28400719165802,0.2827504277229309,0.2747166156768799,12.884204864501953,13.23931884765625,13.20515251159668,13.011910438537598,13.137804985046387,13.477927207946777,-0.1310688555240631,-0.1337451934814453,-0.1358443945646286,-0.1344626247882843,-0.12081681191921234
36,8.901224136352539,9.235677719116211,9.212127685546875,8.879015922546387,9.021801948547363,9.500022888183594,0.2852511405944824,0.2834966480731964,0.2987027168273926,0.2972649335861206,0.28780898451805115,10.217571258544922,10.116844177246094,10.023848533630371,10.441054344177246,10.762935638427734,11.367097854614258,0.19198712706565857,0.19000661373138428,0.17986752092838287,0.17283479869365692,0.16605514287948608
37,8.519391059875488,8.716656684875488,8.697150230407715,8.433755874633789,8.612385749816895,9.14072036743164,0.3712269067764282,0.36800017952919006,0.38015449047088623,0.378508597612381,0.36963000893592834,8.05160140991211,8.467452049255371,8.412813186645508,8.51909065246582,8.752662658691406,9.297022819519043,0.45015111565589905,0.44777119159698486,0.43378740549087524,0.4229060411453247,0.3996768593788147
38,8.965401649475098,9.266351699829102,9.253411293029785,8.894559860229492,9.034988403320312,9.508214950561523,0.28868329524993896,0.2853981852531433,0.303565114736557,0.303226113319397,0.2954232096672058,8.043909072875977,8.60336685180664,8.586824417114258,8.028351783752441,8.180938720703125,8.806612014770508,0.4012535810470581,0.3981817960739136,0.40923628211021423,0.4018753170967102,0.3717968761920929
39,8.630105018615723,8.928306579589844,8.910152435302734,8.600164413452148,8.755574226379395,9.24642276763916,0.3608724772930145,0.35786211490631104,0.37098464369773865,0.36932334303855896,0.3586578965187073,8.847533226013184,9.493904113769531,9.470568656921387,9.057402610778809,9.183585166931152,9.596839904785156,0.3125181198120117,0.3081471025943756,0.31846219301223755,0.31737419962882996,0.3146386742591858
40,8.29851245880127,8.540709495544434,8.535155296325684,8.225306510925293,8.392877578735352,8.90551471710205,0.41227754950523376,0.4095277190208435,0.4170821011066437,0.4138087034225464,0.4007406234741211,9.649941444396973,10.812702178955078,10.772157669067383,9.772680282592773,9.753960609436035,10.121705055236816,0.2087547332048416,0.20872323215007782,0.23415681719779968,0.23003730177879333,0.20126162469387054
41,8.565917015075684,8.810460090637207,8.773693084716797,8.514907836914062,8.693146705627441,9.217480659484863,0.35393640398979187,0.35144591331481934,0.36053043603897095,0.3574182391166687,0.3443291187286377,11.45918083190918,11.54694652557373,11.465339660644531,11.55398178100586,11.786686897277832,12.27316665649414,-0.05929458513855934,-0.061720140278339386,-0.05179878696799278,-0.050634853541851044,-0.03789443522691727
42,8.259337425231934,8.48559284210205,8.48664379119873,8.162150382995605,8.332667350769043,8.862187385559082,0.3989003300666809,0.3966653347015381,0.4060172736644745,0.4025609791278839,0.38875532150268555,9.42310905456543,10.261336326599121,10.242053985595703,9.462483406066895,9.598320007324219,10.257868766784668,-0.017920922487974167,-0.018234947696328163,0.023878319188952446,0.022900104522705078,-0.0033460911363363266
43,8.389822959899902,8.685011863708496,8.649914741516113,8.379486083984375,8.572648048400879,9.13145637512207,0.34438854455947876,0.3418678343296051,0.35072141885757446,0.34827759861946106,0.3378293812274933,8.548524856567383,9.360028266906738,9.32411003112793,8.70211124420166,8.873978614807129,9.541848182678223,0.20614662766456604,0.20594102144241333,0.22565431892871857,0.21836458146572113,0.18462474644184113
44,7.914785861968994,8.12106704711914,8.147964477539062,7.8195905685424805,7.988819599151611,8.51501178741455,0.4216585159301758,0.41827598214149475,0.43083056807518005,0.4287464916706085,0.4174380898475647,8.120821952819824,8.66596508026123,8.61600112915039,8.238189697265625,8.411209106445312,8.95606803894043,0.4171735942363739,0.4142661392688751,0.4215313196182251,0.4152156412601471,0.3954358994960785
