global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
51,1,1,181,88.9613037109375,87.5848390109491,0.001,4.209167003631592
52,1,2,117,86.31946563720703,87.04828493021041,0.001,3.438605546951294
53,1,3,291,90.89014434814453,87.98639634855373,0.001,2.78784441947937
54,1,4,89,85.9566650390625,87.72584553862237,0.001,3.949530839920044
55,1,5,209,90.41512298583984,88.30206908362324,0.001,4.623388290405273
56,1,6,248,87.1844711303711,88.05965986928985,0.001,3.818697452545166
57,1,7,150,82.24500274658203,87.6401478687907,0.001,2.4398322105407715
58,1,8,81,88.20062255859375,87.6722495156024,0.001,2.8992927074432373
59,1,9,149,89.19793701171875,87.82020692592563,0.001,4.391488552093506
60,1,10,22,82.88590240478516,87.52056796912342,0.001,2.3234262466430664
61,1,11,54,83.67717742919922,87.32087539789246,0.001,2.714733362197876
62,1,12,274,85.55733489990234,87.13066301752373,0.001,3.2365407943725586
63,1,13,275,88.79562377929688,87.28223507566835,0.001,4.348682641983032
64,1,14,80,91.12395477294922,87.69807484306762,0.001,4.0132081508636475
65,1,15,42,90.93341827392578,87.95262720294862,0.001,3.3235249519348145
66,1,16,180,89.95752716064453,88.10208063192893,0.001,3.4314255714416504
67,1,17,334,89.10667419433594,88.13318126248889,0.001,3.5255188941955566
68,1,18,147,89.32482147216797,88.22405583859343,0.001,4.138544797897339
69,1,19,179,90.45767974853516,88.40354857343917,0.001,3.6958022117614746
70,1,20,186,83.42849731445312,88.26229716245898,0.001,2.4770772457122803
71,1,21,11,87.19335174560547,88.20350283426902,0.001,4.533952713012695
72,1,22,26,85.82604217529297,88.11447373640893,0.001,3.8068907260894775
73,1,23,307,88.27128601074219,88.12469537725028,0.001,3.745306968688965
74,1,24,96,88.49307250976562,88.13756931961619,0.001,3.2061750888824463
75,1,25,32,91.04912567138672,88.25162978614888,0.001,3.951939105987549
76,1,26,255,89.23867797851562,88.2867892327831,0.001,4.321310997009277
77,1,27,266,86.8051986694336,88.2254667064267,0.001,3.3231446743011475
78,1,28,227,90.32061004638672,88.31272755406368,0.001,3.2526824474334717
79,1,29,229,86.46642303466797,88.23890525374274,0.001,4.432648420333862
80,1,30,2,87.5995101928711,88.20709239592973,0.001,4.3464436531066895
81,1,31,7,88.01158142089844,88.19798650926032,0.001,3.7266788482666016
82,1,32,115,88.19107055664062,88.19775029787068,0.001,3.7898435592651367
83,1,33,318,85.56832885742188,88.11090954707349,0.001,5.228341817855835
84,1,34,110,87.81464385986328,88.10143773143076,0.001,3.3455164432525635
85,1,35,130,89.34782409667969,88.14096298000314,0.001,3.4026572704315186
86,1,36,67,86.57372283935547,88.10738153730865,0.001,3.4867842197418213
87,1,37,327,90.41947174072266,88.19609167886813,0.001,5.46893835067749
88,1,38,375,84.05191040039062,88.13802654369847,0.001,2.683195114135742
89,1,39,161,90.80335235595703,88.23170952339494,0.001,3.7581686973571777
90,1,40,261,89.09590148925781,88.25941477967332,0.001,4.166183710098267
91,1,41,381,87.51968383789062,88.23963115450505,0.001,4.548172950744629
92,1,42,339,87.48550415039062,88.22044366072241,0.001,3.397718667984009
93,1,43,314,91.09259033203125,88.30520219356438,0.001,3.7491281032562256
94,1,44,367,89.75263214111328,88.35242597384185,0.001,4.689918041229248
95,1,45,9,90.73212432861328,88.39998121738182,0.001,4.484606504440308
96,1,46,100,87.76619720458984,88.38513870735923,0.001,3.5696349143981934
97,1,47,200,87.32001495361328,88.3540052742281,0.001,3.491947889328003
98,1,48,350,86.54750061035156,88.3138485091367,0.001,5.705328941345215
99,1,49,122,84.86258697509766,88.27769876212868,0.001,2.9134745597839355
100,2,0,389,89.4285659790039,89.4285659790039,0.001,4.298271417617798
101,2,1,38,89.603759765625,89.49549394243219,0.001,3.4687774181365967
102,2,2,305,87.77325439453125,89.17948668593661,0.001,2.3383445739746094
103,2,3,127,86.48851013183594,88.28799752077443,0.001,5.079565048217773
104,2,4,273,89.00434112548828,88.36628643932238,0.001,4.067672252655029
105,2,5,93,88.4364013671875,88.37288140778494,0.001,2.3457560539245605
106,2,6,66,91.67098999023438,88.83602005978848,0.001,2.8307902812957764
107,2,7,170,90.05580139160156,89.01363228425353,0.001,3.72695255279541
108,2,8,31,87.02824401855469,88.87905250010178,0.001,4.388925790786743
109,2,9,282,88.60025787353516,88.86135406324625,0.001,2.9304211139678955
110,2,10,372,89.01398468017578,88.86916830955796,0.001,2.186720848083496
111,2,11,87,90.48445892333984,89.00301368564816,0.001,2.9839038848876953
112,2,12,48,91.01837158203125,89.16667680627818,0.001,3.9664406776428223
113,2,13,3,90.34099578857422,89.26498045320913,0.001,3.8723130226135254
114,2,14,99,83.35359191894531,89.00228126270747,0.001,2.594017267227173
115,2,15,406,90.64280700683594,89.13618806765622,0.001,2.9333102703094482
116,2,16,267,88.78150939941406,89.11128889162936,0.001,3.8542139530181885
117,2,17,73,86.37516021728516,88.86128489242198,0.001,5.728486061096191
118,2,18,288,88.37791442871094,88.82363263469709,0.001,3.6829521656036377
119,2,19,354,89.25341033935547,88.85818825746766,0.001,3.5248467922210693
120,2,20,43,86.0732650756836,88.66144074649317,0.001,5.644610404968262
121,2,21,201,85.88291931152344,88.59511439435545,0.001,3.316042900085449
122,2,22,103,84.65386962890625,88.4443110744607,0.001,3.3295538425445557
123,2,23,153,87.69464874267578,88.40619495808158,0.001,3.7011563777923584
124,2,24,154,90.63689422607422,88.49188621684854,0.001,4.667693138122559
125,2,25,407,86.07921600341797,88.37942614364053,0.001,3.2001190185546875
126,2,26,34,88.56713104248047,88.3904093465401,0.001,3.4195456504821777
127,2,27,370,87.23899841308594,88.32676094589509,0.001,3.5418596267700195
128,2,28,357,89.86216735839844,88.38788323329865,0.001,5.396204948425293
129,2,29,320,89.49125671386719,88.4425051907376,0.001,4.091207265853882
130,2,30,39,87.73009490966797,88.42436656198342,0.001,3.0536551475524902
131,2,31,365,87.83794403076172,88.4122649792239,0.001,3.9662458896636963
132,2,32,135,86.53951263427734,88.36816044685688,0.001,4.807164192199707
133,2,33,401,85.8256607055664,88.31379357894234,0.001,2.903125524520874
134,2,34,29,87.03050231933594,88.25770567423926,0.001,3.5472586154937744
135,2,35,316,84.45526123046875,88.17592245912827,0.001,3.3408868312835693
136,2,36,287,83.50714874267578,88.10521961828624,0.001,3.783036470413208
137,2,37,366,89.52820587158203,88.12435327847959,0.001,2.5487232208251953
138,2,38,441,90.53169250488281,88.17194744188808,0.001,2.9374897480010986
139,2,39,197,91.02112579345703,88.25499172177813,0.001,3.058215856552124
140,2,40,413,91.93301391601562,88.3836755037639,0.001,4.884629726409912
141,2,41,12,87.71038818359375,88.36566048833687,0.001,5.020935297012329
142,2,42,24,91.9503402709961,88.47697514437287,0.001,3.637845039367676
143,2,43,192,90.79109191894531,88.53107233006814,0.001,3.181356191635132
144,2,44,49,92.41500091552734,88.61979303243702,0.001,4.607020854949951
145,2,45,397,89.70068359375,88.65027262228655,0.001,4.29758358001709
146,2,46,253,86.55152893066406,88.62784948149462,0.001,2.914060115814209
147,2,47,33,89.12026977539062,88.63982669437641,0.001,3.342996597290039
148,2,48,167,87.53076934814453,88.61349148106659,0.001,4.785542726516724
149,2,49,435,88.42022705078125,88.60766308152407,0.001,3.987278699874878
150,3,0,418,91.29801940917969,91.29801940917969,0.001,3.3422634601593018
151,3,1,112,90.8387680053711,91.03796138533626,0.001,3.8923280239105225
152,3,2,14,84.28169250488281,89.7794407115263,0.001,3.7559971809387207
153,3,3,41,85.90586853027344,88.42245682637403,0.001,5.703890562057495
154,3,4,432,90.4389419555664,88.84804665263573,0.001,3.740959644317627
155,3,5,243,89.01044464111328,88.88272129477583,0.001,4.524224281311035
156,3,6,349,89.99793243408203,89.08184997803805,0.001,4.816114187240601
157,3,7,387,89.14873504638672,89.0855427354348,0.001,2.390289545059204
158,3,8,214,84.33216857910156,88.81080107478408,0.001,2.691387891769409
159,3,9,415,86.09622955322266,88.51697463600931,0.001,3.329031467437744
160,3,10,388,89.00756072998047,88.57787917902249,0.001,5.2865517139434814
161,3,11,8,84.66584777832031,88.40890206544537,0.001,3.0523018836975098
162,3,12,433,88.7691879272461,88.43013734818959,0.001,3.3298897743225098
163,3,13,442,90.87094116210938,88.6093969851989,0.001,3.0736045837402344
164,3,14,106,91.17108917236328,88.82175608020152,0.001,5.418049573898315
165,3,15,355,87.94993591308594,88.79264810750871,0.001,2.5538330078125
166,3,16,222,87.82412719726562,88.73060466026841,0.001,3.421147346496582
167,3,17,471,86.94413757324219,88.5892346523026,0.001,4.341943025588989
168,3,18,65,83.2623519897461,88.45475986119988,0.001,4.345968723297119
169,3,19,335,88.97442626953125,88.48236406601812,0.001,3.9880635738372803
170,3,20,223,90.9524917602539,88.54003054699635,0.001,2.450946807861328
171,3,21,257,87.31965637207031,88.47702291354922,0.001,3.3503847122192383
172,3,22,400,84.01071166992188,88.36978854995672,0.001,4.2907023429870605
173,3,23,472,89.37286376953125,88.41574846837939,0.001,3.344283103942871
174,3,24,451,89.47038269042969,88.44282055220434,0.001,3.0672073364257812
175,3,25,151,89.81683349609375,88.50153905407996,0.001,3.2189667224884033
176,3,26,347,87.74374389648438,88.48646250120632,0.001,3.075725555419922
177,3,27,4,90.23731231689453,88.5206166557218,0.001,3.8953137397766113
178,3,28,319,86.34579467773438,88.43071259757666,0.001,3.2739953994750977
179,3,29,108,83.96942138671875,88.34881449805366,0.001,2.5492734909057617
180,3,30,86,84.08230590820312,88.26793281862521,0.001,2.442803382873535
181,3,31,328,90.17549133300781,88.33087700425104,0.001,4.171069145202637
182,3,32,448,89.23283386230469,88.35285627935228,0.001,3.789111852645874
183,3,33,462,90.3835678100586,88.42467786465222,0.001,3.0908777713775635
184,3,34,330,86.02333068847656,88.36410152217985,0.001,2.9542360305786133
185,3,35,134,86.56947326660156,88.28339549342066,0.001,4.635152816772461
186,3,36,374,90.68389129638672,88.38493540433251,0.001,5.161789894104004
187,3,37,272,90.96990203857422,88.49166951052055,0.001,3.7816660404205322
188,3,38,500,90.97633361816406,88.54544041997362,0.001,3.5639114379882812
189,3,39,390,86.98841094970703,88.48602212275615,0.001,5.45378303527832
190,3,40,74,87.40100860595703,88.46534464889508,0.001,3.217397451400757
191,3,41,146,88.49675750732422,88.46576651034788,0.001,2.8813059329986572
192,3,42,445,84.92549896240234,88.39585831456814,0.001,3.1355488300323486
193,3,43,109,88.20540618896484,88.39217035990099,0.001,5.324053049087524
194,3,44,368,90.45443725585938,88.43390477297335,0.001,3.0457494258880615
195,3,45,138,85.6640853881836,88.40272969157505,0.001,2.602069616317749
196,3,46,497,86.52700805664062,88.38876000368106,0.001,2.54937481880188
197,3,47,488,87.37954711914062,88.36371674251224,0.001,3.852431058883667
198,3,48,509,88.55571746826172,88.36601305856247,0.001,3.6191000938415527
199,3,49,342,90.20765686035156,88.3995318948199,0.001,2.646789073944092
200,4,0,304,86.04462432861328,86.04462432861328,0.001,5.295314311981201
201,4,1,324,86.30668640136719,86.17565536499023,0.001,3.499267101287842
202,4,2,379,88.2742919921875,86.56278250981303,0.001,2.268991231918335
203,4,3,503,86.22943115234375,86.50857903705379,0.001,2.7966320514678955
204,4,4,430,87.62776184082031,86.66510810051764,0.001,3.9166784286499023
205,4,5,439,81.02533721923828,85.9731116733668,0.001,3.654489755630493
206,4,6,344,88.45926666259766,86.43305034637451,0.001,2.9887144565582275
207,4,7,296,88.78306579589844,86.73957410066023,0.001,3.0404934883117676
208,4,8,437,85.68456268310547,86.6178420140193,0.001,3.4531373977661133
209,4,9,203,90.17130279541016,87.21008547758444,0.001,5.308797597885132
210,4,10,491,89.10272216796875,87.39124431158181,0.001,3.32236647605896
211,4,11,506,90.45099639892578,87.7019801527547,0.001,3.3169124126434326
212,4,12,516,89.61868286132812,87.87042145723119,0.001,4.747637510299683
213,4,13,219,90.2164535522461,88.0786078451877,0.001,3.9885730743408203
214,4,14,530,90.8038558959961,88.26694413318998,0.001,3.7845957279205322
215,4,15,384,86.33732604980469,88.11639574791681,0.001,3.1452887058258057
216,4,16,531,82.18096160888672,87.90378000837335,0.001,4.189610004425049
217,4,17,242,90.58320617675781,88.06608067225564,0.001,4.360708236694336
218,4,18,348,88.7436294555664,88.09863817595856,0.001,3.32584547996521
219,4,19,431,88.91559600830078,88.16478130447409,0.001,3.641864061355591
220,4,20,230,89.78317260742188,88.26532678976406,0.001,5.5185816287994385
221,4,21,490,90.04688262939453,88.33618043400084,0.001,3.468418836593628
222,4,22,315,90.25643920898438,88.41432659595611,0.001,3.6932930946350098
223,4,23,235,84.66770935058594,88.33048099819815,0.001,2.372786521911621
224,4,24,15,87.35856628417969,88.28224844216025,0.001,4.845921754837036
225,4,25,457,91.01322937011719,88.39960040581883,0.001,3.594477891921997
226,4,26,245,88.70529174804688,88.40930675232704,0.001,3.0537071228027344
227,4,27,256,89.48543548583984,88.4714770348192,0.001,3.484006404876709
228,4,28,386,85.51217651367188,88.34857824176238,0.001,5.729999303817749
229,4,29,486,82.35310363769531,88.23231082646522,0.001,2.697214126586914
230,4,30,142,88.14053344726562,88.22871950983104,0.001,3.4205520153045654
231,4,31,45,89.7741928100586,88.28558299697288,0.001,2.9802963733673096
232,4,32,438,84.58526611328125,88.15426670741682,0.001,4.8323540687561035
233,4,33,322,87.29808807373047,88.12630868366803,0.001,3.8159189224243164
234,4,34,202,91.32636260986328,88.25242425472433,0.001,3.6178410053253174
235,4,35,113,90.96699523925781,88.32674806475595,0.001,2.9210901260375977
236,4,36,16,87.77473449707031,88.30358072562163,0.001,5.570399522781372
237,4,37,303,89.32945251464844,88.3427721226039,0.001,3.7137739658355713
238,4,38,97,89.28775787353516,88.36732022278079,0.001,3.279052257537842
239,4,39,436,90.79888153076172,88.4207492045365,0.001,3.357379198074341
240,4,40,557,86.1268310546875,88.33726914681121,0.001,5.637231826782227
241,4,41,453,91.45872497558594,88.42752376091485,0.001,3.4878110885620117
242,4,42,78,83.5222396850586,88.36836111356192,0.001,2.305037260055542
243,4,43,189,86.7592544555664,88.31312382310922,0.001,3.543036937713623
244,4,44,178,84.60616302490234,88.2682270184438,0.001,4.444149494171143
245,4,45,551,87.8966064453125,88.25922375754628,0.001,3.6068243980407715
246,4,46,505,86.19840240478516,88.20931702333212,0.001,2.988372325897217
247,4,47,377,85.22193145751953,88.13868231754115,0.001,3.4877402782440186
248,4,48,18,84.77818298339844,88.06106089560944,0.001,5.1543288230896
249,4,49,569,88.72930145263672,88.06761111413094,0.001,2.452322483062744
