epoch,loss,mape_avg_metric,mape_p50_metric,mape_p90_metric,mape_p95_metric,mape_p99_metric,r2_avg_metric,r2_p50_metric,r2_p90_metric,r2_p95_metric,r2_p99_metric,val_loss,val_mape_avg_metric,val_mape_p50_metric,val_mape_p90_metric,val_mape_p95_metric,val_mape_p99_metric,val_r2_avg_metric,val_r2_p50_metric,val_r2_p90_metric,val_r2_p95_metric,val_r2_p99_metric
10,16.940171458096042,15.786648958206177,20.073095447540283,16.9874500579834,17.429695934295655,19.299627120971678,0.318850191116333,0.23238788080215453,0.3355689243078232,0.3324545338153839,0.3095604192018509,16.669645868603506,15.510544397212842,19.881472305015283,16.758970710966324,17.243403028558802,19.178154442045425,0.3388952960570653,0.2515920130191026,0.36249200889357813,0.35692284614951525,0.331615991614483
11,16.556757134763572,15.438476682662964,19.68334119796753,16.63845456123352,17.084609584808348,18.98106216430664,0.3429270045757294,0.2531098040342331,0.363428981423378,0.36055556881427764,0.33570249581336975,18.55954312768173,17.559236385204173,21.847841563048185,18.37221167705677,18.8076821786386,20.448789852636832,0.3410448321589717,0.27507253487904865,0.37720689011944664,0.3691829338117882,0.3541243611662476
12,16.186006463168514,15.076661033630371,19.257996824264527,16.17379487800598,16.570930128097533,18.36529246902466,0.3607547838687897,0.26593491625785826,0.3855845967531204,0.3843046309947967,0.3614072766304016,18.72411064422161,17.27823696313081,21.007054611488623,18.652684220561273,19.158801043475115,20.96121835708618,0.3631576277591564,0.30818482515988527,0.3801300746423227,0.3666149835895609,0.34432788634741746
13,16.00119095876528,14.97878507423401,18.992198320388795,16.096409961700438,16.49189594078064,18.26655687904358,0.3681859519481659,0.2687285418510437,0.3955855337381363,0.39479185235500336,0.3731445537805557,15.802669672804113,14.792516143233687,18.847517834769356,15.844883724495217,16.32861731670521,18.201561945456046,0.39165890327206365,0.2967323478725221,0.42407012979189557,0.4166650750018932,0.38812533848815495
14,15.821899796740476,14.836442531585693,18.65769194602966,15.792246883392334,16.151089555740356,17.906322944641115,0.36254315268993376,0.263968941450119,0.396639905333519,0.3968672978878021,0.3730789989233017,15.264481118593213,14.409894899085716,17.660065792225026,15.47293386635957,15.812558377230609,17.482964630480165,0.4023351509262014,0.31212670218061517,0.43986011103347494,0.4353812662539659,0.40909598767757416
15,15.513402193619799,14.832319444656372,18.098164295196533,15.575910570144654,15.895155019760132,17.58331078338623,0.3750914011001587,0.28810105967521665,0.42251842105388643,0.42790679478645327,0.40874065160751344,15.515171912387201,15.053561652148211,18.140606853697037,15.549523936377632,15.821105621479175,17.413215540073537,0.3201204830849612,0.23760598125281157,0.3766079070391478,0.38229147537990854,0.36519337362713283
16,15.026117727993633,14.344160717010498,17.464980684280395,14.722127225875855,14.87499970626831,16.335838695526125,0.37522459554672244,0.29698269176483155,0.43105799520015714,0.44252188193798064,0.427052685379982,15.111924582478034,14.722272140008432,17.673580019562333,15.261653688218859,15.379815331211796,16.78515021889298,0.4048541337251663,0.3353163754498517,0.4599602503909005,0.4698116001155641,0.45913946959707475
17,14.78407773500656,14.352620018005371,17.436569759368897,14.93545884513855,15.112562496185303,16.598620063781738,0.37226342022418973,0.2915787469148636,0.4338634524345398,0.44861686146259305,0.43988650393486023,14.51439458038646,13.831292293689868,17.00904064708286,14.533291278062043,14.68072184809932,16.232850754702532,0.4017006445814062,0.322892960022997,0.45899456297909774,0.471175088374703,0.4565837692331385
18,14.749377602933212,14.203532800674438,17.39268486213684,14.585107307434082,14.634631859779358,15.90892016029358,0.36313324797153473,0.2871241574287415,0.42931163144111634,0.44808238089084623,0.44631891703605653,14.537763068687708,13.911666375619394,16.920546743604874,14.58152445157369,14.771829075283474,16.468637492921616,0.4050286610921224,0.3184161793302607,0.46101271775033736,0.4689827760060628,0.4439441914911623
19,14.473629505559593,14.040819129943849,17.158027088165284,14.367920791625977,14.391976831436157,15.595241033554077,0.3653270618915558,0.2880704972743988,0.4341145505905151,0.45342002296447753,0.44965925097465514,14.163275021493108,14.101872073279488,17.246617290708755,14.265462469171595,14.134725764945701,14.823193903322574,0.3346255636877484,0.2516601460951346,0.41782764924897087,0.4434409036680504,0.46056616913389276
20,14.35985158794628,14.014359027862549,17.170072679519652,14.353237863540649,14.379895605087281,15.625883039474488,0.37621350479125976,0.29710595846176147,0.4442432413101196,0.46406443786621093,0.46107494688034056,14.576832952376137,14.23205593780235,17.14678563012017,14.57453547583686,14.607646721380728,15.833714070143524,0.329718553909549,0.25795706554695413,0.39915791816181606,0.41653001915525506,0.4093628155964392
21,14.047329171877601,13.703747245788573,16.817518896102904,13.906466387748718,13.875115582466126,14.995895666122436,0.3763282761573791,0.29808890664577486,0.4484325008392334,0.4684589881896973,0.46791877937316895,13.965821031597617,13.669090350468954,16.694612079196506,13.995578227219758,13.979180751023469,15.14739622010125,0.3634478333923552,0.2854159319842303,0.4348099634603218,0.4534152906250071,0.44816371356999435
22,14.03287923280101,13.630916135787963,16.765155420303344,13.846174779891967,13.814740976333619,14.96360323524475,0.3809923187494278,0.30182147574424745,0.4582208700180054,0.4791218999624252,0.47328806698322295,13.944955818484758,13.402824234079432,16.466901381810505,13.904976632859972,13.994109763039482,15.447235248706958,0.4355354723003175,0.3532537078415906,0.501790357960595,0.5130755608832395,0.4923264174549668
23,13.786191699622353,13.472562631607056,16.59965528678894,13.649777041435241,13.595656312942506,14.687062101364136,0.37755751276016236,0.2991229990720749,0.4554541753530502,0.47800733637809756,0.4777712285518646,13.50591022345188,13.421079353049949,16.53095070521037,13.475296126471626,13.323516986988208,14.137894568619904,0.3614045574709221,0.28124679073139475,0.4488417235789476,0.47394082667651,0.48175160200507555
24,13.810193428856866,13.471327032089233,16.6521932182312,13.646477323532105,13.594118919372558,14.71541792678833,0.3839222936630249,0.3041950751543045,0.462664923787117,0.4849630507230759,0.48208084642887117,14.529667066159238,13.560932203575417,16.607318418997306,14.416765539734453,14.648108235111943,16.60444085686295,0.42371725373797947,0.33686939047442543,0.47134996619489455,0.48131314251157975,0.4494771350313116
25,13.550722336710715,13.232194272994995,16.407188945770265,13.317177370071411,13.219903150558471,14.2903482837677,0.3876596678495407,0.3083583198785782,0.4668221994638443,0.4894386887550354,0.4885796253681183,13.89153906826855,13.775069060149017,16.815100343139083,13.860596992351391,13.73602655198839,14.617110075774017,0.40413852091188784,0.3295730059897458,0.48330235205314775,0.5026405448162997,0.5022215252673184
26,13.637727505634144,13.283085021972656,16.435707796096803,13.424137393951415,13.358268495559692,14.478915893554687,0.38625669956207276,0.30841425657272337,0.466181600689888,0.48927211248874664,0.4876945281028748,15.468550456907911,15.621448931870637,18.247564880936235,15.632562390080205,15.528659749914098,16.320987145106,0.3587898910045624,0.3185470187001758,0.43548128560737326,0.44832668646618173,0.4432120593609633
27,13.473159552986727,13.196045469284057,16.36253006362915,13.309597157478333,13.226776269912719,14.30930902671814,0.3916047720909119,0.3153374013900757,0.4711877133846283,0.49275649166107177,0.48909190475940706,13.351526919158847,13.18841967759309,16.13842854676423,13.312549273173014,13.198857369246307,14.134563507857147,0.3831571964202104,0.311639784110917,0.46307072429745283,0.4832437496494364,0.48318663570615983
28,13.29959342516644,12.929603393554688,16.083541717529297,12.962958065032959,12.82609594631195,13.854710851669312,0.39096897304058076,0.314990860581398,0.47305121886730195,0.49557298934459687,0.4929080134630203,13.153662488219998,13.09016979182208,16.25570113570602,13.055610833344636,12.885476624524152,13.584389456996211,0.3877845252001727,0.31335419085290694,0.47524672084384495,0.4965673674035955,0.5011153210092474
29,13.296727708685605,12.90761180114746,16.105238933563232,12.920471472740173,12.784315952301025,13.77632052230835,0.39561608040332796,0.3200481561422348,0.4766806719303131,0.49964943540096285,0.4958911852836609,12.94167067530041,12.808045170925281,15.807039393319023,12.833191827491477,12.68879489545469,13.634204670234963,0.3889796628996178,0.32225462794303894,0.47219770815637374,0.4922028868286698,0.4884410086605284
30,13.346509721084605,13.011144332885742,16.223577226638795,13.073914619445802,12.957642223358155,14.016623363494872,0.403444473028183,0.33047865724563597,0.48073733067512514,0.5016952155828476,0.49470060801506044,13.67037480904213,13.240109902841073,16.3095932536655,13.571041919566968,13.5479367574056,14.859432149816442,0.3912352180039441,0.3179982006549835,0.45799424526868043,0.47509485372790583,0.4630214472611745
31,13.36386700440767,12.974440723419189,16.08936513519287,13.105740562438966,13.010687795639038,14.076811822891235,0.3937206414937973,0.3191526389122009,0.47412806022167203,0.49806731402873994,0.49952885222434995,12.967815862825384,12.86634510534781,15.862405123534026,12.850730569274337,12.652487798973366,13.364858821586326,0.3826160447465049,0.31191439705866353,0.469390368020093,0.49250788931493406,0.5017868699850859
32,13.235035551541698,12.922627530097962,16.132167125701905,13.019253616333009,12.891948534965515,13.896117525100708,0.4080105750560761,0.33495257461071015,0.4852016316652298,0.5070696905851364,0.5045344901084899,13.739619869508248,13.991837430883336,16.948496474160088,13.860469058707908,13.493334099098488,13.782679407684892,0.2669768493484568,0.20458867483668858,0.35916744779657434,0.39315471991344736,0.4293611099322637
33,13.26664104013139,12.927056007385254,16.107016874313356,12.994705642700195,12.869597696304321,13.853477753639222,0.40491448497772214,0.33141694498062135,0.4845598350763321,0.5060416795015336,0.5009926558732987,12.994003222584873,12.719862955587882,15.855883695461133,12.880528653109515,12.802775330013699,13.929268015755547,0.41967155591205313,0.34532122038028856,0.4948740314554285,0.5107617129882177,0.49868571427133346
34,12.87075543289123,12.542930353164673,15.710520084381104,12.590167386054993,12.457929975509643,13.43128788471222,0.41956938183307646,0.34768012273311616,0.4965410130023956,0.5166496493816376,0.5132134418487548,13.352605252683151,13.017538874237626,16.015792961473817,13.435233654799285,13.333114994896782,14.516543918185764,0.41899041997061837,0.34901527177404473,0.48178435972443334,0.49945520802780435,0.48773419194751316
35,13.085134466801748,12.74135972595215,16.00814974594116,12.790205262184143,12.629696510314941,13.577660121917724,0.404126593708992,0.3343431495428085,0.48297491788864133,0.5050428799390793,0.5022079464197159,12.714181965102684,12.618429457699811,15.789405937548038,12.60177316489043,12.373629322758427,13.171740514260751,0.4064072828601908,0.3287620886608406,0.4887641751103931,0.5124409320177855,0.5125627412840172
36,12.928159687016356,12.573107992172242,15.784239345550537,12.614696837425232,12.469479475021362,13.40019160270691,0.42450608694553377,0.35412094354629514,0.4978407524824143,0.5181508432626725,0.5150350644588471,13.037780675989834,12.713926867202476,15.805653068754408,12.948943818057025,12.93977039831656,14.123110682876021,0.4468768459779245,0.3798795309331682,0.5126161536684742,0.5239091984651707,0.5064973764949374
37,12.942130830061283,12.609266164779664,15.814169708251953,12.62327381324768,12.456344367027283,13.314324001312256,0.41675439751148224,0.34652067375183104,0.4919225478172302,0.5125851899385452,0.5109629009962082,12.970732596904806,12.765344443144622,15.795669794082642,12.8125415024934,12.702651288774279,13.757167922125923,0.40856643793759523,0.34404463072617847,0.47929706341690487,0.49339486106678293,0.48222209568376895
38,12.825103749578897,12.512872799873351,15.7287198677063,12.589459364891052,12.457951758384704,13.37910648536682,0.42746325266361235,0.3580565971136093,0.49876145815849304,0.5166517623662948,0.5118166620731354,12.80069150295468,12.687872939639622,15.791805214352078,12.728052863368282,12.521817322130557,13.169556626567134,0.39810340879140077,0.32497013443046147,0.4770317077636719,0.49662215014298755,0.5038005659977595
39,12.811709364805672,12.46809290409088,15.653482908248902,12.526152507781983,12.378182861328124,13.262562101364136,0.4261255468130112,0.355735196352005,0.5000074138641357,0.5180536530017853,0.5140481022596359,12.846577574137692,12.888135353724161,15.755417726658008,12.844633058265403,12.573803204077262,12.86505545510186,0.3500133173333274,0.28876414287973334,0.4321273057549088,0.4564191456194277,0.48262914684083724
40,12.874039869647767,12.534383883476258,15.770643442153931,12.5973814163208,12.449908764839172,13.309124224662781,0.4234279991388321,0.35340294337272643,0.49583211696147916,0.5141672232151031,0.5128757344484329,13.693224445091795,12.897155580697236,16.059069086004186,13.590476583551478,13.762711330696389,15.509526332219442,0.5025524789536441,0.43202944762176937,0.5468826763055943,0.5496677739752663,0.5121302052780434
41,12.777883816973587,12.420577671051026,15.642149639129638,12.48185894870758,12.323017992973327,13.162287508010865,0.42764341723918914,0.3571932609081268,0.49659679746627805,0.514772333741188,0.5123125791549683,13.202032173734422,12.532271729575264,15.776462484289098,13.073104169633654,13.184473170174492,14.6922932377568,0.4932441634160501,0.41941664229940484,0.5428918870510878,0.5480307925630499,0.517740331866123
42,12.640990771136382,12.266894229888916,15.534003480911254,12.294377467155456,12.105382765769958,12.867829973220825,0.43843726110458375,0.3641954835653305,0.5066013666391372,0.52384794318676,0.5215627475976944,12.847042768320446,12.841429348345157,16.02244139600683,12.729593533056754,12.49906607027407,13.096327251858181,0.4059997719747049,0.33700340103220056,0.48583899824707594,0.5039244426621331,0.5113121304247115
43,12.83460098619312,12.507233223915101,15.775432985305786,12.593576467514039,12.434988067626954,13.240242891311645,0.43323817765712735,0.3606751465797424,0.499292130112648,0.5158293937444687,0.5129825015068055,13.293168192053711,13.243210942656905,16.107922403900712,13.144512609199241,12.993341958081281,13.470790103629783,0.36707206622317984,0.31347054794982626,0.44373429704595496,0.4591442098220189,0.47207318908638424
44,12.751456624032137,12.393812463760376,15.671857166290284,12.460515968322754,12.291862013816834,13.045396718025208,0.4516021032333374,0.3725898883342743,0.5192768993377685,0.5357473213672638,0.5331929981708526,13.078670811962143,12.677691927662602,15.730538288752237,12.969720213501542,12.890715237017032,13.998981140278003,0.481475082260591,0.4096661910966591,0.5382501058004521,0.545986078955509,0.5233821548797466
45,12.597041260527856,12.176421453475951,15.367466667175293,12.238522634506225,12.102292881011962,12.91368652153015,0.4333141665458679,0.35770802307128907,0.4953506033420563,0.5077992703914642,0.5035469714403152,12.642369994931872,12.451240203998706,15.532683672728362,12.540437203866464,12.37083669062014,13.149881415896946,0.45805271521762564,0.3831609377154597,0.5247033045247749,0.537509141696824,0.5292003105084101
46,12.735774582413713,12.354234698295594,15.571388135910034,12.49747375679016,12.35427173423767,13.150977407455445,0.4446171252727509,0.36492671275138855,0.5074822319746017,0.5220858323574066,0.5174512063264847,12.818873807061374,12.49932728431843,15.567153029971653,12.666974862416586,12.563186495392412,13.231447007921007,0.4132081375077919,0.33427947759628296,0.4689945385411934,0.47431522221476946,0.4699009756247203
47,12.734965220682971,12.375821526527405,15.661053033828736,12.524930348396301,12.401906250953674,13.17280049419403,0.4477158113718033,0.3678791584968567,0.5086615929603576,0.520957890033722,0.5173936517238616,12.85922045818213,12.608570248992354,15.637311926594487,12.832231194884688,12.720390408127397,13.595768654787982,0.46390152087918035,0.3895971179008484,0.5279666505478047,0.5385361506983086,0.5258235699600644
48,12.575939368985212,12.23625011920929,15.488462648391724,12.325089829444885,12.173945984840394,12.922191841125489,0.442970942735672,0.3627366768121719,0.5017179737091064,0.5139592460393906,0.5114322265386582,13.245325370982878,13.064460304048326,15.936316993501451,13.207646078533596,13.08347553677029,13.647667134249652,0.4514552768733766,0.38978194417776885,0.5058375895023346,0.5127410656876035,0.5086480445331998
49,12.585943275518508,12.228621426582336,15.43648790550232,12.332951612472534,12.18931695842743,12.907507287979126,0.4572820281982422,0.3715121603012085,0.5190692243576049,0.5317054169178009,0.5262592767477036,12.58439311517505,12.286327750594527,15.368113844482988,12.502996091489438,12.370362723315203,12.998461255320796,0.44486361024556337,0.3657667289177577,0.49146530860000187,0.49577241528917243,0.48738842374748653
50,12.568640698859188,12.255878441810609,15.534581369400025,12.363777379989624,12.220068632125855,12.946213460922241,0.4525681526660919,0.36985789477825165,0.5116185258626937,0.5225113773345947,0.516091447353363,12.746835523191974,12.336864140298632,15.536567202320805,12.619284179475573,12.512190633349949,13.65437501448172,0.4768874683865794,0.3874481463873828,0.5339593009816276,0.5433358296200081,0.5192680193318261
51,12.476753327405882,12.116559384346008,15.393345684051514,12.156956551551819,11.998839774131774,12.701646989822388,0.45738388955593107,0.3744994626045227,0.5120944178104401,0.5221857894659042,0.5167453371286392,12.7206443876562,12.259647289911905,15.328940780074507,12.706166611777412,12.630079251748544,13.677916597436976,0.5022961861557431,0.4219751838180754,0.5519276299962291,0.5603435773540426,0.5416249423115341
52,12.554630614463361,12.174709798812867,15.37219158744812,12.29081901359558,12.139523768424988,12.844430269241332,0.45737470853328704,0.37052284288406373,0.5148279615640641,0.5257325270175934,0.5209015252590179,12.566352568981493,12.274716130009404,15.22588245956986,12.547260672957808,12.42653077620047,13.02823602711713,0.44709784013253673,0.36756569478246903,0.501076716515753,0.5083276138261512,0.5029668520998072
53,12.546619523514313,12.155793232917786,15.39004183959961,12.250337760925293,12.110785061836243,12.826210988998413,0.4622852861881256,0.3738842443227768,0.518198426604271,0.5286003694534301,0.5219231935739517,12.392150109546344,12.18794106554102,15.32038285114147,12.267071070494476,12.083483881420559,12.768587500960738,0.4676384832020159,0.38284689960656343,0.5300909600875996,0.5396558267098887,0.5293686781768445
54,12.431555267442137,12.064029356002807,15.320863780975342,12.149404767990113,11.99219794178009,12.660670479774476,0.46146201515197754,0.37182344901561737,0.5201837258338928,0.5303273842334747,0.5240718830823898,12.634803293628936,12.443529619110954,15.488230811225044,12.632839582584522,12.514327508431894,13.17693343868962,0.48696882912406214,0.40668350899661027,0.5388756747599002,0.5437768896420797,0.5320544380832601
55,12.424036118059714,12.047012363433838,15.371676788330078,12.066902185440064,11.909790232658386,12.57798956298828,0.45705701661109926,0.3706092154979706,0.512473495721817,0.5225200705528259,0.5173395428657531,12.51961240863529,12.334844880633884,15.397393023526227,12.591446355537132,12.414021659780431,13.10121660762363,0.45530418554941815,0.37126575631124004,0.505754863774335,0.5142095927838926,0.5044769722002523
56,12.398732023059276,12.01607489490509,15.21690369606018,12.089622150421143,11.944073677062988,12.61423148727417,0.466922945857048,0.3760141332149506,0.5229300682544709,0.5322121777534485,0.5233377197980881,12.950731965932905,12.871399075896651,15.725308153364393,12.92126680303503,12.758275632505063,13.314306144361142,0.4408961782852809,0.36964467388612254,0.5006178485022651,0.5078521519899368,0.5041883345003482
57,12.542275414402646,12.14056835079193,15.42981424331665,12.25870348072052,12.132150728225708,12.835608406066894,0.46361845886707304,0.3760811363458633,0.5171185170412064,0.5252761754989624,0.5200113114118576,12.729766755799957,12.451748415275857,15.584132662525883,12.518926479198315,12.440211746427748,12.976176155938042,0.3842142169122343,0.2926555038602264,0.44590378525080504,0.4531903702903677,0.4615220339209945
58,12.49019338356103,12.138029076576233,15.39763932609558,12.239024242401124,12.093936133384705,12.782275964736938,0.4658682495355606,0.3770142697095871,0.5239882873296737,0.5335776510238648,0.5230929552316665,12.583637452868235,12.337043082272565,15.40336889690823,12.518143424281368,12.455536833515874,12.973719897093597,0.4461468999032621,0.36606986655129325,0.49494674967394936,0.49512253756876345,0.48663142047546526
59,12.473563823923799,12.13150797367096,15.404481018066406,12.214462246894836,12.073567813873291,12.767272990226745,0.4647240060567856,0.37606266725063325,0.5202213088274003,0.5289399256706238,0.5199463834762573,12.531517416828239,12.301147875962434,15.29482161557233,12.44147918842457,12.325370205773247,12.842594782511393,0.4297469004436775,0.347604313382396,0.48279359715956227,0.48799645017694543,0.48322264243055274
60,12.415365033138558,12.123219441413879,15.36432274055481,12.212755376815796,12.056253399848938,12.68519298171997,0.4656674782037735,0.3761600277423859,0.5228679820299148,0.5324513437747955,0.5258017373085022,12.43723949971554,12.14861739123309,15.311417305911029,12.382239138638532,12.218170174845943,12.917572074466282,0.4736416284684782,0.38704152515640966,0.5253301268374478,0.532687070745009,0.5176234112845527
61,12.286179192907166,11.934014972686768,15.108279024124146,12.071978156089783,11.952194451332092,12.642856277465821,0.4687992547750473,0.3816736220121384,0.5217039295434952,0.5303149774074555,0.5190442141294479,12.471891951537607,12.227368032490766,15.301995754241943,12.423893645957664,12.285188330544365,13.105737977557713,0.47299531543696366,0.38772006664011216,0.5267188057855323,0.5345342258612314,0.5156002839406332
62,12.293934995584532,11.940550085067748,15.233296710968018,11.99691771030426,11.836941605567931,12.501515604019165,0.47032730090618136,0.3804041841030121,0.5286520977020264,0.5385571624040604,0.5306081019639969,12.328773183773922,12.11426591873169,15.287786315988612,12.245310650931465,12.083162466684977,12.676799756509286,0.4600456395634898,0.3695865284513544,0.5163149160367472,0.5240635932595642,0.5142213233091213
63,12.330133752215426,12.00950133895874,15.341179447174072,12.0653706741333,11.912049000740051,12.580079110145569,0.4777116210460663,0.3896902368068695,0.5333014477491379,0.5421567332744598,0.5318960750102997,12.479148213185434,12.164138325938472,15.301009955229583,12.368755137478864,12.234365154195714,13.076930673034102,0.4915372265709771,0.40479737244270464,0.5481137793373179,0.5562166356378131,0.5354619837469525
64,12.222912032275621,11.84753828716278,15.09021004486084,11.885019550323486,11.739042921066284,12.3992554063797,0.46839276480674746,0.3810441064834595,0.52613816010952,0.5343179163932801,0.5211491601467133,12.286205213865447,12.09192184165672,15.182740502887302,12.294421522705644,12.155003017849392,12.728633792312056,0.45670975855103246,0.3734051690057472,0.5134703014735822,0.5209570996187352,0.5130898604790369
65,12.341398853279145,11.971028324127197,15.233458040237426,12.068209204673767,11.926375032424927,12.592588443756103,0.48027374053001404,0.39167147588729856,0.5337531048059464,0.5430173103809357,0.5336011118888855,12.37891802655151,12.135072001704463,15.191224389606052,12.35858502211394,12.23736302057902,12.914851824442545,0.4951041683002754,0.41465849181016284,0.5496513109516215,0.5558719596377125,0.5396189264677189
66,12.313097105097066,11.933149415016175,15.184324863433838,11.95459496974945,11.797142457962035,12.436590361595155,0.46951942825317383,0.3825858951807022,0.5258572605848313,0.5352714354991913,0.524779450893402,12.572673216527177,12.242240058051216,15.246498708371762,12.651446660359701,12.60434087117513,13.511272501062464,0.5085826505113531,0.42954431087882433,0.5577779804114942,0.5635814147966879,0.5422411036712153
67,12.233166907737468,11.878664688110351,15.128791290283203,11.95105241394043,11.813652537345886,12.462150959968566,0.4732808719873428,0.38507621312141416,0.5298150228261947,0.5389890500307083,0.5278771259784698,12.311041471991789,12.094371367383886,15.210993201644332,12.307062811321682,12.128020913512618,12.764370123545328,0.4874655168365549,0.4040045467791734,0.5422010841193022,0.5507181927009865,0.5388206668474056
68,12.330214640403371,11.958492997169495,15.228865383148193,12.079440898895264,11.947296478271484,12.611443084716797,0.4781529487371445,0.3893510156869888,0.5336555058956146,0.5419676891565323,0.531924528837204,12.338810209028608,12.146750896065324,15.3381801004763,12.289849784639147,12.161652662135937,12.755580416432133,0.4814059160373829,0.4012199375364516,0.5336120139669489,0.535665288567543,0.5180251167880164
69,12.284433430787852,11.941075047492982,15.201176885604859,12.002631786346436,11.860812591552735,12.508523103713989,0.47550394022464754,0.3890271281003952,0.5319834870100021,0.541253521323204,0.5302841683626175,12.3351857039532,12.04376580538573,15.186923910070348,12.151504551922834,12.032031121077361,12.767444027794731,0.4724797518165023,0.38985974921120536,0.5300670034355588,0.5358205912289796,0.5176178487362685
70,12.224329572380702,11.753078811645508,15.004943281173706,11.800964237213135,11.667283372879028,12.337079917907715,0.4754282991886139,0.38674243104457856,0.5341060576438904,0.5442697993516922,0.5337270662784577,12.59385208848516,12.39419079709936,15.43390186627706,12.43165784853476,12.256942616568672,12.82899181931107,0.4034991733453892,0.32369371310428335,0.46348441474967533,0.4748951345682144,0.4745957890042552
71,12.307186353300597,11.912462021827698,15.161772884368897,11.960766641616821,11.813789275169373,12.465509380340576,0.469821307182312,0.3861717754602432,0.5229112298488617,0.5310648193359375,0.5196001974344253,12.443598672897743,12.227750990125868,15.33694593111674,12.340455302485713,12.21776971993623,12.741196579403347,0.43814517502431516,0.3553916635336699,0.4922446167027509,0.498395605219735,0.49124601593724004
