dataset,target,seed,backend,train_seconds,final_train_loss,final_val_loss,n_test_predictions,mape_overall,mae_us_overall,r2_overall,mape_avg,mape_p50,mape_p90,mape_p95,mape_p99,framework,init,device,deterministic,sample_order,seconds_per_train_step_mean,epochs_run
mawi_pcaps,delay,1,cpu,2688.27,88.06761111413094,88.04815655412858,247483,87.6152515411377,243.69599123019725,-0.15877312579783065,84.12755727767944,81.2472939491272,89.16414976119995,90.58934450149536,92.94793009757996,torch,torch,cpu,True,native (ListDataset shuffle),3.7368753147125244,5
mawi_pcaps,delay,2,cpu,2682.53,88.00986179861208,87.85041153849488,247483,87.40622401237488,243.43463883269578,-0.15840147065336496,83.8124692440033,80.94480037689209,89.03319835662842,90.47419428825378,92.76652336120605,torch,torch,cpu,True,native (ListDataset shuffle),3.7451880626678467,5
mawi_pcaps,jitter,1,cpu,2677.39,96.32951024317255,95.07211082736204,247452,94.89820003509521,38.81498196278699,-0.9496127073536986,94.09171938896179,85.26114225387573,98.0703592300415,98.03348183631897,99.03419613838196,torch,torch,cpu,True,native (ListDataset shuffle),3.7156953392028806,5
mawi_pcaps,jitter,2,cpu,2665.05,97.30677399679473,96.12133126534428,247452,95.96866369247437,38.94936526194215,-0.955494784082749,94.5660412311554,89.51823711395264,98.20427298545837,98.36323261260986,99.19164180755615,torch,torch,cpu,True,native (ListDataset shuffle),3.7277762594223023,5
trex_multiburst,delay,1,cpu,2260.69,112.73961959778087,109.64027195699488,175028,110.89149713516235,149.76292732171714,-32.50441129014466,121.98011875152588,123.43088388442993,108.00892114639282,104.04551029205322,96.99206948280334,torch,torch,cpu,True,native (ListDataset shuffle),5.591813180923462,5
trex_multiburst,delay,2,cpu,2251.13,109.84377928819887,109.93104445324985,175028,111.20721101760864,150.19312559161335,-32.68638575830612,122.42933511734009,123.82333278656006,108.27949047088623,104.27238941192627,97.23156094551086,torch,torch,cpu,True,native (ListDataset shuffle),5.564140742301941,5
trex_multiburst,jitter,1,cpu,1889.45,95.68141296131144,94.46907130158391,174242,94.44872736930847,16.58762266742997,-2.9362466091508663,93.00945401191711,87.93649077415466,96.9408631324768,96.27602100372314,98.08077812194824,torch,torch,cpu,True,native (ListDataset shuffle),4.711021671295166,5
trex_multiburst,jitter,2,cpu,1900.2,97.43737167204289,96.55117381659491,174242,96.53816819190979,16.82716356299352,-3.0173764503136615,94.6589469909668,93.74895095825195,97.84707427024841,97.72763252258301,98.70830774307251,torch,torch,cpu,True,native (ListDataset shuffle),4.696252010345459,5
