epoch,loss,mape_avg_metric,mape_p50_metric,mape_p90_metric,mape_p95_metric,mape_p99_metric,r2_avg_metric,r2_p50_metric,r2_p90_metric,r2_p95_metric,r2_p99_metric,val_loss,val_mape_avg_metric,val_mape_p50_metric,val_mape_p90_metric,val_mape_p95_metric,val_mape_p99_metric,val_r2_avg_metric,val_r2_p50_metric,val_r2_p90_metric,val_r2_p95_metric,val_r2_p99_metric
24,14.71726400395735,14.351048610687256,18.162019023895265,14.577078254699707,14.542984510421753,15.4494791431427,0.33696443057060244,0.25440332663059234,0.40584383547306063,0.42360059905052183,0.42692194604873657,14.597214352102178,14.613976611031426,18.21100499011852,14.608506759007772,14.524715096862227,15.09702448491697,0.269910192600003,0.19890302530041448,0.351585457722346,0.3714149743318558,0.39198653399944305
25,14.572164631361028,14.281347352981568,17.92623387336731,14.458775993347167,14.426393936157227,15.331147859573365,0.3276794683933258,0.25143134796619415,0.3984048410654068,0.41653024208545686,0.4218542678356171,14.809470152403096,14.6503329983464,17.95596268441942,15.105266606366193,15.256804166016755,16.50897029594139,0.38429099486933815,0.32161622908380294,0.4370379343076988,0.43992240451000353,0.42588183670132246
26,14.610394136786763,14.287679304122925,17.784186223983763,14.528696575164794,14.52063727760315,15.463260475158691,0.33771725714206696,0.26408223795890806,0.4036064877510071,0.4219138687849045,0.42679765915870665,14.685155453607315,14.761677062069928,17.775850825839573,14.87943211308232,14.712553995626944,15.13631076282925,0.25008763483277074,0.18716556772037787,0.3316748688618342,0.3571574102949213,0.3884236310367231
27,14.53779626730257,14.26744944190979,17.623175064086915,14.465945568084717,14.41657269668579,15.301733373641968,0.33040658485889435,0.2603067274093628,0.4025592746734619,0.4232424020767212,0.43098243927955626,14.91679037872385,14.963991836265281,18.186573187510174,15.033378768850255,14.950101013536807,15.640972446512293,0.3405700281814293,0.28517074827794675,0.4135877147868828,0.427215317885081,0.43505770961443585
28,14.451390726095854,14.202329151153565,17.59214632987976,14.315191789627075,14.226960298538208,15.049587244033814,0.33489861035346985,0.26512926506996154,0.4053059953451157,0.42693708920478823,0.4370446126461029,14.830072018217544,14.562855588065254,18.089902683540625,14.792374487276431,14.819804535971748,15.945753477237842,0.3916321374751903,0.32882790157088526,0.45102633591051455,0.46200628854610304,0.4552092530109264
29,14.666752504697707,14.347958213806152,17.734049289703368,14.495565786361695,14.416417558670044,15.250385366439819,0.3216477174758911,0.2531260486841202,0.3905850114822388,0.41372999668121335,0.42680258786678316,14.84400434604674,14.657098937917638,17.869642831661082,14.928627146614922,14.89296766563698,15.654626581403944,0.2942133926683002,0.2242230557733112,0.35955492600246713,0.376781698178362,0.390597739705333
30,14.485796753436311,14.194386720657349,17.505600902557372,14.329975933074952,14.230310167312622,15.028208139419556,0.3310153385400772,0.2632471867799759,0.40063034534454345,0.4232741150856018,0.43443876481056215,14.972886879921477,14.896561410692003,17.987422104235048,15.301636104230527,15.400384452607897,16.632570116608232,0.38606009549564785,0.3303049819336997,0.4417852086049539,0.4464122669564353,0.43014516046753637
31,14.484034529846692,14.2623394241333,17.556011224746705,14.426862060546876,14.33962086868286,15.169490131378174,0.33235367000102994,0.266482013463974,0.39894946789741514,0.4198427019119263,0.42873267590999603,14.97641151531528,15.171122233072916,18.41853098516111,15.075955355608905,14.827589299943712,15.195612845597443,0.21173741696057496,0.1344597742513374,0.29693220610971804,0.3256544525976534,0.35620660583178204
32,14.26208448954941,13.952212060928344,17.216725311279298,14.146004062652588,14.077774344444276,14.928360580444336,0.3459524186849594,0.2778736742734909,0.41479392230510714,0.43804934895038605,0.44949819362163546,14.51612922764401,14.65757308182893,17.59048483989857,14.681450887962624,14.451998569347241,14.706343200471666,0.2722800936963823,0.22027754452493456,0.35454550606233104,0.3826653195752038,0.4224145864998853
33,14.178193891243305,13.907066194534302,17.20810381126404,14.041347555160522,13.924934316635133,14.724658224105834,0.3572217081785202,0.2885708833932877,0.42064497125148775,0.44124857997894285,0.4468453344106674,13.983360873955968,13.782320693687156,16.84691966904534,14.125223044995908,14.083263194119489,14.973805162641737,0.3720875851534031,0.29681721053741594,0.4378060555016553,0.45514340974666456,0.45998442614520035
34,14.136791071007115,13.927058626174928,17.266918739318847,13.96373560333252,13.826057609558106,14.538527397155761,0.35678925144672397,0.28998647248744963,0.424952174782753,0.44737450087070463,0.455748202085495,14.150979558780902,14.23279732244986,17.51414723749514,14.16996298895942,14.099317321070918,14.875102802559182,0.35117667030405114,0.2933909048636754,0.42646130533130083,0.4411593035415367,0.4432843730405525
35,13.951484221974958,13.721658531188965,17.030954040527345,13.85806386756897,13.74876716041565,14.58697505760193,0.35181229424476623,0.2864161140918732,0.41961717188358305,0.4426434237957001,0.4540383747816086,13.997208913523396,14.172103661077994,17.097695456610786,14.309589995278252,14.04236407633181,14.451130248882153,0.30604410061129816,0.24798992938465542,0.3759268213201452,0.4016032980548011,0.42731809671278354
36,14.272413203889505,13.981517530441284,17.305795303344727,14.0931321849823,13.9657181558609,14.74103899383545,0.34693595254421233,0.2818865910768509,0.4158715730905533,0.4396201626062393,0.4500429676771164,14.524534945591984,13.875926891962687,17.245231531284475,14.599570239031756,14.728400124443901,16.18705509327076,0.43035513824886745,0.3614443132170924,0.47735124550483843,0.487113027660935,0.47027728458245593
37,14.014624649276998,13.77824690437317,17.092098751068114,13.886854778289795,13.743294200897218,14.491453550338745,0.366451731801033,0.30018260681629183,0.4330088428258896,0.4558202223777771,0.46385982871055603,14.543652303188347,14.780918518702189,17.650489921923036,14.638036639602095,14.348831247400355,14.736399129584983,0.3663260793244397,0.31860928347817175,0.44171489112906986,0.4620718862171526,0.4757854298309044
38,13.731289145417625,13.501459608078003,16.733189178466798,13.601563747406006,13.468523544311523,14.227341011047363,0.372619643330574,0.30814558613300325,0.4365115940570831,0.4573123061656952,0.4633102304935455,14.314014444852397,14.369194401635063,17.37154154424314,14.379036479526096,14.140890695430615,14.455117252137926,0.25925962075039194,0.2067039680701715,0.3390152084606665,0.36920098463694256,0.40884888724044516
39,13.926426571052456,13.682812292099,16.956775999069215,13.82274278831482,13.696943228721619,14.447485210418701,0.3665514121055603,0.3031102786064148,0.43237714529037474,0.45437750732898713,0.4631559315919876,13.830568062975157,13.865409647976911,16.95084050849632,13.828345987531874,13.600533344127514,14.116619692908394,0.37312186040260176,0.3178187984007376,0.44515254541679666,0.4649931562167627,0.4772374685163851
40,13.939928448942553,13.646319072723388,16.860863149642945,13.78453322982788,13.645357637405395,14.372167730331421,0.37097117459774015,0.30925549399852753,0.43402928626537324,0.4569739795923233,0.46934859466552736,13.753350685992704,13.753458870781792,16.764033997500384,13.887534777323404,13.779175449300695,14.50820031872502,0.3679594458253295,0.3117951618300544,0.4293816100668024,0.4443049441885065,0.44912382187666716
41,13.834657036791562,13.601713472366333,16.758719327926634,13.690987659454345,13.534399545669556,14.211424974441528,0.36272782611846927,0.30267756032943727,0.4267598340511322,0.4485912594795227,0.4559396578073502,13.904898324505917,13.975226729004472,16.947149126617997,14.029234453483864,13.880476201022113,14.385185427135891,0.32799821429782444,0.2812178079728727,0.3954468540571354,0.4148871821385843,0.43343290631417875
42,13.751004162771137,13.503568447113038,16.724823816299438,13.636174659729004,13.489376173019409,14.199934629440307,0.37787603318691254,0.31795239508152007,0.43930776858329773,0.46165992665290834,0.47189394652843475,14.048281360858493,14.32113900008025,17.238215066768504,14.205606442910653,13.892514846943042,14.007077579145077,0.3416523271136814,0.29718416432539624,0.40971654763928167,0.43470067668844153,0.4675369306846901
43,13.867162428204102,13.631662885665893,16.89083152580261,13.80692272377014,13.661960466384887,14.37557578277588,0.3685415655374527,0.3098121705055237,0.4313033345937729,0.4549742784500122,0.4656042830944061,14.318235894272233,14.410926668732255,17.19159719679091,14.4392633261504,14.184732304679024,14.427551110585531,0.26361408553741594,0.21936227326039914,0.3337774469896599,0.3619639343685574,0.3968019479954684
44,13.819199796423977,13.615236539840698,16.837689321517946,13.705431922912597,13.537109813690186,14.192642070770264,0.3745430109500885,0.31426305282115935,0.4365269442796707,0.45862503337860105,0.4685865434408188,13.629227961270185,13.399618245937207,16.407733881915057,13.804291866443775,13.757614268196953,14.587821351157295,0.4197826810457088,0.35408283990842326,0.47637917708467553,0.4886406202007223,0.48885900168507185
45,13.478186604600248,13.29473752784729,16.546746515274048,13.359693319320678,13.177770799636841,13.830932823181152,0.3862771565914154,0.3256784952878952,0.4477921757698059,0.469110040307045,0.47673159289360045,13.360225079538813,13.238493804578427,16.359762129960238,13.409280626862138,13.267780259803489,14.000830094019571,0.410484129080066,0.3465463375603711,0.4758353288526888,0.49205120294182386,0.4926539300768464
46,13.599470598744384,13.309464920043945,16.54238788795471,13.372666849136353,13.19758507156372,13.877914850234985,0.3813887376785278,0.3219634305238724,0.4395431745052338,0.46168830192089083,0.4719526128768921,13.702826538427425,13.643991125954521,16.660603646878844,13.840550246062103,13.688004458392108,14.26692212069476,0.34724102086491054,0.29915461661639037,0.3964766313632329,0.4131398438303559,0.42570784467237965
47,13.610508642724223,13.330765316009522,16.539680881500246,13.451212446212768,13.285500191688538,13.945241104125977,0.3844841297864914,0.32976763594150543,0.44453843998909,0.4648709090948105,0.47358153367042544,13.126171648991837,13.152771843804253,16.131968109696,13.188951094945272,12.970425835362187,13.444974758006909,0.38123533184881564,0.32913781647328977,0.4424195212346536,0.46242029523407974,0.4756002735208582
48,13.623054154904404,13.426655483245849,16.59140078163147,13.573546106338501,13.420370822906493,14.08579009628296,0.3859852241277695,0.33127948486804965,0.4415052342414856,0.46319985353946685,0.47402466213703154,14.109623913353712,13.771533648173014,16.75470482861554,14.183384321354053,14.156346056196424,15.145791927973429,0.44293800879407813,0.3830093250230507,0.49535565740532345,0.5058595692669904,0.496666697440324
49,13.530930189765437,13.321983936309815,16.597938228607177,13.41910729598999,13.246444177627563,13.891852663040162,0.3914800744056702,0.33409982669353483,0.4491538736820221,0.47001912200450896,0.47826329958438873,13.473476735532785,13.299547142452663,16.41700146816395,13.568326994224831,13.440220400139138,14.255985807489466,0.40271624315668036,0.340270244412952,0.4549183917266351,0.4704947868982951,0.4693836073080699
50,13.635615521303468,13.427550706863403,16.67524124145508,13.529494348526,13.332451078414916,13.933317806243897,0.38359932947158815,0.33049647772312163,0.43796299886703494,0.45918435299396515,0.47110610103607176,13.623961744071776,13.52658991460447,16.6289514347359,13.70376815619292,13.513936634416934,14.173421462376913,0.3598292828709991,0.30247951657683764,0.40930083780376997,0.42537585066424477,0.42792430685626137
51,13.575570067478925,13.325162351608276,16.51310432052612,13.438751417160034,13.263763618469238,13.84546980857849,0.39923950147628784,0.344277770280838,0.45244401240348814,0.4727592931985855,0.4817085372209549,13.328137163386804,13.388003022582442,16.27400068000511,13.474191162321302,13.255290852652656,13.604664378696018,0.3780732756411588,0.33447392340059634,0.4372597121530109,0.45564512301374366,0.47312163478798336
52,13.361539104698211,13.099394048690796,16.353729499816893,13.230723680496215,13.063434247970582,13.723719198226929,0.4086463596820831,0.35202741086483,0.4609356586933136,0.4797787824869156,0.4866234041452408,13.4764320960781,13.39913030023928,16.43592858314514,13.600701358583239,13.407569487889608,14.03778436448839,0.3674712666758784,0.31906531695966367,0.42151446916438917,0.4405300330232691,0.44940170149008435
53,13.390494167129976,13.149258367538453,16.38079822921753,13.28047829055786,13.11283473777771,13.753301866531372,0.39742122197151186,0.34215795373916624,0.45393732452392577,0.4740106704235077,0.48203399729728696,14.318147178577727,14.22154038923758,17.67537710401747,14.124796134454233,13.867024704262063,14.329217522232621,0.4176840611078121,0.3658931603034337,0.47851453721523285,0.4948862123268622,0.5023593742538381
54,13.192869031223896,12.920160617828369,16.157913444519043,12.990459419250488,12.78176992225647,13.39495174407959,0.40478684175014495,0.3463545091152191,0.4606162972450256,0.48126139235496523,0.4899213007688522,13.425356357931765,13.45258284498144,16.552189853456284,13.587078279919094,13.330950710508558,13.808502100132129,0.368163811939734,0.3121238284640842,0.42354270650280845,0.44461254334008254,0.4581495788362291
55,13.499279924208324,13.248552289962769,16.526454385757447,13.357907034873962,13.172226744651795,13.803393297195434,0.3985160846710205,0.34249085116386413,0.45224336755275724,0.4726772813796997,0.48186902987957003,14.127295848205934,14.114762120776707,16.755216704474556,14.35176725740786,14.15373808366281,14.406939638985527,0.3359037521812651,0.30450041592121124,0.3965672122107612,0.4191661846858484,0.4572450849745009
56,13.356653452172576,13.091805210113526,16.336865650177003,13.182700098037719,12.99065704536438,13.606756706237793,0.40296831119060517,0.34680455577373503,0.4610038775205612,0.48125482177734374,0.48767480432987215,13.536066571137269,13.415894985198975,16.652507843794645,13.646602206759983,13.50369636217753,14.232650862799751,0.40691740148597294,0.3331156759350388,0.46477997137440574,0.48367906279034084,0.4905358999967575
57,13.22465514420009,13.015953302383423,16.252851430892946,13.107414506912232,12.932134049415588,13.558908049583435,0.4071703373193741,0.35118743526935575,0.4600998693704605,0.4787471139431,0.4851977380514145,13.194634808276984,13.067728824085659,16.035984463161892,13.156251713081643,12.952708703500253,13.565697899571171,0.3651140481233597,0.3181147674719493,0.4274204847989259,0.44894579935956885,0.4666842238770591
58,13.123914591418213,12.876218113899231,16.193263637542724,12.993670038223266,12.82140488433838,13.474850392341613,0.41638787114620207,0.3577793076038361,0.47159632682800295,0.4902511475086212,0.49413435339927675,13.63128458769316,13.032545310479623,16.36430826893559,13.575538679405495,13.639344701060542,14.957825289832222,0.4489288904048778,0.3740911610700466,0.4942893435557683,0.5028794876955174,0.48247668478224015
59,13.186251477132124,12.909786491394042,16.171582735061644,12.958854021072387,12.749343297958374,13.339808586120606,0.41527802336215974,0.3603283748626709,0.47033295965194705,0.490903865814209,0.4987221413850784,14.072606049159788,14.013181147751984,16.657593382729424,14.243325374744556,13.965422842237684,14.066155954643532,0.3065147659292928,0.28015454665378287,0.36200057963530224,0.386948835518625,0.4327162316551915
60,13.233126441975914,12.930224769592286,16.203004829406737,13.028044078826904,12.847828948020934,13.479911127090453,0.421720006942749,0.3656231869459152,0.472545351266861,0.49171460688114166,0.4965258193016052,13.422648864463058,13.278475037327519,16.02560414208306,13.496080115989402,13.265583532827872,13.61891281163251,0.32436956575623266,0.29025315520940004,0.37529998631389055,0.4003826015525394,0.43753581687256143
61,13.08028066314617,12.792590465545654,16.08150800704956,12.85662197303772,12.666349771499634,13.291458238601685,0.4166545399427414,0.35862184965610505,0.47401535546779633,0.4938884776830673,0.5008363556861878,13.859198534953201,13.648915961936668,16.693470071863246,13.817130751079983,13.720871254249856,14.461407608456081,0.43473714810830577,0.3778847963721664,0.4951843663498207,0.507495054492244,0.5031536878259094
62,13.004042372908785,12.747034309387207,16.003721897125246,12.836207355499267,12.651885021209717,13.313684623718261,0.4224353278875351,0.36698670518398285,0.47760183322429656,0.4962175999879837,0.4992798743247986,12.934569719358548,12.752170509762234,16.01555965564869,12.834203896699128,12.68540413291366,13.528390416392574,0.4514320404441268,0.3890327082739936,0.5123329642746184,0.5250989877515368,0.516399140159289
63,13.0641055540822,12.82669709777832,16.150431318283083,12.878006555557251,12.684160816192627,13.328138759613037,0.4177218132019043,0.36045775282382964,0.47147675120830534,0.4905393760204315,0.4955098797082901,13.915260055940399,13.335015288105717,16.356364576904863,13.906133007120204,13.955897516674465,15.197064735271313,0.4794480590908616,0.41845523759170816,0.5259104244135044,0.5332258481670309,0.5149191778015207
64,13.05724286697577,12.729097118377686,15.974703104019165,12.825149282455444,12.633222657203675,13.273848861694336,0.4264645895957947,0.3693027753829956,0.4792145618200302,0.4974578191041946,0.501057108283043,12.892842441392494,12.749131132055211,15.965357497886375,12.792659794842756,12.589801143716883,13.149839648494014,0.4004334056818927,0.35524781545003253,0.4587630508122621,0.4752544506832405,0.4823102713735015
65,12.957824362751342,12.679912044525146,15.943135871887208,12.734312675476074,12.54100684928894,13.190276340484619,0.42796019077301023,0.3696586090326309,0.48201636397838593,0.5012987051010132,0.5060108269453049,12.916724177843813,12.932944598021331,15.83428242471483,13.012766184630218,12.759069840113321,13.134828876566004,0.38034649579613294,0.3315896612626535,0.4422638134823905,0.4644229340332526,0.48476379005997267
66,12.89495033971983,12.578117577552796,15.8751628074646,12.688862055778504,12.508539506912232,13.179005712509156,0.42729766726493834,0.3691901216506958,0.4814981368780136,0.49994426465034486,0.5025793898105622,12.727751472804785,12.600025079868457,15.763147424768519,12.684902076367978,12.471145691695037,13.028001281950209,0.4216472445814698,0.3664389180916327,0.48066213726997375,0.49749040769206154,0.498810938111058
67,12.889684508716547,12.605004161834717,15.93678284072876,12.627943645477295,12.412025886535645,13.031285983085633,0.4411497303247452,0.38159809935092925,0.4948627225160599,0.5134535648822784,0.5143653002977371,12.837953458178962,12.67398805088467,15.894944341094405,12.848482617625484,12.692605062767312,13.387834557780513,0.4610663735204273,0.40079636430298843,0.5192755824989743,0.5327831964801859,0.5282890592460279
68,12.903587416493101,12.570939809799194,15.790164209365845,12.643310164451599,12.447210395812988,13.088825609207154,0.42477322566509246,0.367614382982254,0.4788359715938568,0.49659473371505736,0.5006094183921814,12.985973881590388,12.809480331562183,15.856926714932477,12.969543448200932,12.801291792481035,13.207136136514169,0.3828122450245751,0.3408278640773561,0.4312987763572622,0.44597128088827487,0.46057114336225724
69,12.937516767433097,12.606322919845582,15.847224714279175,12.69506706428528,12.51400295162201,13.16861315536499,0.42349087607860564,0.3658183000087738,0.4786090430021286,0.4983824039697647,0.5034634439945221,13.156035576353096,12.79206841080277,16.042890813615585,13.14861571347272,13.073888513776991,14.04214561427081,0.44209186346442614,0.3666482854772497,0.4952527212875861,0.5099159181118011,0.5072693361176385
70,12.914793746178207,12.646919821739196,15.9804972114563,12.704455419540405,12.505402418136597,13.138173177719116,0.4331394612789154,0.3747648341655731,0.4863679718971252,0.5039253884553909,0.5059581727981567,12.703992489817992,12.542937839472735,15.699778177120068,12.621143817901611,12.378496955942225,13.04637669633936,0.4188540009436784,0.3635319471359253,0.4730943187519356,0.4908967073316927,0.49099009180510483
71,12.911170355118886,12.631640933990479,15.874725849151611,12.741210563659667,12.55566513824463,13.215187953948975,0.42582747542858124,0.3715295581817627,0.47499391388893125,0.4927279037237167,0.4952441121339798,12.992490036995122,13.003670065491288,16.048393019923456,12.940459472161752,12.641744984520805,12.967463502177486,0.4183270280007963,0.3723133316746465,0.47575505408975816,0.4935585172088058,0.5077317395695934
