global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr
117,2,17,2064,108.93278503417969,109.33250427246094,0.0010000000474974513
118,2,18,1127,112.57714080810547,109.46682739257812,0.0010000000474974513
119,2,19,1506,108.74744415283203,109.4488296508789,0.0010000000474974513
120,2,20,1692,115.0488510131836,109.8326644897461,0.0010000000474974513
121,2,21,2095,109.48966217041016,109.81098937988281,0.0010000000474974513
122,2,22,2498,127.14248657226562,110.38797760009766,0.0010000000474974513
123,2,23,2406,110.63297271728516,110.40247344970703,0.0010000000474974513
124,2,24,2204,99.02284240722656,109.78165435791016,0.0010000000474974513
125,2,25,1151,111.07775115966797,109.81767272949219,0.0010000000474974513
126,2,26,1453,109.72321319580078,109.81600952148438,0.0010000000474974513
127,2,27,1155,119.5726547241211,110.00004577636719,0.0010000000474974513
128,2,28,1370,100.77189636230469,109.65192413330078,0.0010000000474974513
129,2,29,1473,107.194580078125,109.59593200683594,0.0010000000474974513
130,2,30,2464,98.63396453857422,109.40412902832031,0.0010000000474974513
131,2,31,1862,105.40396881103516,109.3366928100586,0.0010000000474974513
132,2,32,2293,112.08721923828125,109.43279266357422,0.0010000000474974513
133,2,33,2040,122.45121765136719,110.00625610351562,0.0010000000474974513
134,2,34,1259,111.36470031738281,110.03656005859375,0.0010000000474974513
135,2,35,1488,106.38553619384766,109.89620208740234,0.0010000000474974513
136,2,36,1395,125.23894500732422,110.12059783935547,0.0010000000474974513
137,2,37,1372,116.06644439697266,110.2942123413086,0.0010000000474974513
138,2,38,1333,103.98077392578125,110.11387634277344,0.0010000000474974513
139,2,39,2191,109.432373046875,110.09998321533203,0.0010000000474974513
140,2,40,1864,111.16536712646484,110.11406707763672,0.0010000000474974513
141,2,41,2179,98.43783569335938,109.88573455810547,0.0010000000474974513
142,2,42,1821,115.7904281616211,109.96049499511719,0.0010000000474974513
143,2,43,1306,97.0867919921875,109.51971435546875,0.0010000000474974513
144,2,44,1265,115.87399291992188,109.59696197509766,0.0010000000474974513
145,2,45,1090,111.67198944091797,109.63349914550781,0.0010000000474974513
146,2,46,1793,108.51315307617188,109.59782409667969,0.0010000000474974513
147,2,47,2188,103.31499481201172,109.45054626464844,0.0010000000474974513
148,2,48,2327,114.76651763916016,109.53719329833984,0.0010000000474974513
149,2,49,1161,117.6585693359375,109.62094116210938,0.0010000000474974513
150,3,0,1762,113.71935272216797,113.71935272216797,0.0010000000474974513
151,3,1,1693,99.32617950439453,105.49788665771484,0.0010000000474974513
152,3,2,1481,116.37642669677734,108.79764556884766,0.0010000000474974513
153,3,3,1097,115.98409271240234,109.67280578613281,0.0010000000474974513
154,3,4,2235,115.42046356201172,111.16084289550781,0.0010000000474974513
155,3,5,2595,149.03607177734375,114.3550033569336,0.0010000000474974513
156,3,6,2585,112.53839874267578,114.08439636230469,0.0010000000474974513
157,3,7,1250,102.49028015136719,113.31098937988281,0.0010000000474974513
158,3,8,1636,102.8272933959961,111.64070892333984,0.0010000000474974513
159,3,9,1324,105.08226776123047,110.7480239868164,0.0010000000474974513
160,3,10,2529,111.71553802490234,110.8402328491211,0.0010000000474974513
161,3,11,1642,120.22148132324219,111.62915802001953,0.0010000000474974513
162,3,12,2479,116.83572387695312,112.0258560180664,0.0010000000474974513
163,3,13,2243,124.11062622070312,113.17707061767578,0.0010000000474974513
164,3,14,2067,115.32494354248047,113.28350830078125,0.0010000000474974513
165,3,15,1174,112.41626739501953,113.22830963134766,0.0010000000474974513
166,3,16,29,113.31100463867188,113.23320770263672,0.0010000000474974513
167,3,17,178,118.994140625,113.55036163330078,0.0010000000474974513
168,3,18,2436,100.41585540771484,113.20409393310547,0.0010000000474974513
169,3,19,1768,115.89398956298828,113.27224731445312,0.0010000000474974513
170,3,20,2443,98.57048034667969,112.53082275390625,0.0010000000474974513
171,3,21,2619,111.27955627441406,112.4905776977539,0.0010000000474974513
172,3,22,2538,114.62367248535156,112.53950500488281,0.0010000000474974513
173,3,23,2278,104.67369079589844,112.17350006103516,0.0010000000474974513
174,3,24,1690,102.60054779052734,111.96743774414062,0.0010000000474974513
175,3,25,1620,115.2626953125,112.01383209228516,0.0010000000474974513
176,3,26,2144,110.56866455078125,111.98432159423828,0.0010000000474974513
177,3,27,175,122.5451431274414,112.30764770507812,0.0010000000474974513
178,3,28,2343,116.66256713867188,112.4328842163086,0.0010000000474974513
179,3,29,2750,123.98461151123047,112.65110778808594,0.0010000000474974513
180,3,30,2152,103.19898223876953,112.29094696044922,0.0010000000474974513
181,3,31,2720,123.74790954589844,112.48186492919922,0.0010000000474974513
182,3,32,2401,111.38069915771484,112.44117736816406,0.0010000000474974513
183,3,33,1527,102.9922866821289,112.1109390258789,0.0010000000474974513
184,3,34,2294,119.84596252441406,112.23428344726562,0.0010000000474974513
185,3,35,1921,111.96400451660156,112.22525787353516,0.0010000000474974513
186,3,36,2673,103.9211196899414,111.95247650146484,0.0010000000474974513
187,3,37,2241,103.56222534179688,111.60130310058594,0.0010000000474974513
188,3,38,1914,93.43663787841797,111.3372573852539,0.0010000000474974513
189,3,39,2563,115.16924285888672,111.41932678222656,0.0010000000474974513
190,3,40,2834,116.01966857910156,111.5963134765625,0.0010000000474974513
191,3,41,1556,109.55754089355469,111.53910827636719,0.0010000000474974513
192,3,42,1439,112.23455810546875,111.56376647949219,0.0010000000474974513
193,3,43,1502,111.91011810302734,111.57594299316406,0.0010000000474974513
194,3,44,1099,110.1016845703125,111.52642059326172,0.0010000000474974513
195,3,45,2476,119.6387710571289,111.62271118164062,0.0010000000474974513
196,3,46,1807,98.25824737548828,111.19990539550781,0.0010000000474974513
197,3,47,1925,138.4602813720703,111.50537872314453,0.0010000000474974513
198,3,48,2378,115.10271453857422,111.5898208618164,0.0010000000474974513
199,3,49,1951,117.70491790771484,111.72877502441406,0.0010000000474974513
200,4,0,254,106.17540740966797,106.17540740966797,0.0010000000474974513
201,4,1,2197,109.36722564697266,107.54212188720703,0.0010000000474974513
202,4,2,1540,106.96784210205078,107.4437255859375,0.0010000000474974513
203,4,3,2117,111.99588775634766,108.62028503417969,0.0010000000474974513
204,4,4,2513,100.9827880859375,107.76911163330078,0.0010000000474974513
205,4,5,2251,120.44498443603516,109.62936401367188,0.0010000000474974513
206,4,6,2692,122.98345947265625,112.44684600830078,0.0010000000474974513
207,4,7,264,97.80109405517578,110.43294525146484,0.0010000000474974513
208,4,8,2455,114.19950866699219,110.66781616210938,0.0010000000474974513
209,4,9,1310,106.55133819580078,110.06449127197266,0.0010000000474974513
210,4,10,2534,125.51824951171875,110.83854675292969,0.0010000000474974513
211,4,11,2874,112.1519775390625,110.95986938476562,0.0010000000474974513
212,4,12,2113,115.28150177001953,111.33670043945312,0.0010000000474974513
213,4,13,38,110.01009368896484,111.25933074951172,0.0010000000474974513
214,4,14,1460,108.2625503540039,111.09471893310547,0.0010000000474974513
215,4,15,2174,102.1773681640625,110.28941345214844,0.0010000000474974513
216,4,16,2775,112.69068908691406,110.44383239746094,0.0010000000474974513
217,4,17,2861,91.86348724365234,109.2997055053711,0.0010000000474974513
218,4,18,1363,98.36460876464844,108.67071533203125,0.0010000000474974513
219,4,19,2547,101.25200653076172,108.26517486572266,0.0010000000474974513
220,4,20,2569,110.70503234863281,108.35633850097656,0.0010000000474974513
221,4,21,2533,107.80461120605469,108.33605194091797,0.0010000000474974513
222,4,22,2608,95.95369720458984,107.54024505615234,0.0010000000474974513
223,4,23,2425,105.28412628173828,107.43797302246094,0.0010000000474974513
224,4,24,2906,109.48971557617188,107.52630615234375,0.0010000000474974513
225,4,25,390,118.14743041992188,107.83634948730469,0.0010000000474974513
226,4,26,2781,104.12969207763672,107.74156951904297,0.0010000000474974513
227,4,27,2462,111.20341491699219,107.92274475097656,0.0010000000474974513
228,4,28,368,98.45672607421875,107.55846405029297,0.0010000000474974513
229,4,29,1549,115.2492904663086,107.76329803466797,0.0010000000474974513
230,4,30,1735,112.9187240600586,107.8515625,0.0010000000474974513
231,4,31,2613,122.51900482177734,108.34996795654297,0.0010000000474974513
232,4,32,1383,112.69584655761719,108.45580291748047,0.0010000000474974513
233,4,33,1751,117.86554718017578,108.6766586303711,0.0010000000474974513
234,4,34,266,119.17398071289062,109.11701202392578,0.0010000000474974513
235,4,35,2510,114.68128204345703,109.3388671875,0.0010000000474974513
236,4,36,2845,109.1124267578125,109.33012390136719,0.0010000000474974513
237,4,37,2603,104.15486145019531,109.14213562011719,0.0010000000474974513
238,4,38,272,117.71910095214844,109.31097412109375,0.0010000000474974513
239,4,39,2272,112.17015838623047,109.38712310791016,0.0010000000474974513
240,4,40,1434,113.58937072753906,109.49256896972656,0.0010000000474974513
241,4,41,1264,116.45054626464844,109.57925415039062,0.0010000000474974513
242,4,42,1519,112.61145782470703,109.65652465820312,0.0010000000474974513
243,4,43,447,129.65614318847656,109.89478302001953,0.0010000000474974513
244,4,44,2706,112.56413269042969,109.92430114746094,0.0010000000474974513
245,4,45,2617,114.51235961914062,110.06822204589844,0.0010000000474974513
246,4,46,1196,112.08676147460938,110.08888244628906,0.0010000000474974513
247,4,47,2494,109.7491226196289,110.08116149902344,0.0010000000474974513
248,4,48,2034,108.33426666259766,110.03015899658203,0.0010000000474974513
249,4,49,190,110.89218139648438,110.0555648803711,0.0010000000474974513
