epoch,loss,mape_avg_metric,mape_p50_metric,mape_p90_metric,mape_p95_metric,mape_p99_metric,r2_avg_metric,r2_p50_metric,r2_p90_metric,r2_p95_metric,r2_p99_metric,val_loss,val_mape_avg_metric,val_mape_p50_metric,val_mape_p90_metric,val_mape_p95_metric,val_mape_p99_metric,val_r2_avg_metric,val_r2_p50_metric,val_r2_p90_metric,val_r2_p95_metric,val_r2_p99_metric
0,99.98085511775683,99.98828323364258,99.93191314697266,100.00966552734376,99.98113693237305,100.00323181152343,-11.04165193080902,-8.281948909759521,-12.149503436088562,-12.392317423820495,-11.757999267578125,99.9449099490126,99.96247093765824,99.81303582368074,100.0169005923801,99.94660130253544,99.9945331149631,-10.98316917485661,-8.272501021623611,-12.230964165042948,-12.687994617002982,-12.273356754470754
1,99.8351586586042,99.85212036132812,99.50679382324219,99.98812713623047,99.85175521850586,99.96562271118164,-11.1191446185112,-8.20844390630722,-12.358460450172425,-12.743120398521423,-12.017074129581452,99.65821865131274,99.6715443222611,99.08743717052319,99.92193652965405,99.72191033539949,99.91842933937356,-10.921872737231078,-8.161204394367006,-12.209055503209433,-12.63406593380151,-12.25613699025578
2,99.28281565573288,99.25478881835937,98.26791061401367,99.74701354980469,99.47141799926757,99.80709671020507,-11.75644940853119,-8.732683539390564,-13.164530792236327,-13.408811526298523,-12.818184957504272,98.80791801913325,98.67803976270888,97.18718239113137,99.49555114463523,99.13719622294109,99.64860287419071,-10.712408992979261,-7.871848384539287,-12.109765454574868,-12.49182465893251,-12.193961485668465
3,98.02363767685596,97.68302505493165,95.47457305908203,99.05205520629883,98.59820190429687,99.37353713989258,-11.39284319639206,-8.261368067264558,-12.77228286266327,-13.12975257396698,-12.612095990180968,97.05935285664228,96.51166930022063,93.4864774633337,98.52175571300366,97.99833509657118,99.04477832935474,-10.261005168711698,-7.322490968086101,-11.881709418914935,-12.21540069911215,-12.05307964373518
4,95.68141296131144,94.88803176879883,90.72427200317382,97.7878694152832,97.18431961059571,98.59096160888672,-10.03173924446106,-6.750969648361206,-11.806814222335815,-12.095191853046417,-12.305084836483001,94.46907130158391,93.21293590686939,88.13395768624765,97.01795853508844,96.3587405593307,98.11584020543981,-9.591390298472511,-6.562487166236948,-11.532341638097057,-11.821163517457467,-11.836522106771115
