epoch,loss,mape_avg_metric,mape_p50_metric,mape_p90_metric,mape_p95_metric,mape_p99_metric,r2_avg_metric,r2_p50_metric,r2_p90_metric,r2_p95_metric,r2_p99_metric,val_loss,val_mape_avg_metric,val_mape_p50_metric,val_mape_p90_metric,val_mape_p95_metric,val_mape_p99_metric,val_r2_avg_metric,val_r2_p50_metric,val_r2_p90_metric,val_r2_p95_metric,val_r2_p99_metric
10,17.054359436035156,15.90857219696045,20.369585037231445,17.094457626342773,17.546024322509766,19.43538475036621,0.31037667393684387,0.22398357093334198,0.3292014002799988,0.32768601179122925,0.3056347668170929,16.83495330810547,15.708840370178223,20.059768676757812,17.078445434570312,17.60881805419922,19.555131912231445,0.3115573227405548,0.2283114641904831,0.32841289043426514,0.3215048611164093,0.30008986592292786
11,16.583580017089844,15.483484268188477,19.944852828979492,16.656269073486328,17.10447120666504,19.01612091064453,0.3392210304737091,0.25004738569259644,0.3611416220664978,0.359042763710022,0.33416271209716797,18.136911392211914,17.007217407226562,21.342639923095703,18.117258071899414,18.5191707611084,20.189077377319336,0.3408854305744171,0.2685827314853668,0.3702995181083679,0.36727607250213623,0.3574344217777252
12,16.31800079345703,15.227127075195312,19.642498016357422,16.339008331298828,16.756345748901367,18.582326889038086,0.3498880863189697,0.2572289705276489,0.37644410133361816,0.37645068764686584,0.3556380271911621,17.821449279785156,16.671005249023438,20.84572982788086,17.823976516723633,18.29277229309082,19.995603561401367,0.3612416982650757,0.2882212996482849,0.38884997367858887,0.38291242718696594,0.3691970109939575
13,16.313867568969727,15.273298263549805,19.650136947631836,16.407764434814453,16.804672241210938,18.578718185424805,0.34672096371650696,0.2528466582298279,0.3745611310005188,0.37599480152130127,0.3580993711948395,15.941651344299316,14.866090774536133,19.317710876464844,16.016761779785156,16.436141967773438,18.231203079223633,0.3498878479003906,0.25121375918388367,0.3823922872543335,0.3784199059009552,0.3558020293712616
14,16.09590721130371,14.98414134979248,19.388708114624023,16.043107986450195,16.420841217041016,18.193513870239258,0.3546633720397949,0.2616361379623413,0.3851050138473511,0.3860585689544678,0.36508509516716003,15.671794891357422,14.685561180114746,18.96255874633789,15.783308982849121,16.109832763671875,17.714506149291992,0.37383732199668884,0.2805503010749817,0.4118635952472687,0.411589115858078,0.39519569277763367
15,15.854990005493164,14.850715637207031,19.185466766357422,15.953128814697266,16.328876495361328,18.062698364257812,0.3721463680267334,0.27482497692108154,0.40359628200531006,0.4051212966442108,0.3883085250854492,16.451759338378906,15.520452499389648,19.624130249023438,16.51665496826172,16.931751251220703,18.64801597595215,0.28282132744789124,0.19828316569328308,0.31808871030807495,0.3120582699775696,0.29054558277130127
16,15.416354179382324,14.351456642150879,18.736230850219727,15.137439727783203,15.393187522888184,16.910858154296875,0.3752545416355133,0.27639898657798767,0.4112754464149475,0.4148103892803192,0.3989841639995575,16.167438507080078,15.309025764465332,19.299575805664062,16.408451080322266,16.828256607055664,18.459665298461914,0.39801982045173645,0.3209177255630493,0.43316444754600525,0.4258272349834442,0.40505334734916687
17,15.27235221862793,14.511648178100586,18.739925384521484,15.527410507202148,15.88051986694336,17.563461303710938,0.37701162695884705,0.2744140326976776,0.42064401507377625,0.42584967613220215,0.41115880012512207,15.349956512451172,14.407848358154297,18.66988182067871,15.401785850524902,15.72877025604248,17.31007957458496,0.4037398099899292,0.3105801045894623,0.44988733530044556,0.45044922828674316,0.4342072308063507
18,15.489089012145996,14.474624633789062,18.913970947265625,15.287813186645508,15.553422927856445,17.06588363647461,0.36292383074760437,0.2621716260910034,0.4075622260570526,0.4124046266078949,0.40047627687454224,15.165176391601562,14.45120906829834,18.66943359375,15.26754093170166,15.452654838562012,16.712182998657227,0.3696326017379761,0.26750579476356506,0.4268747866153717,0.43119558691978455,0.4275985658168793
19,15.365500450134277,14.481232643127441,18.836448669433594,15.21069622039795,15.448403358459473,16.889598846435547,0.3614642918109894,0.2592329680919647,0.4082333743572235,0.41459381580352783,0.4029931426048279,15.466619491577148,14.726283073425293,19.128236770629883,15.545910835266113,15.871552467346191,17.35542869567871,0.3541008532047272,0.258234441280365,0.4006063938140869,0.40138670802116394,0.3915376365184784
20,15.281970024108887,14.563372611999512,18.963857650756836,15.334671974182129,15.58935546875,17.087053298950195,0.36593374609947205,0.26291871070861816,0.41392776370048523,0.42068368196487427,0.409543514251709,15.350373268127441,14.50261116027832,18.496274948120117,15.44893741607666,15.748661994934082,17.31212615966797,0.33793455362319946,0.24262648820877075,0.3755902051925659,0.37237459421157837,0.3521280586719513
21,14.944233894348145,14.15624713897705,18.483139038085938,14.855918884277344,15.074522972106934,16.521259307861328,0.3733676075935364,0.27074581384658813,0.42171743512153625,0.42868828773498535,0.41911208629608154,14.926685333251953,14.368938446044922,18.666744232177734,15.002495765686035,15.187300682067871,16.35213279724121,0.3439571261405945,0.2465781569480896,0.40520375967025757,0.4110415279865265,0.4126764237880707
22,15.087621688842773,14.231781959533691,18.670713424682617,14.908456802368164,15.107649803161621,16.47582244873047,0.3716142177581787,0.26503124833106995,0.42505812644958496,0.43365171551704407,0.42413222789764404,15.308496475219727,14.597841262817383,18.15973472595215,15.489057540893555,15.688004493713379,16.974775314331055,0.3563835322856903,0.2592127025127411,0.4037325084209442,0.40270259976387024,0.393110454082489
23,14.631206512451172,13.871615409851074,18.25058937072754,14.513068199157715,14.691232681274414,16.05014991760254,0.37851962447166443,0.2730371356010437,0.4334413409233093,0.44220027327537537,0.43378159403800964,14.581522941589355,13.961895942687988,18.288230895996094,14.536856651306152,14.714686393737793,15.910792350769043,0.3601152300834656,0.24732179939746857,0.42186811566352844,0.4248828887939453,0.4194197356700897
24,14.676393508911133,13.959939956665039,18.42141342163086,14.548396110534668,14.723134994506836,16.079465866088867,0.37742263078689575,0.26913535594940186,0.4358147382736206,0.4448995590209961,0.43430018424987793,14.816950798034668,13.938199996948242,17.515953063964844,15.057463645935059,15.403623580932617,17.110244750976562,0.3849717378616333,0.29192546010017395,0.42148399353027344,0.4155178666114807,0.3895259201526642
25,14.54979419708252,13.827438354492188,18.254268646240234,14.377680778503418,14.521474838256836,15.836135864257812,0.37601238489151,0.2682398557662964,0.4336530268192291,0.4432947635650635,0.4357747435569763,14.418405532836914,13.93459415435791,18.149925231933594,14.405173301696777,14.463509559631348,15.404658317565918,0.36112913489341736,0.25218912959098816,0.4276311993598938,0.4364188015460968,0.43943363428115845
26,14.436067581176758,13.718791961669922,18.113779067993164,14.205942153930664,14.315969467163086,15.574054718017578,0.37740620970726013,0.2664111852645874,0.44011151790618896,0.4512818455696106,0.4429157078266144,14.287454605102539,13.892906188964844,18.217496871948242,14.122515678405762,14.124873161315918,14.957744598388672,0.3480736017227173,0.24469155073165894,0.420256644487381,0.42901313304901123,0.43299928307533264
27,14.346906661987305,13.707406997680664,18.144304275512695,14.1908540725708,14.307242393493652,15.559867858886719,0.37858763337135315,0.26801472902297974,0.440856009721756,0.45023852586746216,0.4395540654659271,14.139838218688965,13.625798225402832,18.158384323120117,13.911158561706543,13.959644317626953,15.022357940673828,0.37677696347236633,0.27336814999580383,0.45082077383995056,0.4600920081138611,0.4574575424194336
28,14.263248443603516,13.580523490905762,17.93859100341797,13.957839012145996,14.029759407043457,15.236767768859863,0.3712767958641052,0.260532021522522,0.43807902932167053,0.4499051868915558,0.4416395127773285,14.297983169555664,13.752593040466309,17.873037338256836,14.176304817199707,14.233692169189453,15.32520580291748,0.39361894130706787,0.29166191816329956,0.4587004482746124,0.46157917380332947,0.44712644815444946
29,14.330241203308105,13.64090347290039,18.05607032775879,13.97330093383789,14.034278869628906,15.194792747497559,0.37375977635383606,0.2618929147720337,0.4416097402572632,0.45390334725379944,0.4444480836391449,13.908583641052246,13.305524826049805,17.68477439880371,13.771592140197754,13.878318786621094,15.159438133239746,0.39268943667411804,0.2871508002281189,0.4599652886390686,0.466508686542511,0.4520268738269806
30,14.205633163452148,13.624153137207031,18.15610122680664,13.956473350524902,14.00772762298584,15.168004035949707,0.3765934705734253,0.26333391666412354,0.44409045577049255,0.4562591016292572,0.4470624029636383,14.204054832458496,13.62044906616211,18.48727035522461,13.820574760437012,13.934478759765625,15.17905044555664,0.35699132084846497,0.24062547087669373,0.43608248233795166,0.44473063945770264,0.433525025844574
31,13.988719940185547,13.320245742797852,17.70237922668457,13.622586250305176,13.667223930358887,14.812440872192383,0.37600332498550415,0.26213663816452026,0.4478248953819275,0.4622504711151123,0.45758992433547974,13.798039436340332,13.199432373046875,17.628725051879883,13.579864501953125,13.645258903503418,14.784276008605957,0.37842777371406555,0.2714051604270935,0.44341328740119934,0.44935715198516846,0.4384952783584595
32,14.290606498718262,13.768509864807129,18.22311019897461,14.062630653381348,14.088021278381348,15.185979843139648,0.3657785654067993,0.25326961278915405,0.4360105097293854,0.4493212103843689,0.4427874684333801,14.084539413452148,13.802021980285645,17.76213264465332,13.961594581604004,13.872011184692383,14.620881080627441,0.3136206865310669,0.2130085676908493,0.39264291524887085,0.4070541262626648,0.4146466851234436
33,13.951925277709961,13.38276481628418,17.76127815246582,13.668889045715332,13.698979377746582,14.846014022827148,0.3793289363384247,0.2666870951652527,0.4542749524116516,0.46787816286087036,0.4582236409187317,14.030040740966797,13.613122940063477,17.920591354370117,13.73705005645752,13.746557235717773,14.788865089416504,0.38536375761032104,0.2830761969089508,0.4628819227218628,0.4707513153553009,0.4593146741390228
34,13.634830474853516,13.043330192565918,17.43157386779785,13.264233589172363,13.273688316345215,14.402973175048828,0.3887503147125244,0.2720591127872467,0.46375688910484314,0.4767274856567383,0.4663885533809662,13.75331974029541,13.16353988647461,17.431516647338867,13.535514831542969,13.577081680297852,14.834643363952637,0.39393413066864014,0.29062095284461975,0.46065306663513184,0.4692312180995941,0.4557493329048157
35,13.822105407714844,13.258563995361328,17.64750862121582,13.471606254577637,13.463419914245605,14.59615421295166,0.3714468777179718,0.26039403676986694,0.4472021758556366,0.4611808657646179,0.449627161026001,13.522116661071777,13.066788673400879,17.039663314819336,13.324338912963867,13.38618278503418,14.604814529418945,0.4066307544708252,0.29961854219436646,0.4801032543182373,0.48676973581314087,0.469115287065506
36,13.684415817260742,13.186739921569824,17.224512100219727,13.364992141723633,13.362879753112793,14.51604175567627,0.3904349207878113,0.28199946880340576,0.46310609579086304,0.4767954349517822,0.4645649790763855,13.720232963562012,13.056675910949707,16.768510818481445,13.41640567779541,13.604925155639648,15.295381546020508,0.4126802682876587,0.3150775730609894,0.47579696774482727,0.4776282012462616,0.443188339471817
37,13.512908935546875,13.171550750732422,16.832382202148438,13.193822860717773,13.132713317871094,14.24047565460205,0.38411974906921387,0.2847830653190613,0.4689345061779022,0.48797428607940674,0.47972652316093445,13.469406127929688,13.40163803100586,16.528921127319336,13.385623931884766,13.373444557189941,14.532245635986328,0.39592692255973816,0.30879950523376465,0.4819902777671814,0.49491646885871887,0.4800800085067749
38,13.289314270019531,13.035911560058594,16.522130966186523,12.98742389678955,12.889323234558105,13.959641456604004,0.3887423574924469,0.2989780902862549,0.47373929619789124,0.49357596039772034,0.4854235351085663,13.648314476013184,13.332414627075195,16.588558197021484,13.57359504699707,13.552030563354492,14.805182456970215,0.4236849546432495,0.3352375328540802,0.49581000208854675,0.5097605586051941,0.4977512061595917
39,13.38499927520752,13.059755325317383,16.489837646484375,13.04639720916748,12.946715354919434,14.042518615722656,0.38819968700408936,0.30198922753334045,0.4736035466194153,0.4936695396900177,0.48532500863075256,13.184463500976562,13.181953430175781,16.565811157226562,13.10096549987793,12.830507278442383,13.540021896362305,0.38290101289749146,0.2988247573375702,0.4767492711544037,0.5007880330085754,0.5065205097198486
40,13.297906875610352,12.928726196289062,16.485843658447266,12.924936294555664,12.82378101348877,13.925884246826172,0.3976970613002777,0.3096310794353485,0.4827706515789032,0.5035911202430725,0.49550861120224,13.915143013000488,13.174921989440918,16.547819137573242,13.796154022216797,13.967552185058594,15.67965316772461,0.4738221764564514,0.389620840549469,0.5339758396148682,0.5400054454803467,0.5078679323196411
41,13.178311347961426,12.790079116821289,16.28793716430664,12.791895866394043,12.678487777709961,13.735458374023438,0.3955833315849304,0.31159505248069763,0.4785897731781006,0.5002209544181824,0.49378859996795654,13.228730201721191,13.068626403808594,16.550987243652344,13.00450325012207,12.844992637634277,13.801487922668457,0.36579030752182007,0.28012147545814514,0.4501931667327881,0.4695611596107483,0.4643670320510864
42,13.056624412536621,12.708662986755371,16.256711959838867,12.689929962158203,12.553862571716309,13.60112476348877,0.40983670949935913,0.3218201994895935,0.49239325523376465,0.5127029418945312,0.5028221607208252,13.05750846862793,12.687731742858887,16.137788772583008,12.790462493896484,12.74185562133789,13.963817596435547,0.4098203182220459,0.3273666501045227,0.48708534240722656,0.5006735324859619,0.4822673201560974
43,13.164648056030273,12.858625411987305,16.401187896728516,12.850680351257324,12.724678993225098,13.768129348754883,0.39940792322158813,0.3168335258960724,0.483249306678772,0.5050337314605713,0.4986000061035156,13.7062406539917,13.026413917541504,16.432626724243164,13.602350234985352,13.763988494873047,15.461662292480469,0.467536985874176,0.3832356929779053,0.5265347957611084,0.5326592922210693,0.503615140914917
44,13.319662094116211,12.954227447509766,16.507829666137695,12.921504974365234,12.79223918914795,13.791150093078613,0.4084005653858185,0.32256418466567993,0.4945329427719116,0.516968846321106,0.5124590992927551,12.987252235412598,12.58829402923584,16.072553634643555,12.806809425354004,12.761786460876465,14.052764892578125,0.4407937526702881,0.3553328216075897,0.5145447850227356,0.5275775790214539,0.5077746510505676
45,12.943774223327637,12.52721881866455,16.021989822387695,12.465839385986328,12.349553108215332,13.377312660217285,0.39902836084365845,0.3170710802078247,0.4796874225139618,0.4993526041507721,0.4930962324142456,12.975095748901367,12.662712097167969,16.10072898864746,12.890214920043945,12.804521560668945,13.922331809997559,0.43369433283805847,0.344662070274353,0.5111671090126038,0.526728630065918,0.515883207321167
46,13.08427619934082,12.732718467712402,16.206016540527344,12.7357759475708,12.612652778625488,13.652048110961914,0.4068904519081116,0.32404187321662903,0.4904922544956207,0.5125055313110352,0.5043280720710754,13.413955688476562,13.435423851013184,16.67360496520996,13.401640892028809,13.094261169433594,13.631340980529785,0.3529514968395233,0.2715650796890259,0.44419437646865845,0.4706231653690338,0.48221519589424133
47,13.043022155761719,12.705842018127441,16.2590274810791,12.653127670288086,12.525802612304688,13.51990795135498,0.40982186794281006,0.3280593156814575,0.4938047528266907,0.5142676830291748,0.5074153542518616,13.38169002532959,12.610331535339355,16.09871482849121,13.17857551574707,13.309627532958984,15.014564514160156,0.46987032890319824,0.38030508160591125,0.5280846357345581,0.5354277491569519,0.5046002268791199
48,12.914270401000977,12.581031799316406,16.09653091430664,12.503955841064453,12.353687286376953,13.35070514678955,0.4037703275680542,0.3238183856010437,0.4859708547592163,0.5080079436302185,0.5034115314483643,12.872191429138184,12.590538024902344,16.04844856262207,12.738648414611816,12.625120162963867,13.743284225463867,0.4230688512325287,0.33527418971061707,0.5016189813613892,0.5188366174697876,0.5075331926345825
49,12.905643463134766,12.544349670410156,15.984763145446777,12.49734878540039,12.351692199707031,13.335081100463867,0.41713324189186096,0.33421844244003296,0.5011292099952698,0.5243289470672607,0.5181006193161011,13.564118385314941,12.673431396484375,16.161056518554688,13.384031295776367,13.67128849029541,15.656009674072266,0.48118725419044495,0.3963377773761749,0.5320664644241333,0.5364394783973694,0.49808362126350403
50,12.968974113464355,12.64627456665039,16.12889289855957,12.616780281066895,12.48068904876709,13.475170135498047,0.4117561876773834,0.3338005840778351,0.4929921627044678,0.5146945118904114,0.5091133713722229,13.518990516662598,12.76400089263916,16.109352111816406,13.324731826782227,13.45644474029541,15.069191932678223,0.481311172246933,0.3965435326099396,0.5389199256896973,0.5473216772079468,0.5225406885147095
51,12.83300495147705,12.44669246673584,15.942907333374023,12.370981216430664,12.224358558654785,13.216567993164062,0.42183351516723633,0.34346696734428406,0.4976244866847992,0.5177013874053955,0.5110397934913635,12.893488883972168,12.466279983520508,15.874950408935547,12.659899711608887,12.601438522338867,13.839555740356445,0.44644367694854736,0.3623141646385193,0.5221444368362427,0.5375475287437439,0.523513674736023
52,12.871086120605469,12.55296802520752,15.939875602722168,12.517857551574707,12.371013641357422,13.342558860778809,0.41334882378578186,0.334549218416214,0.4950997233390808,0.5174018740653992,0.5132167339324951,13.1732177734375,13.244911193847656,16.329286575317383,13.167860984802246,12.886665344238281,13.540417671203613,0.3364976644515991,0.2688511610031128,0.42432475090026855,0.4513859152793884,0.46221619844436646
53,12.836991310119629,12.50350284576416,15.89744758605957,12.40768814086914,12.238551139831543,13.167656898498535,0.40960076451301575,0.3303985893726349,0.49315932393074036,0.5166736245155334,0.5144621133804321,12.71214771270752,12.356199264526367,15.72136116027832,12.48855209350586,12.437348365783691,13.748528480529785,0.4509856700897217,0.37251028418540955,0.5238679647445679,0.5371759533882141,0.5166396498680115
54,12.800768852233887,12.420583724975586,15.829245567321777,12.370163917541504,12.216157913208008,13.172659873962402,0.41502928733825684,0.3384084403514862,0.4985741674900055,0.5215809941291809,0.5180568695068359,12.825185775756836,12.654759407043457,15.888120651245117,12.681114196777344,12.551578521728516,13.519947052001953,0.4395788311958313,0.36124131083488464,0.5169988870620728,0.5339155197143555,0.5254234671592712
55,12.797356605529785,12.428369522094727,15.881662368774414,12.307109832763672,12.120379447937012,13.052467346191406,0.4181011915206909,0.3425460159778595,0.4967787265777588,0.518605649471283,0.5127578377723694,13.22297191619873,12.450708389282227,15.886086463928223,12.97201156616211,13.149677276611328,14.943300247192383,0.48168277740478516,0.40266019105911255,0.5391274690628052,0.5459575057029724,0.5132023692131042
56,12.655542373657227,12.314876556396484,15.639942169189453,12.279970169067383,12.126280784606934,13.099516868591309,0.425570547580719,0.3470887541770935,0.5063459277153015,0.5284552574157715,0.5228405594825745,13.585770606994629,13.275264739990234,16.63984489440918,13.297395706176758,13.202302932739258,14.383719444274902,0.4561486542224884,0.3857005536556244,0.5302531719207764,0.5433316230773926,0.5272141695022583
57,12.852694511413574,12.425424575805664,15.856637954711914,12.400909423828125,12.265053749084473,13.272174835205078,0.42301246523857117,0.34899812936782837,0.5012299418449402,0.5224246978759766,0.5190709233283997,12.63237190246582,12.594290733337402,15.826210021972656,12.468685150146484,12.17674446105957,12.857109069824219,0.4100368916988373,0.3378806412220001,0.4994204342365265,0.5247166752815247,0.5293858647346497
58,12.818463325500488,12.47500991821289,15.872477531433105,12.48238754272461,12.334026336669922,13.344282150268555,0.42047590017318726,0.34477606415748596,0.5012762546539307,0.5239402055740356,0.5186278223991394,12.819073677062988,12.889243125915527,16.109189987182617,12.54909610748291,12.239809036254883,12.769333839416504,0.36308422684669495,0.2906283140182495,0.4583861827850342,0.4856110215187073,0.500280499458313
59,12.577437400817871,12.271778106689453,15.688858032226562,12.17335319519043,11.995055198669434,12.929265022277832,0.4258689880371094,0.3512689769268036,0.5057351589202881,0.5281409025192261,0.5234470367431641,12.60980224609375,12.42302131652832,15.684934616088867,12.417073249816895,12.241442680358887,13.195003509521484,0.44410765171051025,0.3746616840362549,0.5250318050384521,0.5427502989768982,0.5326084494590759
60,12.793031692504883,12.49319839477539,15.826828002929688,12.450515747070312,12.284889221191406,13.207711219787598,0.4208775460720062,0.34789586067199707,0.501354455947876,0.5240106582641602,0.522053599357605,12.859711647033691,12.827136993408203,15.905303001403809,12.742536544799805,12.464612007141113,13.140151023864746,0.3522671163082123,0.2888043522834778,0.4380840063095093,0.4652062952518463,0.47421860694885254
61,12.668305397033691,12.304181098937988,15.584721565246582,12.317081451416016,12.17448902130127,13.17151165008545,0.4255897104740143,0.35354581475257874,0.5000075101852417,0.521305501461029,0.5140151977539062,12.709148406982422,12.416582107543945,15.750120162963867,12.492650032043457,12.38892936706543,13.570601463317871,0.4321596622467041,0.3545316457748413,0.5094016790390015,0.5273510813713074,0.5136309266090393
62,12.710728645324707,12.38178539276123,15.746770858764648,12.345337867736816,12.180546760559082,13.132436752319336,0.42344510555267334,0.3500756025314331,0.5038529634475708,0.5268855690956116,0.5251352787017822,12.784622192382812,12.768369674682617,15.811116218566895,12.641949653625488,12.308234214782715,12.859746932983398,0.39681562781333923,0.33242499828338623,0.4868798553943634,0.5135399103164673,0.5239783525466919
63,12.740776062011719,12.391434669494629,15.789633750915527,12.337640762329102,12.171248435974121,13.108295440673828,0.42987990379333496,0.3586922883987427,0.5066980123519897,0.5287721157073975,0.5264217257499695,12.405600547790527,12.245503425598145,15.490978240966797,12.16399097442627,11.939281463623047,12.81117057800293,0.44028809666633606,0.36931368708610535,0.5209291577339172,0.5406171083450317,0.5332398414611816
64,12.674006462097168,12.317856788635254,15.622150421142578,12.31088638305664,12.169549942016602,13.142387390136719,0.42406749725341797,0.35365909337997437,0.5011197328567505,0.5213467478752136,0.5131558179855347,12.928584098815918,12.403197288513184,15.601764678955078,12.819636344909668,12.825154304504395,14.16306209564209,0.47860604524612427,0.3962250351905823,0.5467898845672607,0.5587390065193176,0.5399793982505798
65,12.704546928405762,12.287854194641113,15.633575439453125,12.244617462158203,12.073305130004883,12.997255325317383,0.43700110912323,0.3647611737251282,0.5119189620018005,0.5336585640907288,0.5296067595481873,14.484243392944336,14.081295013427734,17.23099708557129,13.99740982055664,13.836750030517578,14.617165565490723,0.43584924936294556,0.3788098096847534,0.5111910700798035,0.5260424017906189,0.520942747592926
66,12.672410011291504,12.300149917602539,15.637054443359375,12.257421493530273,12.089652061462402,13.027036666870117,0.4293128550052643,0.3595433831214905,0.5056357383728027,0.527849555015564,0.5246074199676514,13.838971138000488,13.206658363342285,16.232419967651367,13.796978950500488,13.82205867767334,15.121248245239258,0.4785352647304535,0.40783917903900146,0.5385722517967224,0.5496849417686462,0.5325168967247009
67,12.542410850524902,12.211174964904785,15.565159797668457,12.14134693145752,11.96249771118164,12.873407363891602,0.43179556727409363,0.35992833971977234,0.5091291069984436,0.5309594869613647,0.5255585312843323,12.624140739440918,12.192046165466309,15.542964935302734,12.38575267791748,12.347148895263672,13.678190231323242,0.4723779559135437,0.39809855818748474,0.5391287207603455,0.5501053929328918,0.5265882611274719
68,12.573697090148926,12.249611854553223,15.589554786682129,12.198668479919434,12.012953758239746,12.917187690734863,0.43686163425445557,0.365866482257843,0.513954758644104,0.5355523228645325,0.5324959754943848,12.435725212097168,12.087923049926758,15.416385650634766,12.167519569396973,12.06003475189209,13.230463981628418,0.4674019515514374,0.3974851071834564,0.5396199822425842,0.5535924434661865,0.5334423780441284
69,12.744012832641602,12.420377731323242,15.747187614440918,12.46303939819336,12.327678680419922,13.297443389892578,0.4271313548088074,0.35986894369125366,0.5014665722846985,0.5241807699203491,0.52178555727005,12.601316452026367,12.428987503051758,15.678155899047852,12.427668571472168,12.30739974975586,13.317558288574219,0.4419739246368408,0.37986019253730774,0.5167353749275208,0.5325900316238403,0.5200592875480652
70,12.604302406311035,12.18869400024414,15.47925090789795,12.143226623535156,11.967790603637695,12.8709135055542,0.4321025311946869,0.3627427816390991,0.5091016292572021,0.5314905643463135,0.5286538600921631,12.525964736938477,12.417156219482422,15.464290618896484,12.383567810058594,12.178184509277344,12.891192436218262,0.4034852683544159,0.35118788480758667,0.47689035534858704,0.4974254369735718,0.5004217624664307
71,12.587718963623047,12.199686050415039,15.541369438171387,12.16899299621582,11.9926118850708,12.903013229370117,0.43055546283721924,0.3652169108390808,0.5019503235816956,0.5226033329963684,0.5200226306915283,13.06200885772705,12.82503604888916,15.946355819702148,13.057003021240234,13.054485321044922,14.235584259033203,0.4699241816997528,0.4061211347579956,0.5360267162322998,0.5461965203285217,0.5281674265861511
