global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr
28,0,28,1706,99.91383361816406,99.9616470336914,0.0010000000474974513
29,0,29,2066,99.90365600585938,99.95886993408203,0.0010000000474974513
30,0,30,1092,99.89302825927734,99.9559326171875,0.0010000000474974513
31,0,31,1797,99.93953704833984,99.9556655883789,0.0010000000474974513
32,0,32,1845,99.90520477294922,99.95490264892578,0.0010000000474974513
33,0,33,2140,99.88594818115234,99.95387268066406,0.0010000000474974513
34,0,34,1523,99.87767028808594,99.95269775390625,0.0010000000474974513
35,0,35,1081,99.87037658691406,99.9501953125,0.0010000000474974513
36,0,36,1368,99.89466857910156,99.94895935058594,0.0010000000474974513
37,0,37,1682,99.86813354492188,99.94673156738281,0.0010000000474974513
38,0,38,1440,99.83779907226562,99.94365692138672,0.0010000000474974513
39,0,39,1617,99.8028335571289,99.93862915039062,0.0010000000474974513
40,0,40,1615,99.8305435180664,99.935791015625,0.0010000000474974513
41,0,41,2013,99.83897399902344,99.9345703125,0.0010000000474974513
42,0,42,1812,99.82644653320312,99.93082427978516,0.0010000000474974513
43,0,43,1879,99.82179260253906,99.9288101196289,0.0010000000474974513
44,0,44,2070,99.815673828125,99.9251708984375,0.0010000000474974513
45,0,45,1132,99.7841796875,99.9217529296875,0.0010000000474974513
46,0,46,1339,99.84317016601562,99.92084503173828,0.0010000000474974513
47,0,47,2163,99.81565856933594,99.9183578491211,0.0010000000474974513
48,0,48,1098,99.77312469482422,99.91600799560547,0.0010000000474974513
49,0,49,1480,99.78910827636719,99.91468048095703,0.0010000000474974513
50,1,0,1117,99.76495361328125,99.76495361328125,0.0010000000474974513
51,1,1,1532,99.71915435791016,99.73880004882812,0.0010000000474974513
52,1,2,1482,99.77716064453125,99.7452621459961,0.0010000000474974513
53,1,3,1313,99.71566009521484,99.73601531982422,0.0010000000474974513
54,1,4,2099,99.7679672241211,99.74081420898438,0.0010000000474974513
55,1,5,1806,99.68110656738281,99.72779083251953,0.0010000000474974513
56,1,6,1764,99.66082000732422,99.71565246582031,0.0010000000474974513
57,1,7,1302,99.67805480957031,99.71036529541016,0.0010000000474974513
58,1,8,1616,99.659423828125,99.70500183105469,0.0010000000474974513
59,1,9,2196,99.6155014038086,99.70121002197266,0.0010000000474974513
60,1,10,1828,99.61360931396484,99.69084930419922,0.0010000000474974513
61,1,11,2205,99.65069580078125,99.68757629394531,0.0010000000474974513
62,1,12,1087,99.61469268798828,99.6810531616211,0.0010000000474974513
63,1,13,1714,99.60285186767578,99.67591857910156,0.0010000000474974513
64,1,14,1088,99.57341003417969,99.66952514648438,0.0010000000474974513
65,1,15,1802,99.5074691772461,99.65989685058594,0.0010000000474974513
66,1,16,2098,99.515625,99.65447235107422,0.0010000000474974513
67,1,17,2147,99.53291320800781,99.64574432373047,0.0010000000474974513
68,1,18,2050,99.518310546875,99.64112854003906,0.0010000000474974513
69,1,19,1965,99.4439697265625,99.62833404541016,0.0010000000474974513
70,1,20,1814,99.53598022460938,99.62413787841797,0.0010000000474974513
71,1,21,1737,99.43834686279297,99.61368560791016,0.0010000000474974513
72,1,22,1262,99.45763397216797,99.61056518554688,0.0010000000474974513
73,1,23,1676,99.4539794921875,99.60226440429688,0.0010000000474974513
74,1,24,1344,99.40119171142578,99.59452819824219,0.0010000000474974513
75,1,25,2335,99.44216918945312,99.5916976928711,0.0010000000474974513
76,1,26,1126,99.3349609375,99.57926940917969,0.0010000000474974513
77,1,27,2340,99.42282104492188,99.57396697998047,0.0010000000474974513
78,1,28,1794,99.37716674804688,99.56741333007812,0.0010000000474974513
79,1,29,1503,99.34979248046875,99.56270599365234,0.0010000000474974513
80,1,30,1878,99.30974578857422,99.55695343017578,0.0010000000474974513
81,1,31,1699,99.25298309326172,99.55028533935547,0.0010000000474974513
82,1,32,1346,99.21731567382812,99.53739929199219,0.0010000000474974513
83,1,33,1909,99.16796112060547,99.52320861816406,0.0010000000474974513
84,1,34,1317,99.3258056640625,99.52050018310547,0.0010000000474974513
85,1,35,2071,99.35427856445312,99.51740264892578,0.0010000000474974513
86,1,36,1554,99.28366088867188,99.5142822265625,0.0010000000474974513
87,1,37,1495,99.10630798339844,99.503173828125,0.0010000000474974513
88,1,38,1118,99.08740997314453,99.4922103881836,0.0010000000474974513
89,1,39,1093,99.08503723144531,99.4786148071289,0.0010000000474974513
90,1,40,2325,99.10902404785156,99.46936798095703,0.0010000000474974513
91,1,41,2341,99.08604431152344,99.45694732666016,0.0010000000474974513
92,1,42,1769,99.05921936035156,99.44442749023438,0.0010000000474974513
93,1,43,1111,99.00601196289062,99.43476104736328,0.0010000000474974513
94,1,44,2398,99.02214050292969,99.42267608642578,0.0010000000474974513
95,1,45,1443,98.82984924316406,99.40574645996094,0.0010000000474974513
96,1,46,1766,98.86408996582031,99.40223693847656,0.0010000000474974513
97,1,47,1541,99.05286407470703,99.3990249633789,0.0010000000474974513
98,1,48,1399,98.95901489257812,99.3871841430664,0.0010000000474974513
99,1,49,2449,99.03324890136719,99.38005065917969,0.0010000000474974513
100,2,0,1484,98.86722564697266,98.86722564697266,0.0010000000474974513
101,2,1,1569,98.90320587158203,98.88457489013672,0.0010000000474974513
102,2,2,1938,98.99386596679688,98.90521240234375,0.0010000000474974513
103,2,3,2229,98.98068237304688,98.92052459716797,0.0010000000474974513
104,2,4,1675,98.86365509033203,98.90978240966797,0.0010000000474974513
105,2,5,1373,98.83635711669922,98.89697265625,0.0010000000474974513
106,2,6,2347,98.82561492919922,98.88402557373047,0.0010000000474974513
107,2,7,1123,98.87830352783203,98.8833999633789,0.0010000000474974513
108,2,8,2080,98.65615844726562,98.8431625366211,0.0010000000474974513
109,2,9,1700,98.71797943115234,98.83203125,0.0010000000474974513
110,2,10,2007,98.66732025146484,98.8144302368164,0.0010000000474974513
111,2,11,2270,98.61045837402344,98.78841400146484,0.0010000000474974513
112,2,12,28,98.71968841552734,98.78546142578125,0.0010000000474974513
113,2,13,1568,98.54522705078125,98.76600646972656,0.0010000000474974513
114,2,14,1153,98.50472259521484,98.73987579345703,0.0010000000474974513
115,2,15,177,98.42131042480469,98.7180404663086,0.0010000000474974513
116,2,16,1848,98.3123550415039,98.68345642089844,0.0010000000474974513
117,2,17,2064,98.57734680175781,98.6770248413086,0.0010000000474974513
118,2,18,1127,98.41961669921875,98.6662368774414,0.0010000000474974513
119,2,19,1506,98.5752944946289,98.66393280029297,0.0010000000474974513
120,2,20,1692,98.1778564453125,98.63029479980469,0.0010000000474974513
121,2,21,2095,98.15251922607422,98.60008239746094,0.0010000000474974513
122,2,22,2498,98.42852020263672,98.59440612792969,0.0010000000474974513
123,2,23,2406,97.89266967773438,98.55289459228516,0.0010000000474974513
124,2,24,2204,98.1664047241211,98.53160095214844,0.0010000000474974513
125,2,25,1151,98.23436737060547,98.52330780029297,0.0010000000474974513
126,2,26,1453,97.8609390258789,98.51174926757812,0.0010000000474974513
127,2,27,1155,98.263427734375,98.50701141357422,0.0010000000474974513
128,2,28,1370,98.08430480957031,98.49170684814453,0.0010000000474974513
129,2,29,1473,98.47593688964844,98.49134063720703,0.0010000000474974513
130,2,30,2464,98.4691390991211,98.49098205566406,0.0010000000474974513
131,2,31,1862,97.96768951416016,98.48206329345703,0.0010000000474974513
132,2,32,2293,97.70600891113281,98.45467376708984,0.0010000000474974513
133,2,33,2040,98.14588165283203,98.44091033935547,0.0010000000474974513
134,2,34,1259,97.91128540039062,98.42896270751953,0.0010000000474974513
135,2,35,1488,97.63068389892578,98.39808654785156,0.0010000000474974513
136,2,36,1395,97.848388671875,98.38996124267578,0.0010000000474974513
137,2,37,1372,97.84308624267578,98.37380981445312,0.0010000000474974513
138,2,38,1333,97.4597396850586,98.34790802001953,0.0010000000474974513
139,2,39,2191,97.86856842041016,98.33830261230469,0.0010000000474974513
140,2,40,1864,97.79732513427734,98.33123779296875,0.0010000000474974513
141,2,41,2179,97.14944458007812,98.30786895751953,0.0010000000474974513
142,2,42,1821,97.43399047851562,98.29668426513672,0.0010000000474974513
143,2,43,1306,97.4184341430664,98.26642608642578,0.0010000000474974513
144,2,44,1265,97.49571228027344,98.25696563720703,0.0010000000474974513
145,2,45,1090,97.22734069824219,98.23865509033203,0.0010000000474974513
146,2,46,1793,97.09902954101562,98.20201110839844,0.0010000000474974513
147,2,47,2188,97.29611206054688,98.18209075927734,0.0010000000474974513
148,2,48,2327,97.3473129272461,98.16832733154297,0.0010000000474974513
149,2,49,1161,97.78486633300781,98.1643295288086,0.0010000000474974513
150,3,0,1762,96.93282318115234,96.93282318115234,0.0010000000474974513
151,3,1,1693,96.75833892822266,96.83316040039062,0.0010000000474974513
152,3,2,1481,97.39561462402344,97.0037841796875,0.0010000000474974513
153,3,3,1097,97.36280822753906,97.04751586914062,0.0010000000474974513
154,3,4,2235,96.69702911376953,96.95684814453125,0.0010000000474974513
155,3,5,2595,97.42098236083984,96.99603271484375,0.0010000000474974513
156,3,6,2585,96.78858184814453,96.96521759033203,0.0010000000474974513
157,3,7,1250,97.29481506347656,96.98722839355469,0.0010000000474974513
158,3,8,1636,97.02324676513672,96.99297332763672,0.0010000000474974513
159,3,9,1324,96.53189086914062,96.93058776855469,0.0010000000474974513
160,3,10,2529,96.25865173339844,96.86652374267578,0.0010000000474974513
161,3,11,1642,96.77057647705078,96.8585205078125,0.0010000000474974513
162,3,12,2479,96.1075668334961,96.80117797851562,0.0010000000474974513
163,3,13,2243,96.19577026367188,96.74339294433594,0.0010000000474974513
164,3,14,2067,96.44002532958984,96.72856903076172,0.0010000000474974513
165,3,15,1174,95.88493347167969,96.67477416992188,0.0010000000474974513
166,3,16,29,96.58355712890625,96.66935729980469,0.0010000000474974513
167,3,17,178,96.76170349121094,96.67437744140625,0.0010000000474974513
168,3,18,2436,97.07765197753906,96.68464660644531,0.0010000000474974513
169,3,19,1768,95.4942626953125,96.65438079833984,0.0010000000474974513
170,3,20,2443,96.06173706054688,96.62437438964844,0.0010000000474974513
171,3,21,2619,96.27676391601562,96.61315155029297,0.0010000000474974513
172,3,22,2538,96.33731079101562,96.60680389404297,0.0010000000474974513
173,3,23,2278,95.80428314208984,96.5718765258789,0.0010000000474974513
174,3,24,1690,95.75370788574219,96.55413818359375,0.0010000000474974513
175,3,25,1620,95.81248474121094,96.54409790039062,0.0010000000474974513
176,3,26,2144,95.6912612915039,96.52656555175781,0.0010000000474974513
177,3,27,175,96.1605224609375,96.51529693603516,0.0010000000474974513
178,3,28,2343,96.10922241210938,96.50354766845703,0.0010000000474974513
179,3,29,2750,95.74879455566406,96.48949432373047,0.0010000000474974513
180,3,30,2152,96.02989196777344,96.47232818603516,0.0010000000474974513
181,3,31,2720,95.71279907226562,96.4595718383789,0.0010000000474974513
182,3,32,2401,95.64716339111328,96.42933654785156,0.0010000000474974513
183,3,33,1527,95.9052734375,96.41253662109375,0.0010000000474974513
184,3,34,2294,95.72615814208984,96.40147399902344,0.0010000000474974513
185,3,35,1921,95.89252471923828,96.38430786132812,0.0010000000474974513
186,3,36,2673,95.32379150390625,96.35162353515625,0.0010000000474974513
187,3,37,2241,94.2434310913086,96.26241302490234,0.0010000000474974513
188,3,38,1914,95.47078704833984,96.25077056884766,0.0010000000474974513
189,3,39,2563,95.69611358642578,96.23876190185547,0.0010000000474974513
190,3,40,2834,95.01839447021484,96.19136810302734,0.0010000000474974513
191,3,41,1556,94.9554214477539,96.15641021728516,0.0010000000474974513
192,3,42,1439,94.50592803955078,96.0976333618164,0.0010000000474974513
193,3,43,1502,95.2378158569336,96.06732940673828,0.0010000000474974513
194,3,44,1099,93.8801498413086,95.99310302734375,0.0010000000474974513
195,3,45,2476,95.30658721923828,95.98487091064453,0.0010000000474974513
196,3,46,1807,95.2824478149414,95.9652328491211,0.0010000000474974513
197,3,47,1925,95.15130615234375,95.95599365234375,0.0010000000474974513
198,3,48,2378,95.07479095458984,95.93672943115234,0.0010000000474974513
199,3,49,1951,94.36528778076172,95.90090942382812,0.0010000000474974513
200,4,0,254,94.16746520996094,94.16746520996094,0.0010000000474974513
201,4,1,2197,94.53845977783203,94.32479095458984,0.0010000000474974513
202,4,2,1540,92.91626739501953,94.08159637451172,0.0010000000474974513
203,4,3,2117,94.38854217529297,94.16014862060547,0.0010000000474974513
204,4,4,2513,95.12592315673828,94.26879119873047,0.0010000000474974513
205,4,5,2251,94.07275390625,94.23979187011719,0.0010000000474974513
206,4,6,2692,93.69353485107422,94.12482452392578,0.0010000000474974513
207,4,7,264,93.58670043945312,94.05030822753906,0.0010000000474974513
208,4,8,2455,94.78874206542969,94.0966796875,0.0010000000474974513
209,4,9,1310,93.89320373535156,94.06668853759766,0.0010000000474974513
210,4,10,2534,94.28849029541016,94.07786560058594,0.0010000000474974513
211,4,11,2874,93.55506896972656,94.02930450439453,0.0010000000474974513
212,4,12,2113,94.61311340332031,94.08045959472656,0.0010000000474974513
213,4,13,38,93.52438354492188,94.04788208007812,0.0010000000474974513
214,4,14,1460,93.86630249023438,94.03787231445312,0.0010000000474974513
215,4,15,2174,93.09323120117188,93.9528579711914,0.0010000000474974513
216,4,16,2775,93.40797424316406,93.91767883300781,0.0010000000474974513
217,4,17,2861,93.04722595214844,93.86418914794922,0.0010000000474974513
218,4,18,1363,93.27389526367188,93.83363342285156,0.0010000000474974513
219,4,19,2547,93.40702056884766,93.81309509277344,0.0010000000474974513
220,4,20,2569,93.38086700439453,93.79666900634766,0.0010000000474974513
221,4,21,2533,94.17166137695312,93.8106460571289,0.0010000000474974513
222,4,22,2608,92.1651382446289,93.70386505126953,0.0010000000474974513
223,4,23,2425,92.52665710449219,93.65436553955078,0.0010000000474974513
224,4,24,2906,92.77503967285156,93.61602783203125,0.0010000000474974513
225,4,25,390,93.46394348144531,93.61151123046875,0.0010000000474974513
226,4,26,2781,93.77775573730469,93.61575317382812,0.0010000000474974513
227,4,27,2462,91.30596923828125,93.49317169189453,0.0010000000474974513
228,4,28,368,92.52022552490234,93.4551010131836,0.0010000000474974513
229,4,29,1549,92.94461822509766,93.44129943847656,0.0010000000474974513
230,4,30,1735,93.1659164428711,93.43651580810547,0.0010000000474974513
231,4,31,2613,92.38812255859375,93.40044403076172,0.0010000000474974513
232,4,32,1383,92.64472198486328,93.38175201416016,0.0010000000474974513
233,4,33,1751,92.38886260986328,93.35816192626953,0.0010000000474974513
234,4,34,266,90.83323669433594,93.25074768066406,0.0010000000474974513
235,4,35,2510,91.28306579589844,93.1722640991211,0.0010000000474974513
236,4,36,2845,91.84487915039062,93.1211929321289,0.0010000000474974513
237,4,37,2603,92.20345306396484,93.0875244140625,0.0010000000474974513
238,4,38,272,92.47799682617188,93.07535552978516,0.0010000000474974513
239,4,39,2272,92.03363800048828,93.0472640991211,0.0010000000474974513
240,4,40,1434,91.92507934570312,93.01959228515625,0.0010000000474974513
241,4,41,1264,92.75741577148438,93.01628112792969,0.0010000000474974513
242,4,42,1519,91.5064468383789,92.98075866699219,0.0010000000474974513
243,4,43,447,92.39798736572266,92.97370910644531,0.0010000000474974513
244,4,44,2706,92.6446304321289,92.97001647949219,0.0010000000474974513
245,4,45,2617,90.40843200683594,92.8886947631836,0.0010000000474974513
246,4,46,1196,91.44879913330078,92.87372589111328,0.0010000000474974513
247,4,47,2494,90.96342468261719,92.8298110961914,0.0010000000474974513
248,4,48,2034,90.69766998291016,92.76685333251953,0.0010000000474974513
249,4,49,190,91.82810974121094,92.7388687133789,0.0010000000474974513
