global_step,epoch,step_in_epoch,sample_idx,loss,running_mean_loss,lr,seconds
0,0,0,1516,99.99888610839844,99.99888610839844,0.001,6.948066234588623
1,0,1,1105,99.99906158447266,99.998944578413,0.001,3.8096866607666016
2,0,2,1575,99.99649810791016,99.99794739354576,0.001,4.816246509552002
3,0,3,1128,99.99475860595703,99.99703790823922,0.001,7.56751275062561
4,0,4,1945,99.99146270751953,99.99550102014193,0.001,5.912859201431274
5,0,5,1896,99.99110412597656,99.99475237969894,0.001,7.4762282371521
6,0,6,1585,99.99169921875,99.99419394748311,0.001,6.134294748306274
7,0,7,1902,99.98402404785156,99.9929789408715,0.001,6.116028547286987
8,0,8,1839,99.97974395751953,99.99225853769285,0.001,5.23075008392334
9,0,9,1923,99.97357177734375,99.99026798084085,0.001,4.772548675537109
10,0,10,2000,99.97001647949219,99.98932125517854,0.001,4.38774847984314
11,0,11,1181,99.97245025634766,99.98783657996135,0.001,5.950503349304199
12,0,12,1493,99.97435760498047,99.98639203432114,0.001,5.9831178188323975
13,0,13,2008,99.96578979492188,99.98570590789708,0.001,4.386053562164307
14,0,14,1457,99.96590423583984,99.98386122891189,0.001,6.525503873825073
15,0,15,1602,99.96251678466797,99.9834256195584,0.001,3.227579355239868
16,0,16,1083,99.96908569335938,99.98224867106045,0.001,7.197425603866577
17,0,17,1900,99.96267700195312,99.98167129278475,0.001,4.187659740447998
18,0,18,1586,99.96399688720703,99.98031534598292,0.001,5.7552125453948975
19,0,19,1441,99.94720458984375,99.9794303973664,0.001,6.257361650466919
20,0,20,2075,99.960693359375,99.97872635118951,0.001,4.883066892623901
21,0,21,1686,99.95430755615234,99.97710479191257,0.001,7.099719524383545
22,0,22,1122,99.95252227783203,99.97624416393695,0.001,5.802894115447998
23,0,23,1548,99.94117736816406,99.97470815457365,0.001,5.299032211303711
24,0,24,1838,99.93386840820312,99.97293699692757,0.001,6.859974145889282
25,0,25,1846,99.93228149414062,99.97123562070453,0.001,5.407896518707275
26,0,26,1113,99.9045639038086,99.96770854104311,0.001,7.844064235687256
27,0,27,1326,99.92985534667969,99.96701124754327,0.001,4.279399633407593
28,0,28,1706,99.92462158203125,99.96544540710636,0.001,5.02841854095459
29,0,29,2066,99.91575622558594,99.96307120900954,0.001,7.214583396911621
30,0,30,1092,99.9038314819336,99.96043280195403,0.001,6.214623928070068
31,0,31,1797,99.94776916503906,99.96022446331109,0.001,4.065753221511841
32,0,32,1845,99.9181137084961,99.95959342753396,0.001,5.716601848602295
33,0,33,2140,99.90156555175781,99.95872412198067,0.001,3.8592984676361084
34,0,34,1523,99.89453125,99.95773552241309,0.001,4.017173767089844
35,0,35,1081,99.889404296875,99.95566413563185,0.001,7.207733631134033
